
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 10, 2005 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Giardiasis cummulative for 2005
Giardiasis cummulative for 2004
Gonorrhea cummulative for 2005
Gonorrhea cummulative for 2004

tab delimited data:
test
UNITED STATES	2,346	2,413	331	288	307	194	16,968	18,663	298,893	308,071											
NEW ENGLAND	158	162	54	43	25	15	1,548	1,677	5,367	6,459											
Maine	15	15	11	1	-	-	194	144	135	205											
N.H.	12	23	2	5	-	-	53	45	168	124											
Vt.	14	13	4	-	-	-	176	162	56	83											
Mass.	63	71	12	13	25	15	671	754	2,375	2,930											
R.I.	7	11	-	1	-	-	107	117	415	789											
Conn.	47	29	25	23	-	-	347	455	2,218	2,328											
MID. ATLANTIC	296	283	42	62	35	38	3,175	3,835	31,710	34,491											
Upstate N.Y.	134	119	22	42	13	20	1,146	1,328	6,625	7,000											
N.Y. City	15	35	-	-	-	-	822	1,037	9,494	10,476											
N.J.	50	56	5	6	12	6	388	481	5,165	6,400											
Pa.	97	73	15	14	10	12	819	989	10,426	10,615											
E.N. CENTRAL	456	460	30	47	23	32	2,663	3,128	59,375	65,167											
Ohio	145	95	6	9	15	18	760	761	18,243	19,487											
Ind.	68	50	-	-	-	-	N	N	7,635	6,503											
Ill.	46	105	1	7	1	8	600	775	17,635	19,701											
Mich.	77	84	2	11	6	6	726	689	10,847	14,703											
Wis.	120	126	21	20	1	-	577	903	5,015	4,773											
W.N. CENTRAL	403	473	36	38	64	23	2,097	2,057	17,060	16,469											
Minn.	129	106	21	15	36	5	960	782	2,819	2,772											
Iowa	94	119	-	-	-	-	257	285	1,505	1,174											
Mo.	74	95	9	17	13	7	481	540	8,911	8,656											
N. Dak.	7	14	-	-	1	7	16	23	85	104											
S. Dak.	26	33	3	2	-	-	107	73	319	280											
Nebr.	30	63	3	4	4	-	85	144	1,076	1,058											
Kans.	43	43	-	-	10	4	191	210	2,345	2,425											
S. ATLANTIC	197	171	81	34	111	58	2,417	2,837	71,470	74,013											
Del.	7	3	N	N	N	N	54	45	840	836											
Md.	33	22	30	6	11	3	190	143	6,598	7,727											
D.C.	1	1	-	-	-	-	53	69	2,081	2,448											
Va.	43	34	31	17	20	-	514	504	7,109	8,186											
W. Va.	3	3	-	-	1	-	45	46	698	858											
N.C.	-	-	-	-	61	48	N	N	13,744	14,750											
S.C.	7	12	1	-	1	-	96	114	8,646	8,705											
Ga.	30	23	16	7	-	-	557	862	13,187	13,216											
Fla.	73	73	3	4	17	7	908	1,054	18,567	17,287											
E.S. CENTRAL	130	111	10	5	31	15	403	403	26,068	25,153											
Ky.	47	29	7	1	20	9	N	N	2,763	2,664											
Tenn.	47	40	2	2	11	6	208	220	8,312	8,040											
Ala.	29	29	-	-	-	-	195	183	8,514	7,795											
Miss.	7	13	1	2	-	-	-	-	6,479	6,654											
W.S. CENTRAL	52	85	14	3	8	13	299	318	39,454	40,998											
Ark.	10	17	-	-	-	-	80	122	4,237	3,973											
La.	4	4	11	1	3	3	55	50	8,176	9,996											
Okla.	24	20	2	-	1	4	164	146	3,923	4,141											
Tex.	14	44	1	2	4	6	N	N	23,118	22,888											
MOUNTAIN	226	239	56	54	10	-	1,421	1,465	10,341	11,532											
Mont.	16	16	-	-	-	-	72	80	123	78											
Idaho	29	56	13	16	7	-	151	196	95	89											
Wyo.	8	9	2	7	-	-	27	25	79	58											
Colo.	66	51	3	1	1	-	509	493	2,706	2,886											
N. Mex.	13	10	9	9	-	-	82	70	1,063	1,222											
Ariz.	46	26	N	N	N	N	146	162	3,552	3,779											
Utah	38	44	27	20	-	-	385	319	671	558											
Nev.	10	27	2	1	2	-	49	120	2,052	2,862											
PACIFIC	428	429	8	2	-	-	2,945	2,943	38,048	33,789											
Wash.	112	140	-	-	-	-	339	370	3,490	2,530											
Oreg.	148	68	8	2	-	-	373	422	1,470	1,221											
Calif.	143	210	-	-	-	-	2,075	1,980	31,626	28,360											
Alaska	12	1	-	-	-	-	99	96	510	531											
Hawaii	13	10	-	-	-	-	59	75	952	1,147											
Guam	N	N	-	-	-	-	-	4	-	125											
P.R.	2	2	-	-	-	-	186	275	320	250											
V.I.	-	-	-	-	-	-	-	-	45	87											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


