
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending August 11, 2007 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	381	228	981	8,907	11,927	13	23	105	589	839	15	19	87	673	762						
NEW ENGLAND	101	39	266	1,620	2,849	-	1	5	28	39	-	1	3	32	27						
Conn.	91	12	214	1,030	1,104	-	0	3	1	10	-	0	1	6	9						
Maine	-	3	38	107	55	-	0	1	4	3	-	0	3	5	3						
Mass.	-	1	52	21	1,160	-	0	3	16	18	-	0	2	17	12						
N.H.	7	6	43	386	484	-	0	4	6	7	-	0	1	-	1						
R.I.	-	0	93	3	1	-	0	1	-	-	-	0	1	1	-						
Vt.	3	1	16	73	45	-	0	1	1	1	-	0	1	3	2						
MID. ATLANTIC	197	127	470	4,684	5,951	1	5	18	130	206	2	2	8	95	125						
N.J.	4	26	60	807	1,855	-	0	5	-	64	-	0	2	10	13						
N.Y. (Upstate)	162	50	426	1,650	1,803	1	1	7	35	19	-	1	3	25	28						
N.Y. City	-	1	20	37	201	-	3	8	77	99	-	0	4	24	48						
Pa.	31	44	220	2,190	2,092	-	1	4	18	24	2	1	5	36	36						
E.N. CENTRAL	5	6	50	160	1,410	-	2	10	61	91	3	3	9	90	110						
Ill.	-	0	6	33	91	-	1	6	25	44	-	0	3	24	30						
Ind.	2	0	4	20	15	-	0	2	5	8	2	0	4	17	14						
Mich.	3	1	6	29	31	-	0	2	9	13	-	0	3	17	19						
Ohio	-	0	3	8	32	-	0	2	14	19	1	1	3	24	31						
Wis.	-	3	40	70	1,241	-	0	3	8	7	-	0	3	8	16						
W.N. CENTRAL	34	4	195	255	317	-	0	12	22	29	2	1	5	40	45						
Iowa	-	1	9	48	80	-	0	1	2	1	-	0	3	10	11						
Kans.	-	0	2	10	3	-	0	1	2	5	1	0	1	1	2						
Minn.	32	1	188	177	224	-	0	12	11	14	1	0	3	12	10						
Mo.	-	0	4	14	2	-	0	1	2	5	-	0	3	10	13						
Nebr.	-	0	2	4	7	-	0	1	4	2	-	0	1	2	6						
N. Dak.	2	0	7	2	-	-	0	1	-	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	2						
S. ATLANTIC	38	48	144	2,019	1,309	5	5	14	141	222	2	3	11	106	131						
Del.	11	9	33	445	341	-	0	1	3	5	-	0	1	1	4						
D.C.	-	0	7	13	24	-	0	2	3	3	-	0	1	-	-						
Fla.	2	1	5	33	12	-	1	8	32	33	2	1	7	40	50						
Ga.	-	0	1	1	7	5	0	5	19	67	-	0	3	10	10						
Md.	19	26	108	1,048	764	-	1	4	32	51	-	0	2	18	9						
N.C.	4	0	6	30	18	-	0	4	16	16	-	0	6	14	23						
S.C.	1	0	2	14	9	-	0	1	5	8	-	0	2	10	16						
Va.	1	10	60	405	129	-	1	3	29	37	-	0	2	12	14						
W. Va.	-	0	14	30	5	-	0	1	2	2	-	0	2	1	5						
E.S. CENTRAL	1	1	4	32	18	-	0	3	22	17	-	1	4	34	28						
Ala.	-	0	3	8	6	-	0	2	4	8	-	0	2	6	4						
Ky.	-	0	2	3	2	-	0	1	4	3	-	0	2	7	7						
Miss.	-	0	0	-	3	-	0	1	1	3	-	0	4	9	2						
Tenn.	1	0	3	21	7	-	0	2	13	3	-	0	2	12	15						
W.S. CENTRAL	-	1	5	37	12	3	2	29	59	57	3	2	15	74	74						
Ark.	-	0	0	-	-	-	0	2	-	2	-	0	2	8	8						
La.	-	0	1	2	-	-	0	2	13	4	-	0	4	24	29						
Okla.	-	0	0	-	-	-	0	3	5	6	-	0	4	14	8						
Tex.	-	1	5	35	12	3	1	25	41	45	3	0	11	28	29						
MOUNTAIN	1	1	3	20	12	-	1	6	33	42	-	1	4	43	48						
Ariz.	-	0	1	-	4	-	0	3	5	14	-	0	2	8	13						
Colo.	-	0	1	1	-	-	0	2	11	12	-	0	2	16	15						
Idaho	-	0	2	7	1	-	0	2	2	-	-	0	1	3	1						
Mont.	-	0	1	1	-	-	0	1	3	1	-	0	1	1	3						
