
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending November 18, 2006 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	10	19	85	890	1,070	6	12	58	594	662	119	258	2,877	11,342	20,458						
NEW ENGLAND	-	1	3	41	64	-	0	2	28	22	5	25	83	1,023	1,310						
Conn.	-	0	2	10	12	-	0	2	3	1	-	1	5	37	64						
Maine	-	0	1	6	2	-	0	1	4	2	-	1	11	80	50						
Mass.	-	0	2	15	30	-	0	2	15	5	-	16	43	594	987						
N.H.	-	0	2	6	12	-	0	2	6	12	2	2	36	159	90						
R.I.	-	0	1	2	3	-	0	0	-	-	-	0	17	49	36						
Vt.	-	0	1	2	5	-	0	0	-	2	3	2	14	104	83						
MID. ATLANTIC	-	2	13	94	137	-	2	11	90	105	34	35	137	1,633	1,172						
N.J.	N	0	1	N	31	N	0	1	N	31	-	4	13	184	165						
N.Y. (Upstate)	N	0	7	N	36	N	0	5	N	12	34	15	123	773	455						
N.Y. City	-	1	4	56	24	-	1	4	56	24	-	1	8	64	96						
Pa.	-	0	5	38	46	-	0	5	34	38	-	13	26	612	456						
E.N. CENTRAL	1	2	11	105	147	-	1	6	73	117	22	39	133	1,690	3,482						
Ill.	-	0	4	18	33	-	0	4	18	33	-	6	23	231	836						
Ind.	-	0	5	21	18	-	0	1	8	8	-	4	75	213	298						
Mich.	-	0	3	20	33	-	0	1	9	18	5	9	39	541	283						
Ohio	1	1	5	42	41	-	1	4	34	36	17	12	30	541	1,041						
Wis.	-	0	2	4	22	-	0	2	4	22	-	4	21	164	1,024						
W.N. CENTRAL	-	1	4	56	74	-	0	3	18	30	8	24	552	1,082	3,506						
Iowa	-	0	2	18	15	-	0	1	5	1	-	6	38	246	978						
Kans.	-	0	1	2	9	-	0	1	2	9	6	6	25	277	442						
Minn.	-	0	2	13	14	-	0	1	4	5	-	0	485	161	1,025						
Mo.	-	0	2	14	27	-	0	1	2	12	1	6	42	266	481						
Nebr.	-	0	2	6	5	-	0	1	4	3	1	2	9	86	270						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	25	26	134						
S. Dak.	-	0	1	2	4	-	0	0	-	-	-	0	4	20	176						
S. ATLANTIC	7	3	14	170	198	4	1	7	71	89	7	18	46	903	1,277						
Del.	-	0	1	4	4	-	0	1	4	4	-	0	1	3	15						
D.C.	-	0	1	1	5	-	0	1	1	4	-	0	3	6	8						
Fla.	-	1	6	65	74	-	0	5	24	30	1	4	9	192	185						
Ga.	-	0	3	14	15	-	0	3	14	15	-	0	3	20	45						
Md.	-	0	2	12	22	-	0	1	2	5	2	3	9	118	187						
N.C.	6	0	11	30	29	3	0	3	10	7	-	0	22	177	98						
S.C.	1	0	2	20	13	1	0	2	9	8	4	3	11	161	379						
Va.	-	0	4	16	30	-	0	1	7	14	-	1	27	183	316						
W. Va.	-	0	2	8	6	-	0	0	-	2	-	0	9	43	44						
E.S. CENTRAL	1	1	4	40	52	1	1	4	32	41	5	7	27	332	468						
Ala.	-	0	1	6	5	-	0	1	4	3	5	1	18	99	78						
Ky.	1	0	2	11	17	1	0	2	11	17	-	1	5	54	141						
Miss.	-	0	1	4	6	-	0	1	4	6	-	1	4	39	56						
Tenn.	-	0	2	19	24	-	0	2	13	15	-	3	10	140	193						
W.S. CENTRAL	-	1	23	55	99	-	0	6	23	24	2	15	360	652	2,148						
Ark.	-	0	3	9	14	-	0	2	6	3	1	2	21	71	283						
La.	-	0	2	6	29	-	0	1	3	6	-	0	3	13	49						
Okla.	-	0	4	11	14	-	0	0	-	2	-	0	124	19	1						
Tex.	-	0	16	29	42	-	0	4	14	13	1	13	215	549	1,815						
MOUNTAIN	-	1	5	62	82	-	0	4	30	23	36	56	230	2,333	3,655						
Ariz.	-	0	3	17	31	-	0	3	17	10	2	8	177	443	880						
Colo.	-	0	2	19	17	-	0	1	2	-	10	14	40	683	1,214						
Idaho	-	0	1	3	6	-	0	1	2	5	-	2	8	81	195						
Mont.	-	0	1	4	-	-	0	1	2	-	-	2	9	103	571						
Nev.	-	0	1	4	12	-	0	0	-	2	-	0	9	55	48						
N. Mex.	-	0	1	6	5	-	0	1	3	4	-	2	6	101	171						
Utah	-	0	1	5	11	-	0	0	-	2	24	14	39	795	527						
Wyo.	-	0	2	4	-	-	0	2	4	-	-	1	8	72	49						
PACIFIC	1	5	29	267	217	1	5	25	229	211	-	32	1,334	1,694	3,440						
Alaska	-	0	1	2	3	-	0	1	2	3	-	1	15	63	130						
