
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 2, 1997 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	2,170	2,121	7	353	431	56	2,860	2,484	2	99	200										
NEW ENGLAND	137	90	1	8	1	-	562	584	-	-	24										
Maine	15	10	-	-	-	-	6	20	-	-	-										
N.H.	13	3	-	-	-	-	66	40	-	-	-										
Vt.	3	3	-	-	-	-	180	13	-	-	2										
Mass.	69	34	-	2	1	-	287	506	-	-	20										
R.I.	11	10	1	5	-	-	12	-	-	-	-										
Conn.	26	30	-	1	-	-	11	5	-	-	2										
MID. ATLANTIC	196	233	-	32	56	4	183	160	-	3	9										
Upstate N.Y.	50	59	-	7	17	-	56	82	-	1	4										
N.Y. City	35	35	-	-	13	-	40	22	-	2	3										
N.J.	43	51	-	-	2	-	5	9	-	-	2										
Pa.	68	88	-	25	24	4	82	47	-	-	-										
E.N. CENTRAL	306	305	-	40	90	7	224	303	-	4	3										
Ohio	119	111	-	18	30	4	92	101	-	-	-										
Ind.	34	44	-	6	5	-	35	19	-	-	-										
Ill.	93	86	-	7	17	3	37	64	-	1	1										
Mich.	36	31	-	9	37	-	31	27	-	-	2										
Wis.	24	33	-	-	1	-	29	92	-	3	-										
W.N. CENTRAL	162	169	-	13	11	1	180	92	-	-	-										
Minn.	24	23	-	5	3	1	120	59	-	-	-										
Iowa	38	37	-	6	1	-	19	3	-	-	-										
Mo.	75	62	-	-	4	-	27	17	-	-	-										
N. Dak.	1	3	-	-	2	-	2	1	-	-	-										
S. Dak.	4	9	-	-	-	-	3	2	-	-	-										
Nebr.	5	15	-	2	-	-	4	4	-	-	-										
Kans.	15	20	-	-	1	-	5	6	-	-	-										
S. ATLANTIC	389	337	2	50	67	7	288	254	-	61	89										
Del.	5	2	-	-	-	-	-	14	-	-	-										
Md.	36	39	-	4	23	4	87	96	-	-	-										
D.C.	1	5	-	-	-	-	3	-	-	-	1										
Va.	37	35	1	8	9	2	34	27	-	1	2										
W. Va.	14	13	-	-	-	-	5	2	-	-	-										
N.C.	72	58	-	7	14	-	80	47	-	50	75										
S.C.	44	41	-	10	5	-	11	17	-	9	1										
Ga.	75	100	-	5	2	-	9	13	-	-	-										
Fla.	105	44	1	16	14	1	59	38	-	1	10										
E.S. CENTRAL	172	147	-	16	18	1	65	161	-	-	2										
Ky.	37	20	-	3	-	-	15	130	-	-	-										
Tenn.	67	44	-	3	1	-	26	15	-	-	-										
Ala.	52	45	-	6	3	1	16	9	-	-	2										
Miss.	16	38	-	4	14	-	8	7	-	-	N										
W.S. CENTRAL	213	232	-	33	30	2	73	75	-	3	7										
Ark.	25	27	-	-	1	-	13	2	-	-	-										
La.	42	45	-	11	11	1	13	6	-	-	1										
Okla.	24	23	-	-	-	-	14	8	-	-	-										
Tex.	122	137	-	22	18	1	33	59	-	3	6										
MOUNTAIN	131	126	-	48	18	30	811	242	-	5	6										
Mont.	8	6	-	-	-	5	15	12	-	-	-										
Idaho	8	19	-	2	-	10	530	65	-	1	2										
Wyo.	1	3	-	1	-	1	6	2	-	-	-										
Colo.	36	22	-	3	3	4	171	79	-	-	2										
N. Mex.	21	21	N	N	N	9	47	34	-	-	-										
Ariz.	35	30	-	31	1	-	23	12	-	4	1										
Utah	12	12	-	6	3	1	10	10	-	-	-										
Nev.	10	13	U	5	11	U	9	28	U	-	1										
PACIFIC	464	482	4	113	140	4	474	613	2	23	60										
Wash.	56	63	-	13	18	4	216	220	-	5	12										
Oreg.	95	84	N	N	N	-	18	35	-	-	1										
Calif.	309	327	4	86	102	-	227	342	2	10	44										
Alaska	1	5	-	2	2	-	2	1	-	-	-										
Hawaii	3	3	-	12	18	-	11	15	-	8	3										
Guam	-	4	U	1	4	U	-	-	U	-	-										
P.R.	9	10	-	5	1	-	-	2	-	-	-										
V.I.	-	-	-	-	1	-	-	-	-	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	4	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


