
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 15, 2006 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	27	51	334	1,574	1,691	106	167	334	4,312	4,410	342	799	3,204	26,638	16,612						
NEW ENGLAND	-	1	24	16	153	5	4	17	109	111	46	43	144	987	3,481						
Conn.	U	0	7	U	64	-	0	11	22	23	U	0	58	U	980						
Maine	N	0	0	N	N	-	0	2	8	1	-	5	20	151	208						
Mass.	-	0	6	-	67	5	2	5	68	75	-	13	54	92	1,558						
N.H.	-	0	0	-	-	-	0	2	6	7	43	5	30	260	198						
R.I.	-	0	11	6	14	-	0	6	3	5	-	0	0	-	-						
Vt.	-	0	2	10	8	-	0	1	2	-	3	12	50	484	537						
MID. ATLANTIC	1	3	15	102	151	11	21	35	580	541	40	103	183	3,051	3,062						
N.J.	N	0	0	N	N	-	2	7	81	74	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	39	62	3	2	14	82	35	-	0	0	-	-						
N.Y. City	U	0	0	U	U	3	10	22	287	340	-	0	0	-	-						
Pa.	-	2	9	63	89	5	5	9	130	92	40	103	183	3,051	3,062						
E.N. CENTRAL	2	11	41	386	420	8	18	38	445	476	48	213	576	9,736	3,718						
Ill.	-	1	3	12	17	-	9	23	214	260	-	1	5	12	59						
Ind.	-	2	21	103	133	-	1	4	32	37	N	0	347	N	70						
Mich.	-	0	4	15	28	6	2	19	62	40	9	102	174	2,976	2,356						
Ohio	2	6	32	256	242	2	4	11	114	119	39	82	420	6,328	943						
Wis.	N	0	0	N	N	-	1	3	23	20	-	10	41	420	290						
W.N. CENTRAL	2	1	191	31	28	2	4	9	130	147	3	22	84	983	241						
Iowa	N	0	0	N	N	-	0	3	9	4	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	12	12	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	3	16	47	-	0	0	-	-						
Mo.	2	1	3	31	22	2	3	8	92	81	3	16	82	926	153						
Nebr.	-	0	0	-	2	-	0	1	1	3	-	0	0	-	-						
N. Dak.	-	0	1	-	1	-	0	1	-	-	-	0	25	25	12						
S. Dak.	-	0	0	-	3	-	0	1	-	-	-	1	12	32	76						
S. ATLANTIC	19	24	53	841	683	28	43	186	1,007	1,027	16	90	860	2,830	1,266						
Del.	-	0	2	-	1	1	0	2	14	6	-	1	5	43	22						
D.C.	1	0	3	20	12	2	1	9	57	61	-	0	5	21	19						
Fla.	14	13	36	458	360	16	14	29	382	382	-	0	0	-	-						
Ga.	2	7	29	281	229	-	8	147	128	171	-	0	0	-	-						
Md.	-	0	0	-	-	2	5	19	163	163	-	0	0	-	-						
N.C.	N	0	0	N	N	1	5	17	150	136	-	0	0	-	-						
S.C.	-	0	0	-	-	1	1	7	39	31	2	16	53	726	346						
Va.	N	0	0	N	N	5	2	12	73	75	8	27	812	1,044	217						
W. Va.	2	1	14	82	81	-	0	1	1	2	6	26	70	996	662						
E.S. CENTRAL	-	3	13	122	122	9	11	21	326	244	3	0	70	65	7						
Ala.	N	0	0	N	N	-	3	12	124	89	3	0	70	65	7						
Ky.	-	0	5	23	22	2	1	8	35	19	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	6	31	28	-	0	0	-	-						
Tenn.	-	2	13	99	99	7	4	12	136	108	N	0	0	N	N						
W.S. CENTRAL	-	0	4	11	95	29	25	40	753	678	182	206	1,757	7,209	3,102						
Ark.	-	0	3	11	12	2	0	6	38	30	37	5	110	553	-						
La.	-	0	4	-	83	7	4	17	109	144	-	0	7	-	108						
Okla.	N	0	0	N	N	3	1	6	39	21	-	0	0	-	-						
Tex.	N	0	0	N	N	17	18	29	567	483	145	202	1,647	6,656	2,994						
MOUNTAIN	3	1	27	65	39	3	7	17	200	225	4	52	138	1,777	1,735						
Ariz.	N	0	0	N	N	3	4	13	97	72	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	20	26	-	33	76	939	1,181						
Idaho	N	0	0	N	N	-	0	1	2	18	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	0	-	-						
Nev.	-	0	27	4	2	-	1	12	44	68	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	34	29	-	3	34	280	150						
Utah	2	0	8	28	17	-	0	1	2	7	4	10	55	526	359						
Wyo.	1	0	3	32	20	-	0	0	-	-	-	0	8	28	45						
PACIFIC	-	0	0	-	-	11	33	49	762	961	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	5	-	0	0	-	-						
Calif.	N	0	0	N	N	3	27	42	628	869	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	11	4	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	9	16	N	0	0	N	N						
Wash.	N	0	0	N	N	8	3	11	109	67	N	0	0	N	N						
