
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 14, 2000 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2000
Meningococcal Disease cummulative for 1999
Mumps current week
Mumps cummulative for 2000
Mumps cummulative for 1999
Pertussis current week
Pertussis cummulative for 2000
Pertussis cummulative for 1999
Rubella current week
Rubella cummulative for 2000
Rubella cummulative for 1999

tab delimited data:
test
UNITED STATES	1,674	1,941	-	273	292	119	5,005	4,939	2	127	237										
NEW ENGLAND	109	92	-	4	6	17	1,182	590	-	12	7										
Maine	9	5	-	-	-	-	35	-	-	-	-										
N.H.	11	11	-	-	1	10	97	79	-	2	-										
Vt.	3	4	-	-	1	2	192	53	-	-	-										
Mass.	61	54	-	1	4	3	802	418	-	8	7										
R.I.	9	4	-	1	-	2	16	24	-	1	-										
Conn.	16	14	-	2	-	-	40	16	-	1	-										
MID. ATLANTIC	158	182	-	20	36	23	504	784	-	9	31										
Upstate N.Y.	54	54	-	9	7	23	251	601	-	2	18										
N.Y. City	31	50	-	4	11	-	44	47	-	7	6										
N.J.	34	41	-	3	1	-	35	22	-	-	4										
Pa.	39	37	-	4	17	-	174	114	-	-	3										
E.N. CENTRAL	282	348	-	28	39	6	528	431	-	1	2										
Ohio	72	117	-	7	14	-	265	173	-	-	-										
Ind.	41	51	-	1	4	4	85	54	-	-	1										
Ill.	64	94	-	6	9	-	59	67	-	1	1										
Mich.	85	53	-	14	8	2	64	48	-	-	-										
Wis.	20	33	-	-	4	-	55	89	-	-	-										
W.N. CENTRAL	152	193	-	19	11	29	446	362	1	2	126										
Minn.	18	44	-	-	1	22	270	187	-	-	5										
Iowa	26	34	-	7	6	-	44	52	-	-	30										
Mo.	87	71	-	5	1	7	64	59	1	1	2										
N. Dak.	2	3	-	-	-	-	6	4	-	-	-										
S. Dak.	5	11	-	-	-	-	4	5	-	-	-										
Nebr.	7	10	-	4	-	-	25	4	-	1	89										
Kans.	7	20	-	3	3	-	33	51	-	-	-										
S. ATLANTIC	267	323	-	41	41	4	390	345	1	74	35										
Del.	1	10	-	-	-	-	8	5	1	1	-										
Md.	25	48	-	10	3	1	90	107	-	-	1										
D.C.	-	3	-	-	2	-	3	-	-	-	-										
Va.	37	44	-	9	9	3	90	19	-	-	-										
W. Va.	12	6	-	-	-	-	1	3	-	-	-										
N.C.	32	37	-	5	8	-	77	88	-	64	34										
S.C.	20	41	-	10	4	-	27	15	-	7	-										
Ga.	41	52	-	2	4	-	35	35	-	-	-										
Fla.	99	82	-	5	11	-	59	73	-	2	-										
E.S. CENTRAL	113	135	-	7	11	-	91	82	-	5	2										
Ky.	24	27	-	1	-	-	44	25	-	1	-										
Tenn.	47	54	-	2	-	-	28	34	-	1	-										
Ala.	32	33	-	2	8	-	18	20	-	3	2										
Miss.	10	21	-	2	3	-	1	3	-	-	-										
W.S. CENTRAL	113	189	-	24	38	5	285	181	-	5	14										
Ark.	12	31	-	2	-	-	31	22	-	-	5										
La.	35	59	-	4	10	-	12	9	-	1	-										
Okla.	25	28	-	-	1	5	19	33	-	-	1										
Tex.	41	71	-	18	27	-	223	117	-	4	8										
MOUNTAIN	120	121	-	19	22	11	645	611	-	2	16										
Mont.	4	2	-	1	-	-	35	2	-	-	-										
Idaho	7	9	-	-	1	2	58	134	-	-	-										
Wyo.	-	4	-	2	-	-	6	2	-	-	-										
Colo.	30	32	-	1	6	9	368	231	-	1	1										
N. Mex.	8	13	-	1	N	-	79	86	-	-	-										
Ariz.	61	40	-	4	7	-	70	95	-	1	13										
Utah	7	14	-	4	3	-	17	55	-	-	1										
Nev.	3	7	-	6	5	-	12	6	-	-	1										
PACIFIC	360	358	-	111	88	24	934	1,553	-	17	4										
Wash.	47	59	-	10	2	22	326	611	-	7	-										
Oreg.	57	63	N	N	N	-	103	44	-	-	-										
Calif.	240	224	-	80	71	2	456	860	-	10	4										
Alaska	8	6	-	7	2	-	20	4	-	-	-										
Hawaii	8	6	-	14	13	-	29	34	-	-	-										
Guam	-	1	U	-	3	U	-	2	U	-	-										
P.R.	9	10	-	-	-	1	5	21	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


