
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 23, 1998 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1998
Meningococcal Disease cummulative for 1997
Mumps current week
Mumps cummulative for 1998
Mumps cummulative for 1997
Pertussis current week
Pertussis cummulative for 1998
Pertussis cummulative for 1997
Rubella current week
Rubella cummulative for 1998
Rubella cummulative for 1997

tab delimited data:
test
UNITED STATES	1,180	1,646	2	179	275	34	1,437	2,111	2	202	37										
NEW ENGLAND	65	101	-	-	7	-	245	479	-	32	-										
Maine	4	8	-	-	-	-	5	6	-	-	-										
N.H.	4	10	-	-	-	-	19	57	-	-	-										
Vt.	1	2	-	-	-	-	24	161	-	-	-										
Mass.	30	56	-	-	2	-	191	235	-	6	-										
R.I.	3	6	-	-	4	-	-	12	-	-	-										
Conn.	23	19	-	-	1	-	6	8	-	26	-										
MID. ATLANTIC	123	165	-	10	29	2	167	180	-	93	13										
Upstate N.Y.	30	38	-	3	4	2	101	62	-	89	2										
N.Y. City	13	28	-	4	1	-	4	44	-	2	11										
N.J.	35	32	-	-	4	-	5	10	-	2	-										
Pa.	45	67	-	3	20	-	57	64	-	-	-										
E.N. CENTRAL	151	241	-	27	33	2	143	206	-	-	3										
Ohio	58	91	-	11	12	-	53	62	-	-	-										
Ind.	25	27	U	2	4	U	42	22	U	-	-										
Ill.	33	79	-	1	9	-	10	27	-	-	-										
Mich.	17	22	-	13	7	2	21	28	-	-	-										
Wis.	18	22	-	-	1	-	17	67	-	-	3										
W.N. CENTRAL	98	118	-	18	7	-	125	112	1	3	-										
Minn.	16	17	-	10	3	-	76	67	-	-	-										
Iowa	14	23	-	5	3	-	26	7	-	-	-										
Mo.	40	59	-	2	-	-	9	21	1	2	-										
N. Dak.	-	1	U	1	-	U	-	2	U	-	-										
S. Dak.	6	3	-	-	-	-	4	1	-	-	-										
Nebr.	4	4	-	-	1	-	4	2	-	-	-										
Kans.	18	11	U	-	-	U	6	12	U	1	-										
S. ATLANTIC	203	275	-	30	37	4	105	174	-	4	1										
Del.	1	4	-	-	-	-	-	-	-	-	-										
Md.	19	29	-	-	4	-	19	73	-	-	-										
D.C.	-	5	-	-	-	-	1	2	-	-	-										
Va.	20	25	-	4	4	-	6	19	-	-	1										
W. Va.	5	10	-	-	-	-	1	3	-	-	-										
N.C.	27	48	-	7	6	-	42	35	-	3	-										
S.C.	30	36	-	4	9	-	12	9	-	-	-										
Ga.	40	51	U	1	5	U	1	5	U	-	-										
Fla.	61	67	-	14	9	4	23	28	-	1	-										
E.S. CENTRAL	86	113	-	-	15	2	38	39	-	-	-										
Ky.	13	29	-	-	2	-	16	10	-	-	-										
Tenn.	37	36	-	-	3	1	10	12	-	-	-										
Ala.	36	31	-	-	5	1	12	10	-	-	-										
Miss.	-	17	U	-	5	U	-	7	U	-	-										
W.S. CENTRAL	131	150	-	25	31	10	88	44	1	55	3										
Ark.	17	22	-	-	-	2	12	3	-	-	-										
La.	25	29	-	2	7	-	-	7	-	-	-										
Okla.	23	18	-	-	-	7	13	8	-	-	-										
Tex.	66	81	-	23	24	1	63	26	1	55	3										
MOUNTAIN	75	105	-	16	36	10	334	555	-	5	2										
Mont.	2	7	-	-	-	-	1	5	-	-	-										
Idaho	3	7	-	1	2	4	161	371	-	-	-										
Wyo.	3	-	-	1	1	-	7	3	-	-	-										
Colo.	17	31	-	2	3	1	52	133	-	-	-										
N. Mex.	13	17	N	N	N	1	56	23	-	1	-										
Ariz.	26	22	-	4	22	4	36	9	-	1	2										
Utah	8	11	-	3	4	-	14	3	-	2	-										
Nev.	3	10	U	5	4	U	7	8	U	1	-										
PACIFIC	248	378	2	53	80	4	192	322	-	10	15										
Wash.	28	46	1	5	9	4	115	152	-	8	2										
Oreg.	48	81	N	N	N	-	12	21	-	-	-										
Calif.	167	248	1	34	56	-	61	141	-	1	7										
Alaska	1	1	-	2	5	-	-	2	-	-	-										
Hawaii	4	2	-	12	10	-	4	6	-	1	6										
Guam	-	1	U	-	1	U	-	-	U	-	-										
P.R.	2	9	-	2	4	-	2	-	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	1	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


