
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending March 26, 2005 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis cummulative for 2005
Pertussis cummulative for 2004
Rabies, animal cummulative for 2005
Rabies, animal cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2005
Rocky Mountain Spotted Fever cummulative for 2004
Salmonellosis cummulative for 2005
Salmonellosis cummulative for 2004
Shigellosis cummulative for 2005
Shigellosis cummulative for 2004

tab delimited data:
test
UNITED STATES	3,445	1,992	888	1,265	129	115	4,886	5,630	1,983	2,628											
NEW ENGLAND	168	364	155	90	1	4	279	252	44	52											
Maine	7	-	11	11	N	N	15	9	-	-											
N.H.	-	10	2	5	-	-	15	17	3	3											
Vt.	41	16	12	5	-	-	19	11	3	-											
Mass.	115	319	107	34	-	4	154	157	27	36											
R.I.	5	7	2	4	1	-	11	12	1	1											
Conn.	-	12	21	31	-	-	65	46	10	12											
MID. ATLANTIC	401	546	115	133	9	10	555	743	209	279											
Upstate N.Y.	140	361	65	61	-	-	140	148	68	105											
N.Y. City	5	45	7	1	1	3	164	246	77	84											
N.J.	52	50	N	N	2	-	78	140	52	57											
Pa.	204	90	43	71	6	7	173	209	12	33											
E.N. CENTRAL	946	312	8	3	2	-	467	923	110	245											
Ohio	471	106	4	2	2	-	164	202	14	43											
Ind.	72	11	1	1	-	-	54	81	16	43											
Ill.	39	7	2	-	-	-	18	323	4	104											
Mich.	41	28	1	-	-	-	115	148	61	30											
Wis.	323	160	-	-	-	-	116	169	15	25											
W.N. CENTRAL	402	99	52	97	6	3	358	328	152	67											
Minn.	92	14	12	9	-	-	90	77	9	11											
Iowa	50	24	13	10	-	-	70	65	29	11											
Mo.	107	50	5	3	6	3	100	94	83	22											
N. Dak.	14	3	1	11	-	-	6	8	2	1											
S. Dak.	1	1	5	19	-	-	28	13	6	1											
Nebr.	55	-	-	24	-	-	25	30	18	3											
Kans.	83	7	16	21	-	-	39	41	5	18											
S. ATLANTIC	253	116	290	613	91	81	1,471	1,237	346	735											
Del.	1	-	-	9	-	2	1	8	-	2											
Md.	41	30	66	71	5	2	114	89	17	25											
D.C.	-	4	-	-	-	-	10	9	3	12											
Va.	56	29	80	88	-	-	166	126	22	22											
W. Va.	14	2	2	15	1	-	18	26	-	-											
N.C.	21	22	92	134	70	66	275	162	29	111											
S.C.	76	12	5	20	2	3	76	78	23	101											
Ga.	7	4	44	69	9	6	247	200	106	137											
Fla.	37	13	1	207	4	2	564	539	146	325											
E.S. CENTRAL	89	26	17	59	2	12	256	315	204	142											
Ky.	20	3	-	4	-	-	34	48	17	21											
Tenn.	39	15	-	36	1	3	98	94	112	55											
Ala.	23	4	17	15	1	2	93	113	59	46											
Miss.	7	4	-	4	-	7	31	60	16	20											
W.S. CENTRAL	61	32	191	231	1	2	312	508	417	604											
Ark.	13	8	10	11	-	-	49	48	14	11											
La.	1	2	-	-	1	2	67	62	27	60											
Okla.	-	2	20	22	-	-	50	48	104	87											
Tex.	47	20	161	198	-	-	146	350	272	446											
MOUNTAIN	811	220	39	19	15	-	351	419	129	189											
Mont.	204	4	-	3	-	-	18	20	-	3											
Idaho	35	13	-	-	-	-	12	38	-	1											
Wyo.	7	2	5	-	-	-	8	9	-	1											
Colo.	367	107	-	-	-	-	88	97	18	29											
N. Mex.	33	30	-	-	-	-	21	43	15	39											
Ariz.	68	45	34	16	13	-	138	145	63	92											
Utah	86	19	-	-	2	-	34	45	11	10											
Nev.	11	-	-	-	-	-	32	22	22	14											
PACIFIC	314	277	21	20	2	3	837	905	372	315											
Wash.	69	64	-	-	-	-	62	42	11	12											
Oreg.	162	57	-	-	-	2	40	72	14	17											
Calif.	50	151	20	19	2	1	672	702	337	270											
Alaska	11	1	1	1	-	-	11	23	3	3											
Hawaii	22	4	-	-	-	-	52	66	7	13											
Guam	-	-	-	-	-	-	-	7	-	12											
P.R.	-	1	16	14	N	N	25	38	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


