
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 7, 1998 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	147	146	425	544	138	210	1,079	1,545	770	2,101	1,004										
NEW ENGLAND	6	10	55	115	5	7	12	22	31	40	184										
Maine	-	-	-	-	-	-	-	-	U	5	27										
N.H.	1	2	1	4	-	1	-	-	-	1	14										
Vt.	-	2	-	2	-	-	-	-	-	-	3										
Mass.	2	3	18	19	5	5	11	13	23	15	56										
R.I.	3	-	9	11	-	1	-	-	8	4	15										
Conn.	-	3	27	79	-	-	1	9	U	15	69										
MID. ATLANTIC	28	26	252	353	41	47	41	67	47	304	258										
Upstate N.Y.	10	5	120	28	17	5	2	12	U	30	168										
N.Y. City	1	-	-	21	20	26	7	12	U	173	U										
N.J.	-	5	-	87	-	14	10	31	47	64	35										
Pa.	17	16	132	217	4	2	22	12	U	37	55										
E.N. CENTRAL	42	59	16	3	9	19	174	132	42	285	7										
Ohio	20	31	15	-	1	1	35	44	5	61	7										
Ind.	4	5	1	2	1	2	38	29	U	23	-										
Ill.	3	1	-	1	1	8	56	16	37	171	-										
Mich.	12	19	-	-	6	7	38	14	U	18	-										
Wis.	3	3	U	U	-	1	7	29	U	12	-										
W.N. CENTRAL	10	10	2	1	2	3	20	33	28	57	69										
Minn.	-	-	-	-	-	-	-	7	U	18	12										
Iowa	-	-	2	-	1	1	-	1	U	8	21										
Mo.	8	6	-	-	1	2	10	14	28	20	4										
N. Dak.	-	-	-	-	-	-	-	-	U	2	17										
S. Dak.	-	-	-	-	-	-	-	-	-	1	6										
Nebr.	2	3	-	1	-	-	4	-	-	-	-										
Kans.	-	1	-	-	-	-	6	11	U	8	9										
S. ATLANTIC	33	16	77	53	43	45	458	607	167	274	399										
Del.	4	1	-	9	1	2	5	3	-	7	-										
Md.	6	9	69	35	17	16	99	179	39	27	95										
D.C.	2	1	4	4	3	3	14	25	19	13	-										
Va.	4	-	-	-	4	9	39	41	30	40	101										
W. Va.	N	N	-	-	-	-	-	-	12	7	9										
N.C.	3	3	-	2	4	2	128	122	67	40	103										
S.C.	3	-	-	1	-	3	47	79	U	16	15										
Ga.	-	-	2	1	9	8	83	113	U	50	36										
Fla.	11	2	2	1	5	2	43	45	U	74	40										
E.S. CENTRAL	2	7	6	14	4	5	211	342	-	156	31										
Ky.	-	-	-	1	-	1	24	23	U	25	4										
Tenn.	2	2	5	2	3	1	114	141	U	48	15										
Ala.	-	2	1	-	1	1	49	87	U	61	12										
Miss.	-	3	-	11	-	2	24	91	U	22	-										
W.S. CENTRAL	-	1	-	-	2	3	100	255	5	324	28										
Ark.	-	-	-	-	-	1	24	34	5	20	1										
La.	-	-	-	-	2	2	66	95	-	13	-										
Okla.	-	1	-	-	-	-	10	24	U	26	27										
Tex.	-	-	-	-	-	-	-	102	U	265	-										
MOUNTAIN	11	10	1	-	10	11	40	32	37	51	13										
Mont.	1	-	-	-	-	1	-	-	2	-	4										
Idaho	-	-	-	-	1	-	-	-	-	-	-										
Wyo.	-	-	-	-	-	1	-	-	1	1	9										
Colo.	4	3	-	-	3	6	3	-	U	10	-										
N. Mex.	1	-	-	-	3	-	-	-	7	-	-										
Ariz.	-	3	-	-	2	-	34	27	21	23	-										
Utah	4	3	-	-	1	-	2	1	6	1	-										
Nev.	1	1	1	-	-	3	1	4	U	16	-										
PACIFIC	15	7	16	5	22	70	23	55	413	610	15										
Wash.	-	1	-	-	-	-	4	3	U	42	-										
Oreg.	-	-	-	2	5	3	1	1	U	20	-										
Calif.	15	5	16	3	17	67	18	51	391	499	11										
Alaska	-	-	-	-	-	-	-	-	5	17	4										
Hawaii	-	1	-	-	-	-	-	-	17	32	-										
Guam	-	-	-	-	-	-	-	2	-	11	-										
P.R.	-	-	-	-	-	2	50	42	-	-	12										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	1	-	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


