
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 24, 2009 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	67	281	1,697	11,176	7,903	17	61	139	2,957	3,575	7	28	179	1,225	1,977						
NEW ENGLAND	-	13	27	511	829	4	6	24	287	345	-	0	2	9	4						
Conn.	-	0	4	31	47	-	2	22	126	169	-	0	0	-	-						
Maine	-	1	10	72	31	1	1	4	46	47	-	0	2	4	1						
Mass.	-	8	19	307	646	-	0	0	-	-	-	0	1	4	1						
N.H.	-	1	7	65	26	1	0	7	26	37	-	0	0	-	1						
R.I.	-	0	7	26	68	-	1	6	42	31	-	0	2	-	1						
Vt.	-	0	1	10	11	2	1	4	47	61	-	0	1	1	-						
MID. ATLANTIC	6	23	64	918	902	4	13	23	500	782	-	1	29	61	114						
N.J.	-	4	12	150	179	-	0	0	-	-	-	0	2	-	77						
N.Y. (Upstate)	3	5	41	185	350	4	8	22	380	425	-	0	29	12	14						
N.Y. City	-	0	21	73	58	-	0	2	2	16	-	0	4	27	11						
Pa.	3	13	33	510	315	-	2	17	118	341	-	0	2	22	12						
E.N. CENTRAL	23	63	238	2,448	1,296	-	2	19	212	240	-	1	6	79	140						
Ill.	-	14	45	504	297	-	1	9	84	99	-	1	6	46	103						
Ind.	1	6	158	248	69	-	0	6	21	9	-	0	3	12	6						
Mich.	4	11	36	648	220	-	1	6	62	73	-	0	2	5	3						
Ohio	18	22	57	929	577	-	0	5	45	59	-	0	4	16	28						
Wis.	-	3	12	119	133	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	6	35	872	1,431	757	4	5	17	234	271	1	4	26	297	415						
Iowa	-	5	14	161	143	-	0	3	24	25	-	0	2	5	8						
Kans.	-	4	9	142	58	-	1	6	60	57	-	0	1	2	-						
Minn.	-	0	808	165	194	4	0	11	56	53	-	0	1	2	-						
Mo.	4	20	51	791	232	-	1	5	63	59	1	3	25	276	386						
Nebr.	2	4	32	128	82	-	0	1	-	32	-	0	2	12	18						
N. Dak.	-	0	24	17	1	-	0	9	4	24	-	0	1	-	-						
S. Dak.	-	0	7	27	47	-	0	4	27	21	-	0	0	-	3						
S. ATLANTIC	16	31	71	1,367	768	1	24	111	1,295	1,421	-	10	40	405	730						
Del.	-	0	2	12	15	-	0	0	-	-	-	0	3	16	31						
D.C.	-	0	2	2	4	-	0	0	-	-	-	0	0	-	6						
Fla.	6	10	32	475	235	-	0	95	138	138	-	0	2	6	13						
Ga.	-	3	11	163	79	-	0	72	334	329	-	0	7	42	76						
Md.	2	2	8	98	121	-	7	15	328	365	-	1	3	30	74						
N.C.	3	0	65	223	79	N	2	4	N	N	-	5	36	240	343						
S.C.	3	4	18	210	98	-	0	0	-	-	-	0	5	18	50						
Va.	2	3	24	157	127	-	10	23	399	518	-	1	8	49	129						
W. Va.	-	0	5	27	10	1	2	6	96	71	-	0	1	4	8						
E.S. CENTRAL	-	15	33	637	278	-	1	7	77	162	1	4	16	230	300						
Ala.	-	4	19	252	39	-	0	0	-	-	-	1	7	56	79						
Ky.	-	6	15	190	79	-	1	4	43	41	-	0	1	1	1						
Miss.	-	1	4	47	86	-	0	1	-	6	-	0	1	7	10						
Tenn.	-	3	14	148	74	-	0	4	34	115	1	3	14	166	210						
W.S. CENTRAL	15	61	389	2,415	1,269	-	0	13	64	82	5	1	161	122	232						
Ark.	3	5	38	225	85	-	0	10	33	44	5	0	61	58	44						
La.	-	2	8	90	71	-	0	0	-	-	-	0	1	2	6						
Okla.	-	0	45	42	32	-	0	13	30	36	-	0	98	49	142						
Tex.	12	52	304	2,058	1,081	-	0	1	1	2	-	0	6	13	40						
MOUNTAIN	-	18	32	733	703	-	2	6	80	95	-	0	3	21	39						
Ariz.	-	3	10	170	198	N	0	0	N	N	-	0	2	5	12						
Colo.	-	5	12	207	127	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	5	65	26	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	45	77	-	0	4	25	12	-	0	2	8	3						
Nev.	-	0	6	23	26	-	0	1	6	11	-	0	1	1	3						
N. Mex.	-	1	10	49	51	-	0	2	19	26	-	0	1	1	4						
Utah	-	4	19	154	181	-	0	1	9	14	-	0	1	1	5						
Wyo.	-	0	5	20	17	-	0	4	21	21	-	0	1	3	10						
PACIFIC	1	20	67	716	1,101	4	5	12	208	177	-	0	1	1	3						
Alaska	-	1	21	36	181	-	0	2	11	13	N	0	0	N	N						
Calif.	-	5	19	207	442	4	4	12	182	152	-	0	1	1	-						
Hawaii	-	0	3	24	11	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	17	215	152	-	0	3	15	12	-	0	0	-	3						
Wash.	1	6	58	234	315	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	2	1	3	35	53	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


