
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending April 7, 2007 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2007
Salmonellosis cummulative for 2006
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2007
Shigellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	338	821	1,336	6,536	7,344	20	75	178	398	517	155	258	521	2,455	2,489						
NEW ENGLAND	5	18	82	142	778	1	2	16	17	104	5	2	14	18	120						
Conn.	-	0	68	68	503	-	0	5	5	84	-	0	8	8	67						
Maine	2	2	14	26	17	1	0	8	8	2	4	0	5	8	-						
Mass.	-	0	53	-	222	-	0	9	-	13	-	0	11	-	45						
N.H.	1	3	25	17	22	-	0	3	3	2	-	0	2	1	4						
R.I.	2	1	15	21	10	-	0	2	-	1	1	0	3	1	3						
Vt.	-	1	6	10	4	-	0	4	1	2	-	0	2	-	1						
MID. ATLANTIC	36	90	191	884	849	5	8	62	49	48	4	14	47	107	230						
N.J.	-	16	49	49	164	-	1	16	1	13	-	3	35	6	73						
N.Y. (Upstate)	22	27	93	276	165	2	3	14	21	13	4	3	43	28	67						
N.Y. City	-	24	50	226	233	-	0	4	4	7	-	5	14	57	63						
Pa.	14	30	67	333	287	3	3	47	23	15	-	1	6	16	27						
E.N. CENTRAL	30	103	198	680	1,030	-	9	59	48	86	7	23	68	131	252						
Ill.	-	27	61	56	295	-	1	7	2	13	-	10	50	17	89						
Ind.	-	15	55	110	110	-	1	8	1	10	-	2	17	14	32						
Mich.	3	18	35	143	182	-	1	6	10	19	-	2	5	9	59						
Ohio	27	22	56	236	265	-	3	18	30	21	7	3	14	63	46						
Wis.	-	16	27	135	178	-	2	39	5	23	-	3	10	28	26						
W.N. CENTRAL	29	48	109	517	444	5	11	45	52	67	38	41	77	508	217						
Iowa	-	8	26	75	77	-	2	38	6	12	-	2	14	16	8						
Kans.	-	7	16	75	67	-	0	4	4	1	-	2	11	8	21						
Minn.	24	11	60	121	96	5	3	26	23	27	7	4	24	73	20						
Mo.	5	15	35	171	130	-	2	13	12	21	30	12	69	390	122						
Nebr.	-	3	9	30	45	-	1	11	7	5	1	1	14	5	25						
N. Dak.	-	0	5	8	4	-	0	0	-	-	-	0	18	4	2						
S. Dak.	-	3	11	37	25	-	0	5	-	1	-	6	24	12	19						
S. ATLANTIC	112	224	395	2,136	1,721	7	11	32	114	83	64	70	143	947	594						
Del.	-	2	10	17	18	-	0	3	4	1	-	0	2	3	-						
D.C.	-	1	4	8	19	-	0	1	-	-	-	0	5	3	3						
Fla.	82	95	176	910	757	3	2	9	32	13	41	33	76	584	243						
Ga.	12	34	66	386	225	1	1	7	15	14	18	24	54	294	206						
Md.	8	13	33	146	118	2	2	9	22	15	2	1	10	18	33						
N.C.	-	29	130	335	333	1	2	11	17	19	1	1	14	16	62						
S.C.	4	19	55	146	88	-	0	3	1	2	1	0	10	12	35						
Va.	6	20	58	167	145	-	3	11	22	19	1	2	9	17	12						
W. Va.	-	1	31	21	18	-	0	5	1	-	-	0	2	-	-						
E.S. CENTRAL	11	53	138	385	368	-	4	21	20	37	8	12	75	168	163						
Ala.	3	9	70	102	131	-	0	5	3	3	5	4	66	64	34						
Ky.	4	9	23	90	77	-	1	12	7	10	-	2	15	21	82						
Miss.	-	12	42	36	60	-	0	0	-	-	-	1	25	25	24						
Tenn.	4	17	32	157	100	-	2	9	10	24	3	3	14	58	23						
W.S. CENTRAL	16	84	186	254	591	-	3	52	15	21	15	37	187	176	284						
Ark.	10	14	45	77	218	-	0	7	4	2	4	2	10	21	20						
La.	-	17	42	73	49	-	0	1	-	-	-	3	24	40	8						
Okla.	6	8	40	68	48	-	0	17	4	1	1	2	9	13	20						
Tex.	-	46	107	36	276	-	2	48	7	18	10	30	174	102	236						
MOUNTAIN	22	52	88	502	519	2	7	36	47	47	4	26	87	168	193						
Ariz.	10	19	45	192	173	1	2	13	17	13	3	11	35	82	99						
Colo.	8	12	30	130	132	-	1	8	9	12	1	3	15	27	25						
Idaho	2	3	9	27	32	1	2	8	4	5	-	0	3	3	5						
Mont.	-	2	10	18	26	-	0	0	-	-	-	0	13	4	1						
Nev.	-	4	20	36	38	-	0	5	4	9	-	1	20	11	23						
N. Mex.	-	5	15	44	45	-	1	5	8	4	-	2	15	25	28						
Utah	2	4	15	41	58	-	1	14	5	3	-	1	6	5	11						
Wyo.	-	1	4	14	15	-	0	3	-	1	-	0	19	11	1						
PACIFIC	77	116	306	1,036	1,044	-	5	24	36	24	10	32	94	232	436						
Alaska	1	1	5	20	27	N	0	0	N	N	-	0	2	5	3						
Calif.	60	89	218	806	803	-	0	5	21	N	7	28	81	192	330						
Hawaii	-	4	16	51	51	-	0	3	2	3	-	1	3	7	10						
Oreg.	2	7	17	59	90	-	1	9	5	15	-	1	6	10	56						
Wash.	14	11	83	100	73	-	2	22	8	6	3	2	13	18	37						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	N	-	-	N	N	-	-	-	-	-						
P.R.	3	14	65	93	59	-	0	0	-	-	-	0	6	5	2						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


