
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 30, 2001 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2001
Meningococcal Disease cummulative for 2000
Mumps current week
Mumps cummulative for 2001
Mumps cummulative for 2000
Pertussis current week
Pertussis cummulative for 2001
Pertussis cummulative for 2000
Rubella current week
Rubella cummulative for 2001
Rubella cummulative for 2000

tab delimited data:
test
UNITED STATES	1,291	1,301	2	85	194	42	2,129	2,789	2	13	76										
NEW ENGLAND	77	77	-	-	3	-	235	766	-	-	11										
Maine	1	6	-	-	-	-	-	14	-	-	-										
N.H.	10	9	-	-	-	-	21	62	-	-	2										
Vt.	4	2	-	-	-	-	22	149	-	-	-										
Mass.	43	44	-	-	1	-	176	503	-	-	8										
R.I.	2	5	-	-	1	-	2	9	-	-	-										
Conn.	17	11	-	-	1	-	14	29	-	-	1										
MID. ATLANTIC	105	143	-	5	12	-	140	237	-	4	8										
Upstate N.Y.	42	38	-	1	5	-	100	124	-	1	1										
N.Y. City	26	29	-	4	4	-	23	39	-	2	7										
N.J.	29	26	U	-	-	U	8	-	U	1	-										
Pa.	8	50	-	-	3	-	9	74	-	-	-										
E.N. CENTRAL	160	226	1	11	17	12	254	309	-	3	1										
Ohio	57	48	-	1	7	11	157	165	-	-	-										
Ind.	26	25	-	1	-	-	20	27	-	1	-										
Ill.	20	60	1	8	5	-	28	23	-	2	1										
Mich.	29	71	-	1	4	1	25	35	-	-	-										
Wis.	28	22	-	-	1	-	24	59	-	-	-										
W.N. CENTRAL	95	86	-	5	10	-	109	139	-	2	1										
Minn.	14	7	-	2	-	-	31	65	-	-	-										
Iowa	20	19	-	-	5	-	15	22	-	1	-										
Mo.	35	44	-	-	2	-	45	25	-	-	-										
N. Dak.	5	2	U	-	-	U	-	1	U	-	-										
S. Dak.	4	5	-	-	-	-	3	3	-	-	-										
Nebr.	8	4	-	1	1	-	2	3	-	-	1										
Kans.	9	5	-	2	2	-	13	20	-	1	-										
S. ATLANTIC	236	180	-	17	28	6	113	195	2	3	31										
Del.	1	-	-	-	-	-	-	4	-	-	-										
Md.	29	19	-	4	6	2	17	48	-	-	-										
D.C.	-	-	U	-	-	U	1	1	U	-	-										
Va.	25	29	-	2	5	-	12	21	-	-	-										
W. Va.	6	8	-	-	-	-	1	-	-	-	-										
N.C.	50	29	-	1	3	1	40	49	-	-	23										
S.C.	24	15	-	1	9	3	22	19	2	2	6										
Ga.	34	32	-	7	2	-	6	20	-	-	-										
Fla.	67	48	-	2	3	-	14	33	-	1	2										
E.S. CENTRAL	89	92	-	2	4	3	45	57	-	-	4										
Ky.	14	19	-	1	-	1	11	30	-	-	1										
Tenn.	38	38	-	-	2	-	18	14	-	-	-										
Ala.	29	26	-	-	2	2	13	10	-	-	3										
Miss.	8	9	U	1	-	U	3	3	U	-	-										
W.S. CENTRAL	160	143	-	7	22	9	145	129	-	-	6										
Ark.	10	7	-	1	1	3	7	13	-	-	1										
La.	52	34	-	2	4	-	2	7	-	-	1										
Okla.	18	21	-	-	-	-	1	9	-	-	-										
Tex.	80	81	-	4	17	6	135	100	-	-	4										
MOUNTAIN	71	60	-	7	13	9	875	376	-	-	2										
Mont.	2	1	-	-	1	1	9	8	-	-	-										
Idaho	7	6	-	-	-	1	164	41	-	-	-										
Wyo.	5	-	-	1	1	-	1	1	-	-	-										
Colo.	25	20	-	1	-	1	152	211	-	-	1										
N. Mex.	10	6	-	2	1	1	58	65	-	-	-										
Ariz.	11	18	-	1	3	5	460	34	-	-	1										
Utah	7	6	U	1	4	U	22	10	U	-	-										
Nev.	4	3	U	1	3	U	9	6	U	-	-										
PACIFIC	298	294	1	31	85	3	213	581	-	1	12										
Wash.	44	30	-	1	2	3	69	189	-	-	7										
Oreg.	20	34	N	N	N	-	19	54	-	-	-										
Calif.	230	217	1	24	66	-	120	303	-	-	5										
Alaska	2	5	U	1	7	U	1	11	U	-	-										
Hawaii	2	8	U	5	10	U	4	24	U	1	-										
Guam	-	-	U	-	9	U	-	3	U	-	1										
P.R.	3	7	U	-	-	U	2	4	U	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	U	-	-	U	-	-	U	-	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


