
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2007 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	35	54	201	1,675	2,268	44	77	406	2,457	2,824	46	42	109	1,211	1,479						
NEW ENGLAND	1	2	6	62	130	-	2	5	43	76	3	2	13	70	97						
Conn.	1	0	3	10	27	-	0	5	21	30	3	0	9	22	19						
Maine	-	0	1	2	7	-	0	2	2	15	-	0	1	2	6						
Mass.	-	1	4	28	62	-	0	1	4	15	-	0	5	14	49						
N.H.	-	0	3	10	20	-	0	1	5	7	-	0	2	4	8						
R.I.	-	0	2	8	8	-	0	4	10	8	-	0	6	23	12						
Vt.	-	0	1	4	6	-	0	1	1	1	-	0	2	5	3						
MID. ATLANTIC	9	7	20	246	235	4	8	21	280	346	14	12	55	370	485						
N.J.	-	2	5	56	72	-	2	7	53	110	-	1	10	33	63						
N.Y. (Upstate)	6	1	11	50	51	4	1	13	56	45	3	5	30	114	163						
N.Y. City	1	2	10	84	72	-	2	6	56	80	-	2	24	57	84						
Pa.	2	2	5	56	40	-	3	8	115	111	11	5	19	166	175						
E.N. CENTRAL	3	5	17	163	204	3	9	23	275	336	10	8	27	236	332						
Ill.	-	2	7	60	55	-	2	6	76	94	-	1	13	30	64						
Ind.	1	0	7	9	16	-	0	21	29	34	-	1	6	21	27						
Mich.	-	2	8	42	67	-	2	8	70	96	-	3	10	79	78						
Ohio	2	1	4	45	39	3	2	10	88	86	10	3	12	98	134						
Wis.	-	0	4	7	27	-	0	3	12	26	-	0	3	8	29						
W.N. CENTRAL	1	2	18	104	92	1	2	15	78	99	3	1	8	49	54						
Iowa	-	0	4	25	8	-	0	3	14	16	-	0	1	6	10						
Kans.	-	0	1	2	22	1	0	1	6	8	-	0	1	2	5						
Minn.	-	0	17	49	9	-	0	13	14	12	1	0	6	15	11						
Mo.	1	0	2	16	32	-	0	5	33	51	2	0	2	19	17						
Nebr.	-	0	2	7	12	-	0	3	8	8	-	0	1	4	7						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	5	9	-	0	1	3	4	-	0	1	3	4						
S. ATLANTIC	8	10	27	326	341	17	20	56	634	792	10	7	25	225	269						
Del.	-	0	1	3	11	-	0	3	11	34	-	0	2	5	8						
D.C.	-	0	5	14	5	-	0	2	1	5	-	0	4	1	14						
Fla.	2	3	11	94	130	2	7	14	229	268	7	2	9	92	106						
Ga.	3	1	4	48	42	1	3	10	70	137	-	1	2	14	18						
Md.	-	1	6	53	37	2	2	7	67	106	1	2	8	42	53						
N.C.	-	0	11	37	60	10	0	16	89	105	-	1	4	29	23						
S.C.	-	0	4	12	15	-	1	5	42	58	-	0	2	11	3						
Va.	3	1	5	60	37	-	3	8	92	36	1	1	4	26	37						
W. Va.	-	0	1	5	4	2	0	23	33	43	1	0	4	5	7						
E.S. CENTRAL	2	2	7	62	91	2	6	17	209	220	1	2	7	64	58						
Ala.	-	0	2	10	11	1	2	10	73	67	-	0	1	7	8						
Ky.	-	0	2	11	28	-	1	7	40	48	1	1	6	32	18						
Miss.	-	0	4	6	5	-	0	8	14	9	-	0	1	-	3						
Tenn.	2	1	5	35	47	1	3	8	82	96	-	1	4	25	29						
W.S. CENTRAL	-	5	43	126	230	9	18	170	501	531	2	1	16	62	51						
Ark.	-	0	2	8	39	-	1	7	37	45	-	0	3	4	4						
La.	-	1	4	19	14	-	1	4	50	41	-	0	1	3	10						
Okla.	-	0	3	3	4	-	1	25	21	23	-	0	6	4	1						
Tex.	-	4	39	96	173	9	14	135	393	422	2	1	13	51	36						
MOUNTAIN	7	5	15	152	179	-	3	7	116	98	1	2	8	59	74						
Ariz.	6	3	11	105	98	-	0	3	40	-	1	0	4	18	24						
Colo.	-	1	3	20	29	-	0	2	20	28	-	0	2	11	16						
Idaho	1	0	1	3	8	-	0	1	8	10	-	0	3	4	6						
Mont.	-	0	3	6	9	-	0	3	-	-	-	0	1	3	4						
Nev.	-	0	2	8	9	-	1	3	27	25	-	0	2	6	4						
N. Mex.	-	0	2	5	12	-	0	2	7	16	-	0	2	6	4						
Utah	-	0	1	3	12	-	0	4	13	19	-	0	2	8	16						
Wyo.	-	0	1	2	2	-	0	1	1	-	-	0	1	3	-						
PACIFIC	4	13	92	434	766	8	10	106	321	326	2	2	11	76	59						
Alaska	-	0	1	3	1	-	0	3	4	3	-	0	1	-	-						
Calif.	4	10	40	377	725	8	7	31	240	266	2	1	11	58	59						
Hawaii	-	0	2	4	10	-	0	1	2	5	-	0	1	1	-						
Oreg.	-	1	2	21	30	-	1	5	43	52	-	0	1	6	-						
Wash.	-	0	52	29	-	-	0	74	32	-	-	0	2	11	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	10	38	43	-	1	9	41	42	-	0	2	3	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


