
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending December 25, 2004 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	7,235	6,896	306	425	10,984	12,072	278	347	18,422	17,294											
NEW ENGLAND	175	211	5	1	378	410	21	28	722	3,386											
Maine	2	8	-	-	-	21	-	-	311	781											
N.H.	4	19	3	-	18	13	-	4	-	-											
Vt.	1	1	-	-	4	9	-	-	411	907											
Mass.	112	130	-	-	251	217	14	15	-	147											
R.I.	22	25	1	-	30	45	1	2	-	5											
Conn.	34	28	1	1	75	105	6	7	-	1,546											
MID. ATLANTIC	968	876	39	66	1,972	2,138	61	79	87	42											
Upstate N.Y.	96	44	4	13	276	285	8	12	-	-											
N.Y. City	603	509	15	31	950	1,078	22	36	-	-											
N.J.	145	168	19	22	413	444	16	21	-	-											
Pa.	124	155	1	-	333	331	15	10	87	42											
E.N. CENTRAL	850	876	60	75	1,174	1,184	17	33	6,514	6,242											
Ohio	226	193	1	3	194	201	5	2	1,521	1,241											
Ind.	55	50	9	16	125	133	-	4	139	-											
Ill.	362	370	18	21	534	569	-	17	2	-											
Mich.	175	247	32	34	234	217	9	10	4,224	4,026											
Wis.	32	16	-	1	87	64	3	-	628	975											
W.N. CENTRAL	139	147	5	6	444	460	12	6	130	81											
Minn.	20	44	1	-	181	194	8	2	-	-											
Iowa	5	12	-	-	42	32	-	2	N	N											
Mo.	85	58	2	4	114	110	2	1	5	1											
N. Dak.	-	2	-	-	4	4	-	-	82	80											
S. Dak.	-	2	-	-	8	20	-	-	43	-											
Nebr.	6	6	-	1	36	27	2	1	-	-											
Kans.	23	23	2	1	59	73	-	-	-	-											
S. ATLANTIC	1,902	1,810	52	81	2,498	2,493	44	55	2,228	2,193											
Del.	9	6	1	-	17	23	-	-	5	29											
Md.	355	306	9	12	250	246	11	11	-	1											
D.C.	93	48	1	-	71	-	-	-	26	31											
Va.	102	79	3	1	277	272	10	14	612	523											
W. Va.	2	2	-	-	24	21	-	-	1,276	1,325											
N.C.	186	148	12	19	334	362	8	9	N	N											
S.C.	113	94	8	14	167	168	-	-	309	284											
Ga.	341	494	2	13	402	513	5	6	-	-											
Fla.	701	633	16	22	956	888	10	15	-	-											
E.S. CENTRAL	376	315	19	12	538	688	7	8	-	-											
Ky.	47	33	1	1	122	124	3	1	-	-											
Tenn.	123	134	8	2	230	218	4	3	-	-											
Ala.	156	112	8	7	153	236	-	4	-	-											
Miss.	50	36	2	2	33	110	-	-	-	-											
W.S. CENTRAL	1,144	920	50	80	1,042	1,801	27	30	6,167	4,634											
Ark.	39	50	-	3	111	105	-	-	-	-											
La.	267	172	-	1	-	-	-	-	51	16											
Okla.	24	63	2	1	146	153	1	1	-	-											
Tex.	814	635	48	75	785	1,543	26	29	6,116	4,618											
MOUNTAIN	333	332	45	35	509	445	8	8	2,574	716											
Mont.	3	-	-	-	14	5	-	-	-	-											
Idaho	22	15	2	3	4	8	-	1	-	-											
Wyo.	3	-	-	-	5	4	-	-	56	110											
Colo.	40	37	1	3	112	106	3	4	1,947	-											
N. Mex.	63	70	1	10	35	48	-	1	103	4											
Ariz.	156	185	41	19	222	213	2	2	-	-											
Utah	8	13	-	-	37	39	1	-	468	602											
Nev.	38	12	-	-	80	22	2	-	-	-											
PACIFIC	1,348	1,409	31	69	2,429	2,453	81	100	-	-											
Wash.	144	77	-	-	230	241	6	4	-	-											
Oreg.	27	45	-	-	74	103	2	4	-	-											
Calif.	1,165	1,272	30	67	1,979	1,943	67	91	-	-											
Alaska	5	1	-	-	35	55	-	-	-	-											
Hawaii	7	14	1	2	111	111	6	1	-	-											
Guam	-	1	-	-	15	53	-	-	112	153											
P.R.	165	203	5	14	84	100	-	-	276	597											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


