
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 13, 2004 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Giardiasis cummulative for 2004
Giardiasis cummulative for 2003
Gonorrhea cummulative for 2004
Gonorrhea cummulative for 2003

tab delimited data:
test
UNITED STATES	2,135	2,344	235	220	151	137	15,631	16,602	267,958	285,927											
NEW ENGLAND	141	136	46	39	16	13	1,493	1,396	5,936	6,285											
Maine	10	10	-	1	-	-	112	164	191	186											
N.H.	21	17	5	3	-	-	41	36	112	108											
Vt.	12	15	-	-	-	-	150	110	76	77											
Mass.	58	60	15	8	16	13	645	708	2,708	2,505											
R.I.	9	1	1	-	-	-	107	95	729	831											
Conn.	31	33	25	27	-	-	438	283	2,120	2,578											
MID. ATLANTIC	250	228	50	22	29	33	3,274	3,302	29,906	35,581											
Upstate N.Y.	114	84	35	11	14	17	1,175	911	6,245	6,742											
N.Y. City	34	7	-	-	-	-	846	1,055	9,242	11,785											
N.J.	38	31	4	2	5	-	356	444	5,142	6,974											
Pa.	64	106	11	9	10	16	897	892	9,277	10,080											
E.N. CENTRAL	384	535	37	30	28	17	2,123	2,846	55,064	61,006											
Ohio	90	125	10	16	21	17	707	791	16,190	19,514											
Ind.	51	75	-	-	-	-	-	-	5,848	5,780											
Ill.	58	117	2	2	1	-	384	830	15,606	18,755											
Mich.	77	87	8	-	6	-	646	671	13,481	12,078											
Wis.	108	131	17	12	-	-	386	554	3,939	4,879											
W.N. CENTRAL	451	419	29	51	16	20	1,807	1,830	14,509	15,132											
Minn.	107	126	15	21	1	1	674	696	2,623	2,629											
Iowa	121	97	-	-	-	-	267	243	938	1,066											
Mo.	81	77	11	17	7	1	479	452	7,638	7,556											
N. Dak.	14	13	-	4	6	8	21	36	87	85											
S. Dak.	31	27	2	4	-	-	58	70	253	193											
Nebr.	60	48	1	5	-	-	117	130	861	1,340											
Kans.	37	31	-	-	2	10	191	203	2,109	2,263											
S. ATLANTIC	154	131	39	42	51	38	2,424	2,373	66,847	70,251											
Del.	2	9	N	N	N	N	39	41	766	1,001											
Md.	20	12	5	3	4	1	114	102	6,974	6,747											
D.C.	1	1	-	-	-	-	60	44	2,164	2,160											
Va.	35	35	16	11	-	-	469	312	7,405	7,821											
W. Va.	2	5	-	-	-	-	34	37	799	754											
N.C.	-	-	-	-	35	30	N	N	12,946	13,126											
S.C.	7	2	-	-	-	-	51	128	8,478	7,262											
Ga.	23	26	11	7	-	-	702	754	11,709	15,289											
Fla.	64	41	7	21	12	7	955	955	15,606	16,091											
E.S. CENTRAL	80	76	4	2	9	6	329	352	21,225	24,126											
Ky.	24	25	2	2	6	6	N	N	2,302	3,143											
Tenn.	31	33	2	-	3	-	157	164	7,343	7,365											
Ala.	18	14	-	-	-	-	172	188	5,926	8,092											
Miss.	7	4	-	-	-	-	-	-	5,654	5,526											
W.S. CENTRAL	66	84	2	4	2	4	281	269	35,714	37,923											
Ark.	14	10	1	-	-	-	111	135	3,174	3,673											
La.	4	3	-	-	-	-	41	11	9,074	9,990											
Okla.	17	26	-	-	-	-	129	123	3,879	4,087											
Tex.	31	45	1	4	2	4	N	N	19,587	20,173											
MOUNTAIN	228	288	27	26	-	6	1,336	1,403	9,171	8,992											
Mont.	16	16	-	-	-	-	73	95	60	99											
Idaho	49	76	16	15	-	-	166	179	81	65											
Wyo.	9	3	3	1	-	-	22	20	55	39											
Colo.	50	64	2	4	-	6	462	400	2,298	2,474											
N. Mex.	9	10	2	5	-	-	62	46	603	1,022											
Ariz.	23	33	N	N	N	N	158	219	3,419	3,130											
Utah	48	63	3	-	-	-	287	315	485	339											
Nev.	24	23	1	1	-	-	106	129	2,170	1,824											
PACIFIC	381	447	1	4	-	-	2,564	2,831	29,586	26,631											
Wash.	134	105	-	1	-	-	336	324	2,361	2,389											
Oreg.	66	98	1	3	-	-	411	369	1,092	863											
Calif.	170	232	-	-	-	-	1,669	1,986	24,617	21,845											
Alaska	1	4	-	-	-	-	80	77	463	482											
Hawaii	10	8	-	-	-	-	68	75	1,053	1,052											
Guam	N	N	-	-	-	-	-	2	-	59											
P.R.	1	1	-	-	-	-	119	287	214	241											
V.I.	-	-	-	-	-	-	-	-	80	79											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	3	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


