
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 21, 2000 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2000
Meningococcal Disease cummulative for 1999
Mumps current week
Mumps cummulative for 2000
Mumps cummulative for 1999
Pertussis current week
Pertussis cummulative for 2000
Pertussis cummulative for 1999
Rubella current week
Rubella cummulative for 2000
Rubella cummulative for 1999

tab delimited data:
test
UNITED STATES	1,702	1,978	-	274	299	78	5,101	5,097	4	127	239										
NEW ENGLAND	112	94	-	4	8	18	1,206	612	-	12	7										
Maine	8	5	-	-	-	6	41	-	-	-	-										
N.H.	11	12	-	-	1	5	102	81	-	2	-										
Vt.	3	4	-	-	1	5	199	57	-	-	-										
Mass.	64	54	-	1	4	2	808	425	-	8	7										
R.I.	9	4	-	1	2	-	16	33	-	1	-										
Conn.	17	15	-	2	-	-	40	16	-	1	-										
MID. ATLANTIC	158	188	-	20	37	1	505	786	-	9	31										
Upstate N.Y.	54	57	-	9	8	1	252	602	-	2	18										
N.Y. City	32	51	-	4	11	-	44	48	-	7	6										
N.J.	33	41	-	3	1	-	35	22	-	-	4										
Pa.	39	39	-	4	17	-	174	114	-	-	3										
E.N. CENTRAL	288	354	-	28	39	4	536	452	-	1	2										
Ohio	77	119	-	7	14	-	265	177	-	-	-										
Ind.	41	53	-	1	4	1	86	58	-	-	1										
Ill.	64	95	-	6	9	2	64	75	-	1	1										
Mich.	86	54	-	14	8	1	66	48	-	-	-										
Wis.	20	33	U	-	4	U	55	94	U	-	-										
W.N. CENTRAL	155	196	-	19	11	16	464	367	-	2	127										
Minn.	18	45	-	-	1	15	285	187	-	-	5										
Iowa	28	34	-	7	6	-	46	53	-	-	30										
Mo.	88	73	-	5	1	-	64	60	-	1	2										
N. Dak.	2	3	-	-	-	-	6	4	-	-	-										
S. Dak.	5	11	-	-	-	-	4	5	-	-	-										
Nebr.	7	10	-	4	-	-	25	6	-	1	90										
Kans.	7	20	-	3	3	1	34	52	-	-	-										
S. ATLANTIC	271	333	-	41	43	6	397	349	4	74	35										
Del.	1	10	-	-	-	-	8	5	-	1	-										
Md.	25	48	-	10	4	6	97	108	-	-	1										
D.C.	-	3	-	-	2	-	3	-	-	-	-										
Va.	37	45	-	9	10	-	90	19	-	-	-										
W. Va.	12	6	-	-	-	-	1	3	-	-	-										
N.C.	34	38	-	5	8	-	77	88	-	64	34										
S.C.	20	42	-	10	4	-	27	15	4	7	-										
Ga.	42	54	-	2	4	-	35	35	-	-	-										
Fla.	100	87	-	5	11	-	59	76	-	2	-										
E.S. CENTRAL	113	137	-	7	11	-	96	82	-	5	2										
Ky.	24	27	-	1	-	-	49	25	-	1	-										
Tenn.	47	56	-	2	-	-	28	34	-	1	-										
Ala.	32	33	-	2	8	-	18	20	-	3	2										
Miss.	10	21	-	2	3	-	1	3	-	-	-										
W.S. CENTRAL	114	189	-	24	38	-	285	185	-	5	14										
Ark.	12	31	-	2	-	-	31	23	-	-	5										
La.	35	59	-	4	10	-	12	9	-	1	-										
Okla.	25	28	-	-	1	-	19	33	-	-	1										
Tex.	42	71	-	18	27	-	223	120	-	4	8										
MOUNTAIN	121	122	-	19	22	16	661	639	-	2	16										
Mont.	4	2	-	1	-	-	35	2	-	-	-										
Idaho	7	9	-	-	1	-	58	138	-	-	-										
Wyo.	-	4	-	2	-	-	6	2	-	-	-										
Colo.	30	32	-	1	6	15	383	242	-	1	1										
N. Mex.	8	14	-	1	N	-	79	99	-	-	-										
Ariz.	62	40	-	4	7	-	70	95	-	1	13										
Utah	7	14	-	4	3	1	18	55	-	-	1										
Nev.	3	7	-	6	5	-	12	6	-	-	1										
PACIFIC	370	365	-	112	90	17	951	1,625	-	17	5										
Wash.	49	59	-	10	2	15	341	617	-	7	-										
Oreg.	59	65	N	N	N	2	105	46	-	-	-										
Calif.	246	229	-	81	73	-	456	924	-	10	5										
Alaska	8	6	-	7	2	-	20	4	-	-	-										
Hawaii	8	6	-	14	13	-	29	34	-	-	-										
Guam	-	1	U	-	3	U	-	2	U	-	-										
P.R.	9	10	-	-	-	-	5	21	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


