
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 18, 2006 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	17	21	67	259	341	14	13	51	183	183	165	428	1,506	2,202	4,355						
NEW ENGLAND	-	1	5	13	28	-	1	4	13	9	3	27	55	154	293						
Conn.	-	0	2	3	7	-	0	2	3	1	-	0	4	-	18						
Maine	-	0	1	2	1	-	0	1	2	1	-	0	5	7	11						
Mass.	-	0	3	7	13	-	0	2	7	3	-	20	44	118	218						
N.H.	-	0	2	1	3	-	0	2	1	3	-	1	15	7	-						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	8	-	5						
Vt.	-	0	1	-	2	-	0	1	-	1	3	1	6	22	41						
MID. ATLANTIC	3	2	14	32	42	3	2	13	28	31	24	22	126	242	389						
N.J.	-	0	2	-	12	-	0	2	-	12	-	3	7	14	53						
N.Y. (Upstate)	1	0	6	5	11	1	0	5	4	3	16	10	115	90	129						
N.Y. City	-	0	5	11	6	-	0	5	11	6	-	2	6	6	22						
Pa.	2	1	3	16	13	2	1	3	13	10	8	7	16	132	185						
E.N. CENTRAL	5	2	9	21	33	4	1	6	17	29	16	61	121	295	1,192						
Ill.	-	0	4	5	8	-	0	4	5	8	-	13	31	10	208						
Ind.	2	0	3	2	4	1	0	2	1	2	9	4	74	30	71						
Mich.	-	1	3	4	7	-	0	3	1	5	-	5	26	78	47						
Ohio	3	0	5	10	7	3	0	4	10	7	7	18	43	160	472						
Wis.	-	0	1	-	7	-	0	1	-	7	-	21	40	17	394						
W.N. CENTRAL	1	1	4	12	23	-	0	3	3	9	11	58	205	310	652						
Iowa	-	0	2	-	8	-	0	2	-	1	-	10	55	58	233						
Kans.	-	0	1	-	3	-	0	1	-	3	8	11	29	120	80						
Minn.	1	0	2	1	4	-	0	1	-	-	-	0	148	-	93						
Mo.	-	0	3	7	6	-	0	2	1	3	2	10	39	106	111						
Nebr.	-	0	1	4	2	-	0	1	2	2	1	3	14	22	67						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	28	4	21						
S. Dak.	-	0	1	-	-	-	0	0	-	-	-	2	9	-	47						
S. ATLANTIC	4	3	14	46	54	3	2	8	19	23	29	23	90	210	289						
Del.	-	0	1	2	1	-	0	1	2	1	-	0	1	1	11						
D.C.	-	0	0	-	-	-	0	0	-	-	1	0	3	3	-						
Fla.	4	1	7	21	19	3	1	6	10	6	2	4	14	51	36						
Ga.	-	0	2	1	7	-	0	2	1	7	-	1	3	4	9						
Md.	-	0	2	3	6	-	0	1	1	-	6	4	8	49	58						
N.C.	-	0	11	11	6	-	0	3	3	-	16	0	21	43	21						
S.C.	-	0	1	4	9	-	0	1	1	7	-	5	22	27	95						
Va.	-	0	3	4	5	-	0	3	1	1	4	3	72	30	43						
W. Va.	-	0	1	-	1	-	0	1	-	1	-	0	5	2	16						
E.S. CENTRAL	1	1	3	10	16	1	1	3	8	10	1	8	25	47	117						
Ala.	-	0	1	2	-	-	0	1	2	-	-	1	9	11	25						
Ky.	1	0	2	2	5	1	0	2	2	5	-	2	10	3	38						
Miss.	-	0	1	1	3	-	0	1	1	3	-	1	4	8	16						
Tenn.	-	0	2	5	8	-	0	2	3	2	1	3	17	25	38						
W.S. CENTRAL	-	2	14	25	31	-	1	7	16	9	2	44	131	120	123						
Ark.	-	0	3	3	6	-	0	2	3	1	2	5	19	15	23						
La.	-	0	4	15	11	-	0	3	11	2	-	0	3	2	9						
Okla.	-	0	3	5	3	-	0	3	1	-	-	0	1	2	-						
Tex.	-	0	8	2	11	-	0	2	1	6	-	38	126	101	91						
MOUNTAIN	1	2	7	24	22	1	1	5	16	3	56	75	144	694	882						
Ariz.	-	0	5	11	7	-	0	5	11	2	-	16	86	94	51						
Colo.	1	0	2	11	9	1	0	1	4	-	21	25	41	327	405						
Idaho	-	0	2	-	1	-	0	2	-	1	1	3	14	14	69						
Mont.	-	0	0	-	-	-	0	0	-	-	4	7	29	29	201						
Nev.	-	0	2	-	2	-	0	1	-	-	-	1	9	11	10						
