
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2012 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2012
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2012
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2012
Hepatitis (Viral Acute), Type C cummulative for 2011

tab delimited data:
test
UNITED STATES	11	26	58	755	739	23	52	131	1,404	1,582	12	26	65	759	670						
NEW ENGLAND	-	2	5	42	39	2	2	5	52	55	-	1	5	42	54						
Conn.	-	0	3	13	9	-	0	2	14	11	-	1	4	26	33						
Maine	-	0	2	6	1	1	0	2	7	5	-	0	3	2	6						
Mass.	-	1	3	18	20	-	1	4	25	38	-	0	2	11	11						
N.H.	-	0	1	4	-	1	0	1	4	1	N	0	0	N	N						
R.I.	-	0	1	1	4	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	-	5	-	0	1	2	-	-	0	2	3	4						
MID. ATLANTIC	-	5	12	124	144	1	5	10	132	175	5	3	7	92	82						
N.J.	-	1	5	17	46	-	1	4	36	37	-	0	4	17	33						
N.Y. (Upstate)	-	1	4	44	23	-	1	4	25	25	4	1	4	44	25						
N.Y. City	-	1	4	23	40	-	1	5	37	56	-	0	1	4	5						
Pa.	-	1	5	40	35	1	1	4	34	57	1	0	4	27	19						
E.N. CENTRAL	2	4	9	110	115	8	7	16	217	218	1	3	9	99	91						
Ill.	-	2	5	35	26	-	1	6	40	53	-	0	1	6	5						
Ind.	-	0	2	3	12	-	1	6	32	41	-	1	7	43	53						
Mich.	2	1	6	46	48	-	1	5	35	53	1	1	4	46	17						
Ohio	-	1	2	17	24	8	2	9	102	61	-	0	2	3	4						
Wis.	-	0	1	9	5	-	0	1	8	10	-	0	1	1	12						
W.N. CENTRAL	1	1	18	33	23	-	2	12	51	65	1	0	15	9	10						
Iowa	-	0	1	3	5	-	0	2	5	9	-	0	0	-	-						
Kans.	-	0	2	5	3	-	0	1	1	8	-	0	2	4	2						
Minn.	-	0	18	-	2	-	0	11	-	2	-	0	15	-	-						
Mo.	1	0	3	13	8	-	1	4	39	34	1	0	1	5	7						
Nebr.	-	0	3	11	3	-	0	1	6	11	-	0	1	-	1						
N. Dak.	-	0	1	1	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	0	-	2	-	0	1	-	1	-	0	0	-	-						
S. ATLANTIC	3	4	11	130	116	5	12	57	374	376	2	6	14	193	156						
Del.	-	0	1	2	2	-	0	2	9	1	U	0	0	U	U						
D.C.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Fla.	2	2	7	49	39	5	4	11	136	115	-	2	5	58	30						
Ga.	-	0	5	20	18	-	2	8	39	74	-	1	4	27	32						
