
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 13, 2007 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	10	63	117	21	131	15	84	113	38	96	16	45	108	26	51						
NEW ENGLAND	-	2	20	1	13	-	2	8	-	5	-	2	12	1	3						
Conn.	-	1	2	-	1	-	0	3	-	4	-	0	9	-	-						
Maine	-	0	2	-	-	-	0	2	-	-	-	0	2	-	1						
Mass.	-	0	6	-	12	-	0	5	-	-	-	0	4	-	2						
N.H.	-	0	16	1	-	-	0	1	-	1	-	0	1	-	-						
R.I.	-	0	2	-	-	-	0	4	-	-	-	0	6	-	-						
Vt.	-	0	2	-	-	-	0	1	-	-	-	0	2	1	-						
MID. ATLANTIC	-	6	18	-	11	-	8	20	-	24	2	13	52	3	21						
N.J.	-	2	5	-	5	-	2	8	-	8	-	1	11	-	5						
N.Y. (Upstate)	-	1	8	-	-	-	1	5	-	-	2	6	30	3	1						
N.Y. City	-	2	10	-	4	-	2	5	-	8	-	2	16	-	6						
Pa.	-	1	5	-	2	-	3	9	-	8	-	4	19	-	9						
E.N. CENTRAL	3	6	13	5	16	3	7	16	7	14	8	8	26	8	6						
Ill.	-	1	4	-	2	-	1	7	-	1	-	0	2	-	3						
Ind.	-	0	5	-	-	-	0	7	-	-	-	0	4	-	-						
Mich.	2	2	7	4	9	2	3	6	3	7	2	3	11	2	3						
Ohio	1	1	4	1	4	1	2	10	4	5	6	3	19	6	-						
Wis.	-	0	4	-	1	-	0	2	-	1	-	1	3	-	-						
W.N. CENTRAL	-	2	8	-	3	-	3	9	4	3	-	1	15	1	4						
Iowa	-	0	1	-	-	-	0	3	-	-	-	0	3	-	-						
Kans.	-	0	5	-	2	-	0	2	-	1	-	0	2	-	-						
Minn.	-	0	7	-	-	-	0	5	-	-	-	0	11	-	-						
Mo.	-	1	3	-	1	-	1	6	3	2	-	0	2	1	4						
Nebr.	-	0	2	-	-	-	0	3	1	-	-	0	2	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. ATLANTIC	4	9	29	8	20	12	23	42	16	27	4	9	20	9	12						
Del.	-	0	2	-	-	-	1	4	-	1	-	0	2	-	1						
D.C.	-	0	1	-	-	-	0	2	-	-	-	0	5	-	-						
Fla.	3	4	13	6	11	7	8	16	10	15	2	3	10	5	3						
Ga.	1	1	6	1	1	2	3	8	2	3	-	0	3	1	1						
Md.	-	1	6	-	5	2	2	9	3	5	2	2	7	3	4						
N.C.	-	0	20	-	3	-	0	23	-	-	-	0	5	-	3						
S.C.	-	0	3	1	-	1	2	4	1	3	-	0	1	-	-						
Va.	-	1	7	-	-	-	1	4	-	-	-	1	5	-	-						
W. Va.	-	0	3	-	-	-	0	7	-	-	-	0	3	-	-						
E.S. CENTRAL	-	2	8	1	4	-	8	21	4	9	-	2	9	1	2						
Ala.	-	0	3	-	-	-	2	13	2	2	-	0	2	-	-						
Ky.	-	0	5	1	-	-	1	5	-	2	-	0	5	1	1						
Miss.	-	0	1	-	-	-	1	4	-	2	-	0	2	-	-						
Tenn.	-	1	5	-	4	-	2	7	2	3	-	1	7	-	1						
W.S. CENTRAL	-	6	20	-	1	-	16	35	-	3	1	1	12	2	-						
Ark.	-	0	9	-	-	-	1	3	-	-	-	0	1	-	-						
La.	-	0	4	-	-	-	0	5	-	1	-	0	2	-	-						
Okla.	-	0	3	-	-	-	0	14	-	-	-	0	6	-	-						
Tex.	-	5	15	-	1	-	12	26	-	2	1	0	12	2	-						
MOUNTAIN	3	5	17	4	5	-	2	9	-	2	1	2	8	1	2						
Ariz.	3	3	16	4	1	-	0	4	-	-	-	1	4	-	-						
Colo.	-	1	3	-	1	-	0	4	-	-	-	0	2	-	-						
Idaho	-	0	2	-	1	-	0	2	-	1	-	0	3	-	-						
