
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending December 25, 2010 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2010
Legionellosis cummulative for 2009
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2010
Lyme disease cummulative for 2009
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2010
Malaria cummulative for 2009

tab delimited data:
test
UNITED STATES	21	57	115	3,116	3,414	103	395	2,336	27,603	36,132	8	27	89	1,439	1,362						
NEW ENGLAND	-	3	15	236	201	14	122	495	8,094	12,317	-	1	4	69	59						
Conn.	-	1	6	52	55	-	42	211	2,659	4,145	-	0	1	1	6						
Maine	-	0	4	12	10	13	11	76	715	894	-	0	1	6	2						
Mass.	-	2	10	119	94	-	39	216	2,988	5,233	-	1	3	47	38						
N.H.	-	0	5	21	14	1	24	68	1,240	1,403	-	0	2	5	4						
R.I.	-	0	4	23	21	-	1	40	153	235	-	0	1	7	5						
Vt.	-	0	2	9	7	-	4	27	339	407	-	0	1	3	4						
MID. ATLANTIC	4	14	45	848	1,170	50	169	733	12,258	15,720	1	7	17	388	404						
N.J.	-	2	11	93	217	-	49	216	3,144	4,947	-	0	4	1	101						
N.Y. (Upstate)	3	5	19	290	349	35	41	577	2,829	4,023	-	1	6	73	49						
N.Y. City	-	2	15	147	224	-	2	6	98	1,048	-	4	14	255	201						
Pa.	1	6	18	318	380	15	84	383	6,187	5,702	1	1	3	59	53						
E.N. CENTRAL	2	11	42	692	715	2	24	323	3,032	2,956	-	2	9	144	173						
Ill.	-	1	15	120	134	-	1	17	123	136	-	1	7	52	70						
Ind.	-	2	6	103	62	-	1	7	69	82	-	0	2	10	25						
Mich.	-	2	20	171	166	-	1	13	94	101	-	0	4	31	31						
Ohio	2	4	15	231	278	2	0	9	42	57	-	0	5	41	37						
Wis.	-	1	11	67	75	-	21	296	2,704	2,580	-	0	1	10	10						
W.N. CENTRAL	4	2	19	115	116	-	2	1,395	120	298	-	1	11	69	73						
Iowa	-	0	1	-	23	-	0	10	80	108	-	0	2	13	10						
Kans.	-	0	2	12	7	-	0	1	6	18	-	0	2	12	8						
Minn.	4	0	16	39	12	-	0	1,380	-	163	-	0	11	3	32						
Mo.	-	1	4	39	59	-	0	1	1	3	-	0	3	22	13						
Nebr.	-	0	2	9	12	-	0	2	9	5	-	0	2	15	8						
N. Dak.	-	0	1	7	1	-	0	15	23	-	-	0	1	1	1						
S. Dak.	-	0	2	9	2	-	0	1	1	1	-	0	2	3	1						
S. ATLANTIC	5	10	27	537	590	31	56	176	3,718	4,337	2	7	42	411	354						
Del.	-	0	3	17	19	-	11	32	617	975	-	0	1	2	5						
D.C.	-	0	4	16	24	-	0	4	30	61	-	0	2	11	17						
Fla.	3	3	9	171	187	3	2	10	104	106	2	3	7	132	90						
Ga.	-	1	4	56	60	-	0	2	11	40	-	0	5	47	67						
Md.	1	2	6	111	156	1	24	103	1,585	2,020	-	1	22	98	78						
N.C.	1	1	7	59	61	1	1	9	85	95	-	0	13	49	30						
S.C.	-	0	2	14	13	-	0	3	28	42	-	0	1	5	7						
Va.	-	1	10	79	61	15	17	79	1,126	829	-	1	5	64	58						
W. Va.	-	0	3	14	9	11	0	32	132	169	-	0	2	3	2						
E.S. CENTRAL	-	2	10	128	141	-	1	4	44	40	-	0	3	31	32						
Ala.	-	0	2	21	20	-	0	1	2	3	-	0	1	9	9						
Ky.	-	0	4	27	52	-	0	1	5	1	-	0	3	8	10						
Miss.	-	0	3	10	4	-	0	0	-	-	-	0	2	2	4						
Tenn.	-	1	6	70	65	-	0	4	37	36	-	0	2	12	9						
W.S. CENTRAL	-	3	14	144	137	5	2	44	109	234	-	1	31	83	71						
Ark.	-	0	2	14	8	-	0	0	-	-	-	0	1	2	5						
La.	-	0	3	9	18	-	0	1	2	-	-	0	1	5	8						
Okla.	-	0	4	13	6	-	0	2	-	-	-	0	1	5	1						
Tex.	-	2	10	108	105	5	2	42	107	234	-	1	30	71	57						
MOUNTAIN	-	3	10	162	146	-	0	3	26	57	1	1	4	65	48						
Ariz.	-	1	6	62	45	-	0	1	2	7	-	0	2	27	10						
Colo.	-	0	5	34	31	-	0	1	3	1	-	0	3	21	26						
Idaho	-	0	1	8	7	-	0	2	8	16	1	0	1	4	3						
Mont.	-	0	1	4	8	-	0	1	4	3	-	0	1	3	5						
Nev.	-	0	2	20	14	-	0	1	2	13	-	0	1	6	-						
N. Mex.	-	0	2	9	9	-	0	2	5	5	-	0	1	1	-						
Utah	-	0	2	20	28	-	0	1	2	9	-	0	1	3	4						
Wyo.	-	0	2	5	4	-	0	0	-	3	-	0	0	-	-						
PACIFIC	6	5	19	254	198	1	4	10	202	173	4	3	19	179	148						
Alaska	-	0	2	2	1	-	0	1	6	7	-	0	1	5	2						
Calif.	6	4	19	214	153	1	3	7	132	113	3	2	13	120	113						
Hawaii	-	0	1	1	1	N	0	0	N	N	-	0	1	1	1						
Oreg.	-	0	3	14	18	-	1	4	50	38	-	0	3	14	11						
Wash.	-	0	4	23	25	-	0	3	14	15	1	0	5	39	21						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	3	N	0	0	N	N	-	0	2	4	5						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


