
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending September 22, 2012 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2012
Varicella (chickenpox) cummulative for 2011
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2012
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2012
West Nile virus disease † Non-neuroinvasive § cummulative for 2011

tab delimited data:
test
UNITED STATES	99	286	401	8,327	10,002	1	1	274	1,816	444	2	1	280	1,729	216						
NEW ENGLAND	4	28	49	967	943	-	0	4	22	14	-	0	4	13	2						
Conn.	-	6	12	192	199	-	0	2	8	8	-	0	3	7	1						
Maine	3	4	22	198	167	-	0	0	-	-	-	0	0	-	-						
Mass.	-	11	21	410	357	-	0	3	12	4	-	0	2	5	1						
N.H.	-	0	10	-	111	-	0	1	1	-	-	0	0	-	-						
R.I.	-	1	9	61	32	-	0	0	-	1	-	0	1	1	-						
Vt.	1	2	13	106	77	-	0	1	1	1	-	0	0	-	-						
MID. ATLANTIC	7	26	56	871	1,152	-	0	13	66	31	-	0	9	39	21						
N.J.	-	8	25	322	371	-	0	3	11	2	-	0	4	11	4						
N.Y. (Upstate)	N	0	0	N	N	-	0	6	23	15	-	0	4	14	14						
N.Y. City	-	0	0	-	-	-	0	4	18	9	-	0	2	8	2						
Pa.	7	18	35	549	781	-	0	3	14	5	-	0	1	6	1						
E.N. CENTRAL	26	70	128	1,984	2,371	-	0	74	292	68	-	0	39	167	27						
Ill.	-	16	38	553	567	-	0	23	89	21	-	0	7	31	11						
Ind.	5	7	21	270	153	-	0	3	10	7	-	0	11	47	2						
Mich.	5	19	45	564	665	-	0	32	123	28	-	0	11	47	2						
Ohio	15	19	47	595	677	-	0	18	56	10	-	0	11	33	11						
