
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 10, 2012 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	40	66	122	3,097	3,910	804	961	1,567	42,244	45,470	35	106	175	4,605	5,302						
NEW ENGLAND	-	7	16	333	303	1	35	73	1,680	1,910	-	3	12	177	194						
Conn.	-	3	8	154	177	-	8	17	391	429	-	1	5	46	49						
Maine	-	1	6	79	60	1	3	11	134	121	-	0	6	26	28						
Mass.	-	0	0	-	-	-	19	54	870	959	-	1	5	69	75						
N.H.	-	1	3	27	20	-	2	8	123	160	-	0	4	19	22						
R.I.	-	0	2	24	22	-	2	7	84	169	-	0	2	1	5						
Vt.	-	1	7	49	24	-	1	7	78	72	-	0	2	16	15						
MID. ATLANTIC	5	15	31	702	746	26	87	157	4,041	5,103	8	10	24	535	599						
N.J.	-	0	0	-	-	-	13	29	452	1,106	-	2	6	100	131						
N.Y. (Upstate)	5	7	20	389	333	17	23	62	1,158	1,245	8	4	15	198	192						
N.Y. City	-	0	1	-	12	3	20	49	1,048	1,029	-	1	7	71	83						
Pa.	-	7	15	313	401	6	26	70	1,383	1,723	-	3	11	166	193						
E.N. CENTRAL	-	2	13	153	190	23	86	209	4,350	4,682	3	16	62	876	940						
Ill.	-	1	6	63	50	-	27	79	1,585	1,541	-	3	12	151	222						
Ind.	-	0	2	7	28	-	13	39	629	581	-	2	22	146	121						
Mich.	-	0	5	44	64	3	15	44	752	766	1	3	40	247	141						
Ohio	-	0	7	39	48	20	22	53	1,174	1,093	2	3	20	210	164						
Wis.	N	0	0	N	N	-	4	16	210	701	-	2	13	122	292						
W.N. CENTRAL	-	3	18	140	172	21	49	115	2,482	2,709	4	15	28	663	942						
Iowa	-	0	5	29	23	1	9	30	565	414	-	2	13	145	180						
Kans.	-	1	4	52	29	-	9	20	425	417	-	2	7	77	101						
Minn.	-	0	3	-	49	-	0	16	-	651	-	0	7	-	269						
Mo.	-	0	3	29	26	20	19	49	1,037	811	4	6	20	298	249						
Nebr.	-	0	1	-	32	-	4	26	270	232	-	1	8	75	97						
N. Dak.	-	0	13	30	13	-	1	19	51	36	-	0	4	29	8						
S. Dak.	-	0	0	-	-	-	3	9	134	148	-	1	3	39	38						
S. ATLANTIC	12	19	45	862	1,028	303	291	540	12,965	13,199	7	12	31	535	519						
Del.	-	0	0	-	-	1	2	10	133	163	-	0	1	11	15						
D.C.	-	0	0	-	-	-	1	4	35	78	-	0	1	4	5						
Fla.	-	0	34	91	120	189	110	272	5,699	5,048	2	4	10	187	97						
Ga.	-	0	0	-	-	50	45	124	2,386	2,425	1	2	9	117	107						
Md.	-	6	16	253	271	16	18	43	848	911	2	1	5	64	61						
N.C.	-	0	0	-	-	33	34	186	1,859	2,003	1	1	26	50	106						
S.C.	N	0	0	N	N	-	20	61	924	1,435	-	0	7	18	15						
Va.	11	10	23	461	547	14	21	57	960	1,035	-	1	7	77	107						
W. Va.	1	1	6	57	90	-	2	52	121	101	1	0	2	7	6						
E.S. CENTRAL	2	1	5	61	150	22	63	201	3,583	3,843	1	5	14	239	261						
Ala.	2	1	5	48	75	14	20	52	947	1,130	-	1	3	48	68						
Ky.	-	0	2	13	16	-	8	47	522	536	-	1	9	68	61						
Miss.	-	0	0	-	-	1	18	87	1,165	1,232	-	0	3	20	32						
Tenn.	-	0	2	-	59	7	18	68	949	945	1	2	12	103	100						
W.S. CENTRAL	21	11	58	654	1,021	339	146	374	6,374	6,880	5	8	92	387	480						
Ark.	-	0	35	114	49	227	14	95	1,150	758	1	1	4	47	53						
La.	-	0	0	-	6	-	23	52	1,130	1,306	-	0	3	25	17						
Okla.	-	0	21	48	34	17	15	102	662	631	4	1	16	83	62						
Tex.	21	10	29	492	932	95	82	227	3,432	4,185	-	5	76	232	348						
MOUNTAIN	-	1	15	95	67	8	40	84	1,859	2,315	-	9	28	480	656						
