
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 23, 2011 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	41	56	172	1,291	2,378	776	884	1,812	19,440	23,122	63	97	264	2,045	2,382						
NEW ENGLAND	1	3	18	66	151	6	30	269	1,045	1,492	3	2	24	102	143						
Conn.	-	0	8	-	71	-	0	248	248	491	-	0	24	24	60						
Maine	1	1	3	32	33	-	2	8	63	67	1	0	3	16	8						
Mass.	-	0	0	-	-	4	19	52	515	676	2	1	10	43	51						
N.H.	-	0	6	10	4	-	3	7	83	112	-	0	3	13	16						
R.I.	-	0	3	9	14	-	1	62	108	113	-	0	1	1	2						
Vt.	-	1	3	15	29	2	1	5	28	33	-	0	2	5	6						
MID. ATLANTIC	11	14	31	348	624	77	89	217	2,234	2,863	10	9	30	230	250						
N.J.	-	0	0	-	-	-	14	57	271	602	-	2	9	30	60						
N.Y. (Upstate)	11	7	19	172	280	44	25	63	605	651	6	4	12	83	79						
N.Y. City	-	0	4	7	132	-	20	53	509	640	-	1	6	35	26						
Pa.	-	7	17	169	212	33	32	80	849	970	4	3	10	82	85						
E.N. CENTRAL	3	2	27	66	114	36	85	184	2,018	3,207	3	11	48	268	403						
Ill.	2	1	11	20	55	-	28	61	674	1,110	-	2	9	46	86						
Ind.	-	0	3	4	-	-	10	29	192	414	-	2	10	45	68						
Mich.	-	1	5	21	37	2	13	49	337	487	2	2	7	60	83						
Ohio	1	0	12	21	22	34	21	42	577	725	1	2	11	74	65						
Wis.	N	0	0	N	N	-	11	50	238	471	-	2	16	43	101						
W.N. CENTRAL	1	2	40	46	144	34	45	121	1,066	1,445	10	13	38	316	454						
Iowa	-	0	3	-	12	-	9	23	229	268	-	2	13	74	89						
Kans.	-	1	4	18	39	10	7	18	177	211	-	1	7	48	44						
Minn.	-	0	34	-	17	-	0	30	-	403	-	0	14	-	140						
Mo.	-	0	6	-	39	24	16	43	446	357	5	4	14	117	126						
Nebr.	1	1	3	20	30	-	4	13	109	111	5	1	5	54	39						
N. Dak.	-	0	6	8	7	-	0	15	22	15	-	0	10	6	3						
