
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 6, 2013 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2013
Shigellosis cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012

tab delimited data:
test
UNITED STATES	66	260	405	1,573	3,024	-	3	13	19	31	1	52	230	79	276						
NEW ENGLAND	-	4	13	38	29	-	0	1	-	-	-	0	3	-	2						
Conn.	-	1	3	7	8	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	2	-	1	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	10	26	20	-	0	0	-	-	-	0	3	-	-						
N.H.	-	0	1	2	-	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	5	1	-	-	0	0	-	-	-	0	3	-	1						
Vt.	-	0	1	2	-	-	0	1	-	-	-	0	0	-	-						
MID. ATLANTIC	1	32	73	170	807	-	0	2	1	6	-	1	5	3	18						
N.J.	-	4	30	15	449	-	0	0	-	-	-	0	1	-	-						
N.Y. (Upstate)	-	13	37	66	125	-	0	1	-	1	-	0	3	-	2						
N.Y. City	-	8	20	75	195	-	0	0	-	-	-	0	3	1	4						
Pa.	1	2	7	14	38	-	0	2	1	5	-	0	4	2	12						
E.N. CENTRAL	19	40	116	423	329	-	0	2	-	1	-	3	18	7	22						
Ill.	-	5	17	4	37	-	0	1	-	-	-	1	12	1	11						
Ind.	-	1	17	9	19	-	0	1	-	1	-	1	5	5	4						
Mich.	-	4	14	41	71	-	0	1	-	-	-	0	1	-	-						
Ohio	19	28	103	356	187	-	0	0	-	-	-	0	3	1	3						
Wis.	-	2	18	13	15	-	0	0	-	-	-	0	3	-	4						
W.N. CENTRAL	2	8	32	52	77	-	0	6	-	1	-	6	33	1	30						
Iowa	-	1	11	13	4	-	0	0	-	-	-	0	1	1	2						
Kans.	-	2	6	7	43	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	2	1	7	14	25	-	0	5	-	1	-	6	33	-	28						
Nebr.	-	2	22	13	4	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	1	3	1	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	3	2	-	-	0	0	-	-	-	0	1	-	-						
S. ATLANTIC	20	53	99	295	680	-	2	8	18	18	1	14	147	37	69						
Del.	-	0	4	2	1	-	0	0	-	-	-	0	2	3	7						
D.C.	-	0	3	-	9	-	0	0	-	-	-	0	1	-	-						
Fla.	7	28	66	93	375	-	0	1	1	-	-	0	3	2	6						
Ga.	7	12	21	107	173	-	1	8	16	14	-	0	0	-	-						
Md.	2	3	14	19	60	-	0	0	-	-	-	0	3	5	4						
N.C.	4	2	10	37	31	-	0	4	-	-	1	0	133	7	18						
S.C.	-	1	5	22	7	-	0	1	1	2	-	1	6	5	3						
Va.	-	1	6	14	22	-	0	1	-	2	-	5	35	15	31						
W. Va.	-	0	3	1	2	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	3	20	41	116	362	-	0	2	-	-	-	12	57	22	51						
Ala.	3	5	20	47	93	-	0	1	-	-	-	3	13	5	10						
Ky.	-	5	21	18	144	-	0	1	-	-	-	1	7	4	2						
Miss.	-	4	13	36	80	-	0	2	-	-	-	0	4	-	1						
Tenn.	-	3	9	15	45	-	0	1	-	-	-	10	49	13	38						
W.S. CENTRAL	12	48	91	296	523	-	0	3	-	-	-	12	73	8	61						
Ark.	1	2	7	29	14	-	0	3	-	-	-	8	65	7	24						
La.	2	4	10	38	52	-	0	0	-	-	-	0	2	-	1						
Okla.	2	7	27	44	93	-	0	1	-	-	-	0	26	-	20						
Tex.	7	34	89	185	364	-	0	1	-	-	-	1	7	1	16						
MOUNTAIN	2	11	32	55	75	-	0	1	-	5	-	0	5	-	20						
Ariz.	2	6	18	30	49	-	0	1	-	5	-	0	3	-	16						
Colo.	-	2	19	3	6	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	2	-	2	-	0	0	-	-	-	0	1	-	2						
Mont.	-	0	2	-	3	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	9	13	1	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	1	10	5	10	-	0	0	-	-	-	0	1	-	-						
Utah	-	0	4	3	4	-	0	0	-	-	-	0	1	-	2						
Wyo.	-	0	3	1	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	7	16	41	128	142	-	0	2	-	-	-	0	2	1	3						
Alaska	-	0	1	-	5	N	0	0	N	N	N	0	0	N	N						
Calif.	3	12	33	80	102	-	0	2	-	-	-	0	1	1	3						
Hawaii	-	0	6	20	3	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	10	13	20	-	0	0	-	-	-	0	1	-	-						
Wash.	3	1	19	15	12	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	3	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


