
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 26, 2008 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2008
Lyme disease cummulative for 2007
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2008
Malaria cummulative for 2007
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2008
Meningococcal diseases, invasive †, all serogroups cummulative for 2007

tab delimited data:
test
UNITED STATES	670	347	1,375	8,647	14,881	15	22	136	466	654	10	19	53	693	694						
NEW ENGLAND	14	56	406	1,046	5,050	-	1	35	25	35	-	0	3	18	34						
Conn.	-	0	144	-	2,209	-	0	27	6	1	-	0	1	1	6						
Maine	-	2	61	70	104	-	0	2	-	4	-	0	1	4	5						
Mass.	-	16	181	486	2,059	-	0	2	14	21	-	0	3	13	16						
N.H.	3	11	57	407	600	-	0	1	1	7	-	0	0	-	3						
R.I.	-	0	77	-	2	-	0	8	-	-	-	0	1	-	1						
Vt.	11	2	12	83	76	-	0	2	4	2	-	0	1	-	3						
MID. ATLANTIC	578	170	599	5,939	5,657	1	5	18	100	184	1	2	6	83	84						
N.J.	1	39	152	1,073	2,043	-	0	7	-	35	-	0	2	10	11						
N.Y. (Upstate)	379	62	453	1,954	1,268	-	1	8	15	34	1	0	3	22	25						
N.Y. City	-	1	27	8	213	-	3	9	65	99	-	0	2	18	17						
Pa.	198	55	275	2,904	2,133	1	1	4	20	16	-	1	5	33	31						
E.N. CENTRAL	1	6	100	83	1,474	-	3	7	74	79	1	3	9	111	106						
Ill.	-	0	9	18	109	-	1	6	30	39	-	1	4	35	44						
Ind.	-	0	7	10	17	-	0	2	4	6	-	0	4	17	15						
Mich.	-	1	5	27	24	-	0	2	10	10	-	0	2	18	17						
Ohio	1	0	4	13	11	-	0	3	20	13	1	1	4	32	24						
Wis.	-	1	88	15	1,313	-	0	3	10	11	-	0	2	9	6						
W.N. CENTRAL	-	3	740	324	234	-	1	9	33	22	-	2	8	64	44						
Iowa	-	1	7	24	88	-	0	1	2	2	-	0	3	12	10						
Kans.	-	0	1	1	8	-	0	1	3	1	-	0	1	1	3						
Minn.	-	0	731	280	128	-	0	8	16	11	-	0	7	19	11						
Mo.	-	0	3	14	6	-	0	4	6	3	-	0	3	21	13						
Nebr.	-	0	1	3	4	-	0	2	6	4	-	0	2	9	2						
N. Dak.	-	0	9	1	-	-	0	2	-	-	-	0	1	1	2						
S. Dak.	-	0	1	1	-	-	0	0	-	1	-	0	1	1	3						
S. ATLANTIC	67	53	221	1,032	2,337	9	4	15	110	141	2	3	7	102	108						
Del.	12	12	37	463	431	-	0	1	1	3	-	0	1	1	1						
D.C.	-	2	8	75	75	-	0	1	1	2	-	0	0	-	-						
Fla.	4	1	4	31	7	2	1	7	29	24	1	1	3	40	40						
Ga.	-	0	4	7	8	2	0	3	26	24	-	0	3	14	11						
Md.	30	15	136	149	1,321	2	1	5	7	39	-	0	2	4	18						
N.C.	-	0	8	7	23	1	0	7	17	14	1	0	4	10	14						
S.C.	-	0	4	9	14	1	0	1	6	5	-	0	3	15	10						
Va.	21	12	68	271	435	1	1	7	23	30	-	0	2	15	14						
W. Va.	-	1	9	20	23	-	0	1	-	-	-	0	1	3	-						
E.S. CENTRAL	-	1	5	28	31	1	0	3	11	21	-	1	6	37	36						
Ala.	-	0	3	9	9	-	0	1	3	3	-	0	2	5	7						
Ky.	-	0	1	1	3	-	0	1	3	4	-	0	2	7	7						
Miss.	-	0	1	1	-	-	0	1	1	1	-	0	2	9	10						
Tenn.	-	0	3	17	19	1	0	2	4	13	-	0	3	16	12						
W.S. CENTRAL	3	1	11	34	41	-	1	64	16	56	-	2	13	65	71						
Ark.	1	0	1	1	-	-	0	1	-	-	-	0	1	6	8						
La.	-	0	0	-	2	-	0	1	-	13	-	0	3	12	23						
Okla.	-	0	1	-	-	-	0	4	2	5	-	0	5	10	14						
Tex.	2	1	10	33	39	-	1	60	14	38	-	1	7	37	26						
MOUNTAIN	2	0	3	19	20	-	1	5	15	34	-	1	4	36	47						
Ariz.	-	0	1	1	-	-	0	1	5	6	-	0	2	5	11						
Colo.	-	0	1	3	-	-	0	2	3	12	-	0	2	9	16						
Idaho	1	0	2	6	5	-	0	2	-	-	-	0	2	2	4						
Mont.	-	0	2	2	1	-	0	0	-	3	-	0	1	4	1						
Nev.	1	0	2	3	6	-	0	3	4	2	-	0	2	6	3						
N. Mex.	-	0	2	3	4	-	0	1	1	2	-	0	1	5	2						
Utah	-	0	1	-	2	-	0	1	2	9	-	0	2	3	8						
Wyo.	-	0	1	1	2	-	0	0	-	-	-	0	1	2	2						
PACIFIC	5	4	8	142	37	4	3	10	82	82	6	4	17	177	164						
Alaska	-	0	2	3	2	-	0	2	3	2	-	0	2	3	1						
Calif.	1	3	7	116	32	2	2	8	62	54	3	3	17	126	119						
Hawaii	N	0	0	N	N	-	0	1	2	2	1	0	2	3	5						
Oreg.	-	0	4	19	3	-	0	2	4	12	2	1	3	26	24						
Wash.	4	0	7	4	-	2	0	3	11	12	-	0	5	19	15						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	1	1	1	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	1	2	-	0	1	2	6						
V.I.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2007 and 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


