
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 4, 2004 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2004
AIDS § cummulative for 2003
Chlamydia† cummulative for 2004
Chlamydia† cummulative for 2003
Coccidioidomycosis cummulative for 2004
Coccidioidomycosis cummulative for 2003
Cryptosporidiosis cummulative for 2004
Cryptosporidiosis cummulative for 2003
Encephalitis/Meningitis West Nile cummulative for 2004
Encephalitis/Meningitis West Nile cummulative for 2003

tab delimited data:
test
UNITED STATES	34,915	40,627	799,145	795,709	5,646	3,796	3,090	3,205	868	2,862											
NEW ENGLAND	1,149	1,371	27,044	25,688	-	-	157	182	-	31											
Maine	23	49	1,933	1,848	N	N	18	19	-	-											
N.H.	41	36	1,615	1,449	-	-	30	23	-	2											
Vt.	14	16	895	968	-	-	24	31	-	-											
Mass.	435	598	12,484	10,266	-	-	54	76	-	12											
R.I.	115	101	3,096	2,749	-	-	4	16	-	5											
Conn.	521	571	7,021	8,408	N	N	27	17	-	12											
MID. ATLANTIC	7,373	9,489	98,857	98,868	-	-	508	420	17	223											
Upstate N.Y.	792	832	20,533	18,501	N	N	175	124	5	-											
N.Y. City	4,086	5,198	31,059	32,092	-	-	108	120	2	57											
N.J.	1,230	1,412	13,356	14,677	-	-	33	19	1	21											
Pa.	1,265	2,047	33,909	33,598	N	N	192	157	9	145											
E.N. CENTRAL	2,858	3,555	137,355	144,954	13	7	877	963	61	150											
Ohio	561	719	32,541	39,316	N	N	215	163	11	84											
Ind.	339	483	17,022	15,646	N	N	80	97	5	15											
Ill.	1,279	1,600	38,784	44,181	-	-	88	96	28	30											
Mich.	537	584	33,461	29,508	13	7	142	136	12	14											
Wis.	142	169	15,547	16,303	-	-	352	471	5	7											
W.N. CENTRAL	727	759	49,608	45,956	6	3	391	557	85	696											
Minn.	193	160	9,108	9,779	N	N	130	145	13	48											
Iowa	58	83	5,900	4,693	N	N	83	119	13	81											
Mo.	307	363	19,281	16,893	3	1	68	50	26	39											
N. Dak.	15	3	1,373	1,466	N	N	12	12	2	94											
S. Dak.	8	10	2,371	2,319	-	-	40	41	6	151											
Nebr.	41	49	4,797	4,353	3	2	28	24	7	194											
Kans.	105	91	6,778	6,453	N	N	30	166	18	89											
S. ATLANTIC	11,003	11,299	154,206	149,793	-	5	484	363	57	191											
Del.	137	199	2,658	2,764	N	N	-	4	-	12											
Md.	1,292	1,437	17,721	15,371	-	5	21	25	8	49											
D.C.	785	862	3,153	2,915	-	-	13	13	1	3											
Va.	567	848	19,039	17,820	-	-	59	43	4	19											
W. Va.	73	84	2,574	2,393	N	N	6	4	-	1											
N.C.	1,031	990	26,464	24,199	N	N	75	47	3	16											
S.C.	641	742	18,032	13,247	-	-	15	8	-	3											
Ga.	1,407	1,825	27,059	32,871	-	-	173	111	12	27											
Fla.	5,070	4,312	37,506	38,213	N	N	122	108	29	61											
E.S. CENTRAL	1,654	1,870	51,579	50,640	4	1	115	127	60	91											
Ky.	215	198	5,900	7,381	N	N	43	24	1	11											
Tenn.	684	795	20,214	18,652	N	N	29	39	13	21											
Ala.	388	442	9,882	13,314	-	-	20	54	15	25											
Miss.	367	435	15,583	11,293	4	1	23	10	31	34											
W.S. CENTRAL	4,027	4,518	96,602	98,065	2	-	71	111	202	607											
Ark.	182	171	6,519	7,239	1	-	16	18	12	23											
La.	812	607	20,399	18,648	1	-	5	4	81	98											
Okla.	173	202	9,275	10,337	N	N	20	18	11	56											
Tex.	2,860	3,538	60,409	61,841	N	N	30	71	98	430											
MOUNTAIN	1,294	1,370	45,586	44,640	3,646	2,247	158	127	232	871											
Mont.	6	13	2,092	1,930	N	N	34	18	2	75											
Idaho	16	24	2,555	2,243	N	N	27	27	-	-											
Wyo.	15	6	1,001	889	2	1	4	5	2	92											
Colo.	288	340	11,036	11,965	N	N	54	35	39	621											
N. Mex.	169	98	5,139	6,742	20	9	13	11	30	74											
Ariz.	496	576	15,425	12,186	3,531	2,194	18	6	128	7											
Utah	55	60	3,348	3,421	35	9	6	17	6	-											
Nev.	249	253	4,990	5,264	58	34	2	8	25	2											
PACIFIC	4,830	6,396	138,308	137,105	1,975	1,533	329	355	154	2											
Wash.	352	420	16,190	15,235	N	N	36	58	-	-											
Oreg.	250	229	7,724	6,911	-	-	32	36	-	-											
Calif.	4,061	5,632	106,642	106,502	1,975	1,533	259	260	154	2											
Alaska	51	19	3,243	3,445	-	-	-	1	-	-											
Hawaii	116	96	4,509	5,012	-	-	2	-	-	-											
Guam	2	5	-	554	-	-	-	-	-	-											
P.R.	617	940	3,183	2,411	N	N	N	N	-	-											
V.I.	17	33	272	383	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	32	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


