
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 15, 2000 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	10,143	11,376	151,930	188,735	308	426	393	329	242	273											
NEW ENGLAND	666	529	6,181	6,013	16	21	33	49	32	41											
Maine	11	5	346	202	3	1	3	4	3	-											
N.H.	8	19	312	300	1	3	4	3	4	3											
Vt.	1	4	152	143	8	2	1	5	2	1											
Mass.	446	354	2,894	2,598	2	12	11	24	9	21											
R.I.	21	30	677	639	2	-	-	1	-	1											
Conn.	179	117	1,800	2,131	-	3	14	12	14	15											
MID. ATLANTIC	2,471	2,834	7,444	22,631	29	87	47	19	43	11											
Upstate N.Y.	131	359	N	N	21	28	46	14	36	1											
N.Y. City	1,441	1,443	778	10,822	5	46	1	2	-	-											
N.J.	563	593	1,141	3,645	-	6	-	3	2	10											
Pa.	336	439	5,525	8,164	3	7	N	N	5	-											
E.N. CENTRAL	921	842	25,319	29,943	54	69	70	62	17	43											
Ohio	139	148	6,443	9,230	14	9	15	26	7	13											
Ind.	88	124	3,692	3,423	4	6	16	11	4	8											
Ill.	542	402	7,118	7,756	3	7	20	14	-	9											
Mich.	114	125	6,215	6,317	10	10	12	11	3	7											
Wis.	38	43	1,851	3,217	23	37	7	N	3	6											
W.N. CENTRAL	203	246	7,149	10,597	25	26	78	76	55	63											
Minn.	44	39	1,658	2,228	4	11	18	15	27	16											
Iowa	15	30	991	917	5	3	16	8	4	2											
Mo.	90	99	1,472	3,873	8	5	34	7	14	5											
N. Dak.	-	3	61	275	1	-	2	2	2	2											
S. Dak.	2	5	515	483	3	2	1	1	1	2											
Nebr.	13	17	763	1,054	2	3	2	29	4	36											
Kans.	39	53	1,689	1,767	2	2	5	14	3	-											
S. ATLANTIC	2,848	3,163	30,919	37,958	55	70	34	28	17	21											
Del.	45	40	860	846	1	-	-	1	-	-											
Md.	271	344	3,156	3,898	5	5	5	2	1	-											
D.C.	186	118	921	N	-	3	-	-	U	U											
Va.	221	177	4,192	4,033	2	1	6	6	5	7											
W. Va.	15	19	450	622	-	-	2	-	1	1											
N.C.	128	197	5,788	6,476	6	1	8	7	2	6											
S.C.	232	313	669	5,815	-	-	2	1	-	1											
Ga.	300	349	5,600	7,648	32	46	3	1	3	U											
Fla.	1,450	1,606	9,283	8,620	9	14	8	10	5	6											
E.S. CENTRAL	415	490	12,958	13,312	12	4	22	24	14	12											
Ky.	56	70	2,295	2,212	-	1	8	6	4	5											
Tenn.	172	211	3,483	4,085	2	2	7	9	8	3											
Ala.	120	109	4,927	3,559	7	1	1	4	-	3											
Miss.	67	100	2,253	3,456	3	-	6	5	2	1											
W.S. CENTRAL	824	1,174	25,191	25,036	10	28	15	10	24	21											
Ark.	42	45	1,399	1,637	1	-	4	3	3	3											
La.	143	119	4,759	3,774	-	15	-	3	11	3											
Okla.	42	36	2,137	2,242	1	1	4	3	3	4											
Tex.	597	974	16,896	17,383	8	12	7	1	7	11											
MOUNTAIN	342	397	8,477	9,965	24	26	33	21	14	21											
Mont.	5	4	328	380	1	2	8	-	-	-											
Idaho	6	5	556	533	3	2	4	1	-	3											
Wyo.	2	2	221	228	1	-	3	2	2	3											
Colo.	70	74	994	2,201	6	3	10	6	6	4											
N. Mex.	40	13	1,138	1,413	1	11	-	1	-	1											
Ariz.	115	186	3,714	3,709	3	7	6	5	5	3											
Utah	41	37	699	536	8	N	1	6	1	6											
Nev.	63	76	827	965	1	1	1	-	-	1											
PACIFIC	1,453	1,701	28,292	33,280	83	95	61	40	26	40											
Wash.	148	88	3,848	3,537	N	N	7	6	13	16											
Oreg.	35	45	1,273	1,795	2	8	9	13	9	10											
Calif.	1,230	1,541	21,802	26,437	81	87	41	20	-	13											
Alaska	5	6	700	592	-	-	1	-	-	-											
Hawaii	35	21	669	919	-	-	3	1	4	1											
Guam	13	1	-	132	-	-	N	N	U	U											
P.R.	187	413	142	U	-	-	-	4	U	U											
V.I.	16	10	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


