
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending April 4, 2009 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2009
Lyme disease cummulative for 2008
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2009
Malaria cummulative for 2008
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2009
Meningococcal diseases, invasive †, all serogroups cummulative for 2008

tab delimited data:
test
UNITED STATES	95	488	1,675	1,413	1,904	13	23	47	210	168	11	19	41	248	402						
NEW ENGLAND	3	80	537	156	339	-	1	6	7	7	1	0	4	11	13						
Conn.	-	0	0	-	-	-	0	3	-	-	1	0	0	1	1						
Maine	3	5	73	29	37	-	0	0	-	1	-	0	1	1	1						
Mass.	-	38	362	46	232	-	0	4	6	4	-	0	3	6	11						
N.H.	-	17	143	55	62	-	0	2	-	1	-	0	1	1	-						
R.I.	-	0	5	5	1	-	0	1	-	1	-	0	1	1	-						
Vt.	-	4	41	21	7	-	0	1	1	-	-	0	1	1	-						
MID. ATLANTIC	54	254	1,299	692	996	3	4	14	41	37	1	2	6	22	43						
N.J.	-	29	211	138	275	-	0	0	-	-	-	0	1	1	7						
N.Y. (Upstate)	50	99	1,247	305	111	3	1	10	14	4	-	0	2	4	14						
N.Y. City	-	4	36	-	40	-	3	10	21	27	-	0	2	3	5						
Pa.	4	97	519	249	570	-	1	3	6	6	1	1	4	14	17						
E.N. CENTRAL	-	11	147	26	64	1	3	7	26	33	-	3	8	41	66						
Ill.	-	0	13	-	3	-	1	5	8	17	-	1	6	6	26						
Ind.	-	0	8	1	-	-	0	2	5	1	-	0	4	9	9						
