
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending May 24, 2003 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	2,607	2,522	141	177	3,307	4,695	93	125	5,751												
NEW ENGLAND	76	36	1	-	92	162	6	9	968												
Maine	4	-	1	-	4	6	-	-	525												
N.H.	7	-	-	-	3	6	-	-	-												
Vt.	-	1	-	-	-	1	-	-	356												
Mass.	53	24	-	-	56	79	1	7	85												
R.I.	8	1	-	-	8	22	2	-	2												
Conn.	4	10	-	-	21	48	3	2	-												
MID. ATLANTIC	301	267	27	25	692	797	13	32	4												
Upstate N.Y.	14	10	9	1	92	122	3	3	N												
N.Y. City	167	156	11	10	412	394	7	15	-												
N.J.	53	52	7	13	118	196	3	9	-												
Pa.	67	49	-	1	70	85	-	5	4												
E.N. CENTRAL	366	506	32	29	410	456	8	15	2,909												
Ohio	92	57	2	-	63	69	1	4	762												
Ind.	17	25	4	1	48	43	3	1	-												
Ill.	128	190	10	23	201	226	-	5	-												
Mich.	121	224	16	5	87	90	4	3	1,768												
Wis.	8	10	-	-	11	28	-	2	379												
W.N. CENTRAL	68	41	2	-	160	212	1	6	17												
Minn.	18	19	-	-	65	83	-	3	N												
Iowa	4	2	-	-	10	14	1	-	N												
Mo.	26	10	2	-	16	66	-	1	-												
N. Dak.	-	-	-	-	-	3	-	-	17												
S. Dak.	-	-	-	-	9	8	-	-	-												
Nebr.	-	3	-	-	14	9	-	2	-												
Kans.	20	7	-	-	46	29	-	-	-												
S. ATLANTIC	694	603	28	40	682	946	24	12	1,142												
Del.	4	8	-	-	-	7	-	-	9												
Md.	114	65	3	5	83	90	5	2	-												
D.C.	16	19	1	1	-	-	-	-	7												
Va.	34	23	1	1	66	93	10	-	294												
W. Va.	-	-	-	-	7	9	-	-	720												
N.C.	67	126	9	9	95	122	4	-	N												
S.C.	47	53	3	4	55	60	-	-	112												
Ga.	144	112	2	9	87	169	3	3	-												
Fla.	268	197	9	11	289	396	2	7	N												
E.S. CENTRAL	135	243	10	12	257	294	3	2	-												
Ky.	20	38	1	2	42	54	-	2	N												
Tenn.	57	99	4	4	80	110	1	-	N												
Ala.	52	79	4	4	101	88	2	-	-												
Miss.	6	27	1	2	34	42	-	-	-												
W.S. CENTRAL	321	322	22	42	265	763	-	13	441												
Ark.	19	16	-	2	42	52	-	-	-												
La.	33	49	-	-	-	-	-	-	3												
Okla.	21	26	-	1	53	55	-	-	N												
Tex.	248	231	22	39	170	656	-	13	438												
MOUNTAIN	111	131	13	7	100	127	3	6	270												
Mont.	-	-	-	-	-	4	-	-	N												
Idaho	6	1	-	-	1	2	-	-	N												
Wyo.	-	-	-	-	2	2	-	-	25												
Colo.	7	18	2	1	25	30	3	3	-												
N. Mex.	20	14	-	-	-	15	-	-	-												
Ariz.	69	91	11	6	55	57	-	-	2												
Utah	4	2	-	-	11	12	-	2	243												
Nev.	5	5	-	-	6	5	-	1	-												
PACIFIC	535	373	6	22	649	938	35	30	-												
Wash.	31	19	-	1	85	89	2	2	-												
Oreg.	15	5	-	-	30	37	2	2	-												
Calif.	488	344	6	21	506	732	31	26	-												
Alaska	-	-	-	-	22	23	-	-	-												
Hawaii	1	5	-	-	6	57	-	-	-												
Guam	-	-	-	-	-	-	-	-	-												
P.R.	65	91	1	13	-	33	-	-	115												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


