
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 17, 2002 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2002
Meningococcal Disease cummulative for 2001
Mumps cummulative for 2002
Mumps cummulative for 2001
Pertussis cummulative for 2002
Pertussis cummulative for 2001
Rabies, Animal cummulative for 2002
Rabies, Animal cummulative for 2001

tab delimited data:
test
UNITED STATES	1,144	1,645	174	155	4,352	3,197	3,620	4,451													
NEW ENGLAND	71	76	7	1	373	289	537	441													
Maine	7	1	-	-	5	-	30	45													
N.H.	9	9	4	-	8	14	28	15													
Vt.	4	5	-	-	78	25	72	39													
Mass.	33	45	2	1	266	231	174	161													
R.I.	5	2	-	-	10	2	42	38													
Conn.	13	14	1	-	6	17	191	143													
MID. ATLANTIC	112	178	17	18	193	230	686	778													
Upstate N.Y.	34	49	2	3	139	111	420	488													
N.Y. City	15	28	1	11	8	35	10	20													
N.J.	22	30	1	-	3	8	105	122													
Pa.	41	71	13	4	43	76	151	148													
E.N. CENTRAL	153	245	17	19	518	456	73	75													
Ohio	57	66	2	1	261	199	16	23													
Ind.	24	29	2	1	40	46	21	1													
Ill.	30	59	6	14	90	45	13	11													
Mich.	30	55	6	2	35	40	23	30													
Wis.	12	36	1	1	92	126	-	10													
W.N. CENTRAL	96	103	12	7	387	151	253	230													
Minn.	24	15	3	3	141	47	23	24													
Iowa	12	21	1	-	121	16	43	51													
Mo.	37	39	3	-	80	66	30	25													
N. Dak.	-	5	1	-	-	-	11	24													
S. Dak.	2	4	-	-	5	3	41	33													
Nebr.	16	10	-	1	3	4	-	4													
Kans.	5	9	4	3	37	15	105	69													
S. ATLANTIC	202	258	19	22	251	154	1,537	1,540													
Del.	6	3	-	-	2	-	24	29													
Md.	5	34	4	4	38	22	168	303													
D.C.	-	-	-	-	1	1	-	-													
Va.	28	31	3	5	94	26	321	273													
W. Va.	3	11	-	-	23	2	118	92													
N.C.	24	57	1	1	24	46	437	376													
S.C.	17	27	2	2	28	24	74	81													
Ga.	29	36	4	7	17	17	237	260													
Fla.	90	59	5	3	24	16	158	126													
E.S. CENTRAL	66	106	12	5	144	78	113	162													
Ky.	11	19	4	1	57	19	18	16													
Tenn.	26	44	2	-	54	31	59	106													
Ala.	18	29	3	-	26	25	36	40													
Miss.	11	14	3	4	7	3	-	-													
W.S. CENTRAL	137	250	14	9	1,162	303	76	797													
Ark.	20	14	-	-	389	12	-	-													
La.	23	61	1	2	4	5	-	7													
Okla.	17	23	-	-	65	12	76	48													
Tex.	77	152	13	7	704	274	-	742													
MOUNTAIN	70	74	13	12	564	987	174	177													
Mont.	2	3	-	1	4	20	10	26													
Idaho	3	7	1	1	50	166	20	11													
Wyo.	-	4	-	1	10	-	14	22													
Colo.	22	29	2	3	217	207	29	-													
N. Mex.	3	9	1	2	116	70	5	10													
Ariz.	21	11	1	1	100	461	90	104													
Utah	4	7	5	1	35	52	3	3													
Nev.	15	4	3	2	32	11	3	1													
PACIFIC	237	355	63	62	760	549	171	251													
Wash.	46	51	-	1	289	92	-	-													
Oreg.	34	45	N	N	127	38	3	1													
Calif.	150	248	51	29	329	387	144	212													
Alaska	1	2	-	1	4	3	24	38													
Hawaii	6	9	12	31	11	29	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	3	4	-	-	1	-	49	65													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	1	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


