
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 26, 1997 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	30,463	37,634	234,600	233,270	989	544	147,787	171,688	1,725	2,044											
NEW ENGLAND	1,277	1,561	9,571	9,718	84	39	3,227	3,578	40	58											
Maine	28	29	568	512	8	-	33	27	-	-											
N.H.	17	50	432	410	6	3	61	84	8	5											
Vt.	23	14	223	247	4	1	30	34	1	16											
Mass.	467	739	4,086	3,761	53	35	1,287	1,210	24	32											
R.I.	85	94	1,091	1,158	2	-	250	292	7	5											
Conn.	657	635	3,171	3,630	11	-	1,566	1,931	-	-											
MID. ATLANTIC	9,745	9,896	32,405	37,777	52	14	19,232	23,592	196	174											
Upstate N.Y.	1,645	1,271	N	N	34	4	3,005	4,167	153	139											
N.Y. City	4,978	5,322	16,336	20,403	8	-	7,287	9,200	-	3											
N.J.	1,973	1,939	5,255	7,111	10	8	3,889	4,495	-	-											
Pa.	1,149	1,364	10,814	10,263	N	2	5,051	5,730	43	32											
E.N. CENTRAL	2,041	3,127	33,723	49,501	201	89	20,903	32,602	311	298											
Ohio	396	662	6,875	11,743	45	19	4,671	8,336	11	18											
Ind.	361	390	5,046	5,445	34	10	3,371	3,561	9	7											
Ill.	765	1,396	6,188	13,945	40	-	3,020	9,414	40	58											
Mich.	386	521	10,649	12,287	82	49	7,734	8,541	251	215											
Wis.	133	158	4,965	6,081	N	11	2,107	2,750	-	-											
W.N. CENTRAL	565	844	13,343	17,843	197	137	6,431	8,382	97	56											
Minn.	101	168	U	3,128	99	96	U	1,381	3	1											
Iowa	70	63	2,571	2,321	28	9	704	604	20	26											
Mo.	237	398	6,488	7,412	27	22	4,359	4,842	63	14											
N. Dak.	7	11	473	548	8	5	35	15	2	-											
S. Dak.	4	8	720	732	11	-	78	103	-	-											
Nebr.	61	55	1,041	1,113	15	-	394	241	2	5											
Kans.	85	141	2,050	2,589	9	5	861	1,196	7	10											
S. ATLANTIC	7,504	9,378	52,099	29,195	107	47	49,378	54,503	175	103											
Del.	144	189	1,276	1,148	3	3	669	816	-	-											
Md.	950	1,133	4,005	U	11	3	7,472	5,647	10	2											
D.C.	538	617	N	N	-	-	1,887	2,566	-	-											
Va.	651	580	6,647	6,241	N	18	4,570	5,431	18	8											
W. Va.	57	73	1,675	1,131	N	-	535	385	12	7											
N.C.	428	536	10,663	U	31	18	10,252	10,819	33	30											
S.C.	410	476	7,119	U	2	2	6,387	6,309	27	16											
Ga.	965	1,410	7,271	7,122	26	-	7,988	12,288	U	-											
Fla.	3,361	4,364	13,443	13,553	33	3	9,618	10,242	75	40											
E.S. CENTRAL	1,022	1,282	18,763	17,210	56	26	18,630	18,214	212	369											
Ky.	177	208	3,760	3,867	18	-	2,383	2,325	10	21											
Tenn.	418	474	7,360	7,517	29	26	6,112	6,478	146	283											
Ala.	237	364	4,652	4,680	6	-	6,577	7,490	6	2											
Miss.	190	236	2,991	1,146	3	-	3,558	1,921	50	63											
W.S. CENTRAL	3,187	3,916	29,648	15,219	28	5	18,874	12,921	199	205											
Ark.	120	169	735	1,023	4	1	1,568	2,418	-	4											
La.	545	889	5,106	3,891	4	3	4,782	4,166	121	117											
Okla.	166	166	4,234	4,341	2	1	2,657	2,696	5	1											
Tex.	2,356	2,692	19,573	5,964	18	-	9,867	3,641	73	83											
MOUNTAIN	881	1,177	13,183	14,338	117	71	4,128	4,518	228	355											
Mont.	22	22	498	720	10	-	20	15	12	10											
Idaho	28	25	806	882	15	8	62	60	32	88											
Wyo.	13	3	309	368	5	-	28	20	97	112											
Colo.	210	333	1,896	1,129	54	39	1,209	1,049	24	33											
N. Mex.	79	111	1,949	2,368	5	4	671	483	32	42											
Ariz.	227	339	5,427	6,340	N	14	1,607	2,179	23	40											
Utah	68	106	935	825	25	-	137	161	3	13											
Nev.	234	238	1,363	1,706	3	6	394	551	5	17											
PACIFIC	4,241	6,452	31,865	42,469	147	113	6,984	13,378	267	426											
Wash.	380	444	5,162	5,709	27	22	1,096	1,239	17	35											
Oreg.	162	293	2,312	3,154	46	54	358	459	4	6											
Calif.	3,643	5,579	22,672	31,962	67	31	5,042	11,152	160	261											
Alaska	22	14	799	629	7	1	221	252	-	2											
Hawaii	34	122	920	1,015	N	5	267	276	86	122											
Guam	2	4	31	234	N	-	3	40	-	6											
P.R.	1,021	1,047	U	U	25	U	367	365	64	105											
V.I.	52	14	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	16	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


