
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 21, 2004 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral, Acute), Type B cummulative for 2004
Hepatitis (Viral, Acute), Type B cummulative for 2003
Hepatitis (Viral, Acute), Type C cummulative for 2004
Hepatitis (Viral, Acute), Type c cummulative for 2003
Legionellosis cummulative for 2004
Legionellosis cummulative for 2003
Listeriosis cummulative for 2004
Listeriosis cummulative for 2003
Lyme Disease cummulative for 2004
Lyme Disease cummulative for 2003

tab delimited data:
test
UNITED STATES	554	1,481	177	373	141	283	46	92	608	987											
NEW ENGLAND	24	38	-	-	1	5	1	3	8	45											
Maine	-	-	-	-	-	-	-	-	-	-											
N.H.	6	-	-	-	-	-	-	1	-	-											
Vt.	1	1	-	-	-	1	-	-	-	3											
Mass.	17	27	-	-	-	3	-	2	1	41											
R.I.	-	-	-	-	-	-	-	-	-	1											
Conn.	-	10	U	U	1	1	1	-	7	-											
MID. ATLANTIC	52	150	18	16	27	29	9	14	507	730											
Upstate N.Y.	4	6	1	2	4	5	2	2	154	188											
N.Y. City	1	65	-	-	-	5	1	4	-	-											
N.J.	23	35	-	-	6	3	3	2	57	151											
Pa.	24	44	17	14	17	16	3	6	296	391											
E.N. CENTRAL	38	70	11	18	40	41	5	7	12	26											
Ohio	22	23	2	1	27	16	3	1	12	4											
Ind.	-	-	-	-	1	1	-	1	-	2											
Ill.	-	-	-	3	-	9	-	3	-	-											
Mich.	16	32	9	14	11	12	1	2	-	-											
Wis.	-	15	-	-	1	3	1	-	U	20											
W.N. CENTRAL	43	41	83	33	4	2	-	2	9	3											
Minn.	3	2	-	-	-	-	-	1	3	-											
Iowa	-	1	-	-	-	1	-	-	2	2											
Mo.	36	33	83	33	3	-	-	-	3	1											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	1	-	-	-	-	-											
Nebr.	4	3	-	-	-	-	-	1	-	-											
Kans.	-	2	-	-	-	1	-	-	1	-											
S. ATLANTIC	211	828	25	87	36	172	14	44	58	145											
Del.	1	2	-	-	2	-	N	N	-	19											
Md.	17	12	1	3	5	11	2	2	39	39											
D.C.	2	-	-	-	-	-	-	-	-	-											
Va.	9	4	1	-	3	2	-	-	-	-											
W. Va.	-	-	1	-	-	-	1	-	-	-											
N.C.	23	16	1	1	6	4	4	1	12	6											
S.C.	-	1	-	-	-	-	-	1	1	-											
Ga.	75	157	6	4	5	4	4	2	-	1											
Fla.	84	636	15	79	15	151	3	38	6	80											
E.S. CENTRAL	31	47	26	14	5	1	1	4	-	6											
Ky.	4	8	2	2	1	-	1	-	-	-											
Tenn.	14	7	23	2	3	1	-	-	-	1											
Ala.	2	15	-	2	1	-	-	3	-	-											
Miss.	11	17	1	8	-	-	-	1	-	5											
W.S. CENTRAL	6	111	7	191	4	16	1	5	-	17											
Ark.	2	13	-	1	-	-	-	-	-	-											
La.	4	21	6	25	-	-	-	-	-	2											
Okla.	-	6	-	-	1	2	-	-	-	-											
Tex.	-	71	1	165	3	14	1	5	-	15											
MOUNTAIN	65	83	2	5	9	7	4	8	2	2											
Mont.	-	2	-	-	-	-	-	1	-	-											
Idaho	1	1	-	-	1	1	-	-	-	1											
Wyo.	1	2	-	-	2	1	-	-	1	-											
Colo.	7	9	-	2	1	1	-	5	-	-											
N. Mex.	2	5	-	-	-	-	-	-	-	-											
Ariz.	43	48	1	2	2	2	3	2	-	-											
Utah	4	4	-	-	2	1	-	-	1	-											
Nev.	7	12	1	1	1	1	1	-	-	1											
PACIFIC	84	113	5	9	15	10	11	5	12	13											
Wash.	7	3	1	1	3	-	2	-	1	-											
Oreg.	15	21	1	2	N	N	3	-	1	3											
Calif.	60	85	2	5	12	10	6	5	10	10											
Alaska	2	1	-	-	-	-	-	-	-	-											
Hawaii	-	3	1	1	-	-	-	-	N	N											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	1	10	-	-	-	-	-	-	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


