
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 10, 2005 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	10,769	12,385	255	301	24,514	27,358	1,165	1,142	1,464												
NEW ENGLAND	341	418	24	22	2,279	3,315	9	-	4												
Maine	17	20	1	-	213	280	-	-	-												
N.H.	6	16	-	-	1,409	-	-	-	-												
Vt.	5	5	-	-	114	413	-	-	-												
Mass.	226	243	14	15	543	855	4	-	2												
R.I.	35	48	1	1	-	-	1	-	-												
Conn.	52	86	8	6	U	1,767	4	-	2												
MID. ATLANTIC	1,897	1,956	50	72	4,537	89	26	17	17												
Upstate N.Y.	237	271	5	10	-	-	-	5	-												
N.Y. City	923	962	24	29	-	-	10	2	4												
N.J.	443	436	13	18	-	-	2	1	2												
Pa.	294	287	8	15	4,537	89	14	9	11												
E.N. CENTRAL	1,160	1,089	22	35	6,330	12,118	235	66	115												
Ohio	223	182	2	7	1,477	1,412	46	11	15												
Ind.	123	122	1	-	597	N	10	8	1												
Ill.	541	485	8	16	75	6,089	132	29	88												
Mich.	199	213	6	9	3,794	3,957	36	13	5												
Wis.	74	87	5	3	387	660	11	5	6												
W.N. CENTRAL	410	439	6	9	603	183	151	86	423												
Minn.	171	169	5	5	-	-	17	13	27												
Iowa	47	47	-	-	N	N	13	13	19												
Mo.	94	114	-	2	456	5	18	27	13												
N. Dak.	2	4	-	-	55	82	12	2	74												
S. Dak.	14	8	-	-	92	96	35	6	192												
Nebr.	29	37	-	2	-	-	43	7	90												
Kans.	53	60	1	-	-	-	13	18	8												
S. ATLANTIC	2,284	2,595	52	43	2,373	2,192	30	65	22												
Del.	19	17	1	-	28	5	1	-	-												
Md.	241	262	12	12	-	-	4	10	1												
D.C.	48	77	-	-	38	25	-	1	-												
Va.	281	256	18	9	729	481	-	4	-												
W. Va.	24	22	-	-	1,093	1,259	-	-	N												
N.C.	265	320	6	8	-	N	2	3	2												
S.C.	205	164	-	-	485	422	5	-	-												
Ga.	349	529	4	4	-	-	9	14	7												
Fla.	852	948	11	10	-	-	9	33	12												
E.S. CENTRAL	514	623	7	8	-	48	64	60	38												
Ky.	104	113	2	3	N	N	5	1	-												
Tenn.	233	219	2	5	-	-	14	13	3												
Ala.	177	185	1	-	-	48	6	15	4												
Miss.	-	106	2	-	-	-	39	31	31												
W.S. CENTRAL	1,356	1,805	16	26	5,974	6,954	232	237	117												
Ark.	109	108	-	-	30	-	11	17	15												
La.	-	-	1	-	111	56	100	85	38												
Okla.	130	154	1	1	-	-	14	16	13												
Tex.	1,117	1,543	14	25	5,833	6,898	107	119	51												
MOUNTAIN	342	502	11	8	2,418	2,459	135	322	217												
Mont.	8	14	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	4	-	-	52	56	6	2	6												
Colo.	51	120	7	3	1,734	1,959	20	41	81												
N. Mex.	19	37	-	-	168	U	20	31	13												
Ariz.	207	198	2	2	-	-	44	214	47												
Utah	26	35	1	1	464	444	21	6	31												
Nev.	31	91	1	2	-	-	14	25	15												
PACIFIC	2,465	2,958	67	78	-	-	283	289	511												
Wash.	229	219	5	6	N	N	-	-	-												
Oreg.	54	98	3	1	-	-	1	-	6												
Calif.	2,034	2,498	47	65	-	-	282	289	505												
Alaska	38	34	-	-	-	-	-	-	-												
Hawaii	110	109	12	6	-	-	-	-	-												
Guam	-	49	-	-	-	209	-	-	-												
P.R.	-	104	-	-	565	381	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


