
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 11, 2000 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	1,050	1,025	10,794	14,215	5,739	6,009	-	55	-	18	73	91									
NEW ENGLAND	93	85	322	305	84	136	-	2	-	4	6	11									
Maine	1	7	19	11	5	1	-	-	-	-	-	-									
N.H.	12	17	18	17	15	15	-	2	-	1	3	1									
Vt.	7	5	10	19	6	4	-	-	-	3	3	-									
Mass.	36	34	113	119	12	42	-	-	-	-	-	8									
R.I.	4	5	22	21	18	33	-	-	-	-	-	-									
Conn.	33	17	140	118	28	41	-	-	-	-	-	2									
MID. ATLANTIC	159	178	958	1,054	765	759	-	14	-	5	19	5									
Upstate N.Y.	86	73	206	237	125	157	-	9	-	-	9	2									
N.Y. City	33	54	319	349	387	229	-	5	-	4	9	3									
N.J.	30	46	100	134	57	119	-	-	-	-	-	-									
Pa.	10	5	333	334	196	254	-	-	-	1	1	-									
E.N. CENTRAL	134	170	1,240	2,601	627	625	-	8	-	-	8	4									
Ohio	49	54	238	581	93	83	-	2	-	-	2	-									
Ind.	27	22	109	96	42	35	-	-	-	-	-	2									
Ill.	48	70	452	691	110	52	-	4	-	-	4	1									
Mich.	7	18	428	1,164	381	426	-	2	-	-	2	1									
Wis.	3	6	13	69	1	29	-	-	-	-	-	-									
W.N. CENTRAL	61	63	675	785	502	299	-	3	-	1	4	1									
Minn.	35	40	177	75	35	48	-	-	-	1	1	1									
Iowa	1	2	65	126	34	37	-	2	-	-	2	-									
Mo.	16	8	297	491	372	180	-	-	-	-	-	-									
N. Dak.	1	1	3	3	2	2	-	-	-	-	-	-									
S. Dak.	1	2	2	9	1	1	-	-	-	-	-	-									
Nebr.	3	4	33	44	37	19	-	-	-	-	-	-									
Kans.	4	6	98	37	21	12	-	1	-	-	1	-									
S. ATLANTIC	270	209	1,340	1,617	1,153	974	-	4	-	-	4	20									
Del.	-	-	-	2	-	1	-	-	-	-	-	-									
Md.	74	53	200	266	111	131	-	-	-	-	-	-									
D.C.	-	4	24	54	29	24	-	-	-	-	-	-									
Va.	36	17	142	160	145	79	-	2	-	-	2	18									
W. Va.	9	7	53	39	14	22	-	-	-	-	-	-									
N.C.	23	31	127	145	213	208	-	-	-	-	-	-									
S.C.	15	5	72	43	21	63	-	-	-	-	-	-									
Ga.	63	55	270	425	204	145	-	-	-	-	-	-									
Fla.	50	37	452	483	416	301	-	2	-	-	2	2									
E.S. CENTRAL	43	55	355	361	392	433	-	-	-	-	-	2									
Ky.	12	6	44	64	64	43	-	-	-	-	-	2									
Tenn.	20	31	126	144	188	202	-	-	-	-	-	-									
Ala.	10	15	52	53	48	79	-	-	-	-	-	-									
Miss.	1	3	133	100	92	109	-	-	-	-	-	-									
W.S. CENTRAL	56	57	2,081	2,743	638	1,016	-	-	-	-	-	12									
Ark.	2	2	106	55	74	72	-	-	-	-	-	5									
La.	11	14	56	202	87	160	-	-	-	-	-	-									
Okla.	41	37	235	450	143	127	-	-	-	-	-	-									
Tex.	2	4	1,684	2,036	334	657	-	-	-	-	-	7									
MOUNTAIN	102	97	876	1,121	471	508	-	11	-	1	12	1									
Mont.	1	3	7	17	6	17	-	-	-	-	-	-									
Idaho	4	1	29	40	7	26	-	-	-	-	-	-									
Wyo.	1	1	39	8	25	13	-	-	-	-	-	-									
Colo.	16	13	183	206	92	88	-	1	-	1	2	-									
N. Mex.	21	18	67	45	96	160	-	-	-	-	-	-									
Ariz.	44	50	428	619	182	123	-	-	-	-	-	1									
Utah	11	8	53	52	20	31	-	3	-	-	3	-									
Nev.	4	3	70	134	43	50	-	7	-	-	7	-									
PACIFIC	132	111	2,947	3,628	1,107	1,259	-	13	-	7	20	35									
Wash.	6	6	256	306	100	64	-	2	-	1	3	5									
Oreg.	28	37	166	221	100	98	-	-	-	-	-	12									
Calif.	32	51	2,501	3,069	887	1,068	-	10	-	3	13	17									
Alaska	43	9	11	11	9	15	-	1	-	-	1	-									
Hawaii	23	8	13	21	11	14	-	-	-	3	3	1									
Guam	-	-	-	1	-	4	U	-	U	-	-	1									
P.R.	4	2	202	289	219	215	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


