
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 27, 2003 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	2,544	3,840	271	195	129	61	18,059	21,206	311,922	351,815											
NEW ENGLAND	162	265	56	51	17	7	1,429	1,769	6,980	7,743											
Maine	10	39	4	10	1	-	179	213	170	142											
N.H.	12	35	2	-	-	-	22	46	76	120											
Vt.	18	14	-	1	-	1	121	145	90	98											
Mass.	69	120	8	21	16	6	757	935	3,008	3,242											
R.I.	4	12	-	1	-	-	114	170	939	900											
Conn.	49	45	42	18	-	-	236	260	2,697	3,241											
MID. ATLANTIC	246	426	19	2	37	9	3,602	4,304	42,320	43,029											
Upstate N.Y.	103	183	11	1	19	1	1,124	1,347	7,996	9,114											
N.Y. City	6	19	-	-	-	-	1,124	1,417	13,324	12,727											
N.J.	22	63	1	-	-	1	367	474	7,762	7,894											
Pa.	115	161	7	1	18	7	987	1,066	13,238	13,294											
E.N. CENTRAL	556	855	28	31	23	6	2,944	3,597	64,520	74,540											
Ohio	133	154	16	11	22	5	901	972	19,096	22,008											
Ind.	89	87	-	1	-	-	-	-	6,536	7,395											
Ill.	114	191	-	6	-	-	752	1,011	20,133	24,026											
Mich.	90	134	2	3	-	1	748	923	13,804	14,770											
Wis.	130	289	10	10	1	-	543	691	4,951	6,341											
W.N. CENTRAL	436	521	57	34	20	12	2,037	2,321	16,172	18,124											
Minn.	133	163	23	29	1	-	796	982	2,634	3,049											
Iowa	104	121	-	-	-	-	270	314	775	1,480											
Mo.	89	70	20	-	1	-	498	512	8,315	8,952											
N. Dak.	13	20	4	-	8	4	38	47	75	72											
S. Dak.	28	41	4	2	-	-	84	83	222	263											
Nebr.	38	74	5	3	-	-	131	191	1,632	1,564											
Kans.	31	32	1	-	10	8	220	192	2,519	2,744											
S. ATLANTIC	154	488	75	39	11	3	2,826	3,076	75,434	89,450											
Del.	11	10	N	N	N	N	54	54	1,115	1,576											
Md.	14	29	-	-	-	-	117	118	7,938	9,355											
D.C.	1	3	-	-	-	-	58	47	2,423	2,669											
Va.	38	70	11	11	-	-	358	386	7,535	10,462											
W. Va.	6	9	-	-	-	3	53	78	844	974											
N.C.	4	244	31	-	-	-	N	N	14,585	15,531											
S.C.	4	7	-	-	-	-	141	149	8,632	9,152											
Ga.	31	47	6	8	-	-	929	926	14,720	18,383											
Fla.	45	69	27	20	11	-	1,116	1,318	17,642	21,348											
E.S. CENTRAL	83	113	2	-	7	10	342	396	25,353	30,113											
Ky.	28	30	2	-	7	10	N	N	3,547	3,772											
Tenn.	35	52	-	-	-	-	178	191	8,405	9,348											
Ala.	14	20	-	-	-	-	164	205	7,692	10,118											
Miss.	6	11	-	-	-	-	-	-	5,709	6,875											
W.S. CENTRAL	94	115	4	2	9	9	288	269	41,963	47,620											
Ark.	12	12	-	-	-	-	140	175	3,884	4,584											
La.	3	4	-	-	-	-	14	6	10,528	11,387											
Okla.	29	25	-	-	-	-	134	85	4,484	4,661											
Tex.	50	74	4	2	9	9	-	3	23,067	26,988											
MOUNTAIN	328	347	26	29	5	5	1,573	1,750	9,517	11,375											
Mont.	17	31	-	-	-	-	113	94	112	123											
Idaho	86	45	16	18	-	-	206	137	69	94											
Wyo.	4	15	1	2	-	-	23	29	45	65											
Colo.	71	98	3	6	5	5	418	571	2,408	3,511											
N. Mex.	11	14	5	3	-	-	50	153	1,061	1,462											
Ariz.	40	39	N	N	N	N	256	269	3,393	3,758											
Utah	76	77	-	-	-	-	368	335	382	374											
Nev.	23	28	1	-	-	-	139	162	2,047	1,988											
PACIFIC	485	710	4	7	-	-	3,018	3,724	29,663	29,821											
Wash.	115	166	1	-	-	-	355	510	2,724	2,925											
Oreg.	103	206	3	7	-	-	394	447	960	909											
Calif.	254	293	-	-	-	-	2,092	2,561	24,602	24,606											
Alaska	4	8	-	-	-	-	85	115	549	641											
Hawaii	9	37	-	-	-	-	92	91	828	740											
Guam	N	N	-	-	-	-	-	7	-	45											
P.R.	-	1	-	-	36	-	143	86	193	334											
V.I.	-	-	-	-	-	-	-	-	55	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


