
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 10, 2010 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	10	35	61	329	515	31	55	120	632	1,003	8	16	43	178	238						
NEW ENGLAND	1	2	5	13	31	-	1	4	9	16	-	1	5	6	15						
Conn.	1	0	2	8	7	-	0	3	3	4	-	1	4	6	11						
Maine	-	0	1	1	1	-	0	2	4	3	-	0	1	-	-						
Mass.	-	1	4	-	18	-	0	2	-	8	-	0	1	-	3						
N.H.	-	0	1	-	2	-	0	2	2	1	-	0	0	-	-						
R.I.	-	0	4	4	3	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	1						
MID. ATLANTIC	2	4	10	49	66	1	5	16	60	112	1	2	7	18	24						
N.J.	-	0	5	3	16	-	1	6	9	31	-	0	1	-	2						
N.Y. (Upstate)	2	1	3	14	12	1	1	5	13	18	-	1	4	11	9						
N.Y. City	-	2	5	19	17	-	1	5	22	23	-	0	0	-	-						
Pa.	-	1	6	13	21	-	1	6	16	40	1	0	4	7	13						
E.N. CENTRAL	-	4	19	39	83	3	7	15	90	150	-	4	12	34	54						
Ill.	-	2	13	8	31	-	1	7	15	27	-	0	1	-	3						
Ind.	-	0	4	2	7	-	1	5	15	22	-	0	4	4	2						
Mich.	-	1	4	14	23	1	2	6	30	42	-	3	8	29	34						
Ohio	-	0	4	10	15	2	1	4	30	43	-	0	3	1	13						
Wis.	-	0	2	5	7	-	0	3	-	16	-	0	2	-	2						
W.N. CENTRAL	2	2	7	13	23	1	2	14	43	36	2	0	10	8	5						
Iowa	-	0	3	4	5	-	0	3	5	9	-	0	4	-	3						
Kans.	-	0	2	4	2	-	0	2	2	2	-	0	0	-	1						
Minn.	1	0	7	1	5	-	0	13	2	6	2	0	9	3	-						
Mo.	1	0	2	3	5	1	1	5	26	10	-	0	2	4	-						
Nebr.	-	0	3	1	6	-	0	2	8	8	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
