
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending April 1, 2006 (13th WEEK)

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS * current quarter
AIDS * previous 4 quarters median 
AIDS * previous 4 quarters maximum 
AIDS * cummulative for 2006
AIDS * cummulative for 2005
HIV/AIDS * current quarter
HIV/AIDS * previous 4 quarters median 
HIV/AIDS * previous 4 quarters maximum 
HIV/AIDS * cummulative for 2006
HIV/AIDS * cummulative for 2005
Tuberculosis current quarter
Tuberculosis previous 4 quarters median 
Tuberculosis previous 4 quarters maximum 
Tuberculosis cummulative for 2006
Tuberculosis cummulative for 2005

tab delimited data:
test
UNITED STATES	9,922	9,922	11,012	9,922	10,082	14,655	14,655	17,264	14,655	16,092	1,641	1,641	3,389	1,641	2,759						
NEW ENGLAND	274	274	452	274	402	387	387	735	387	1,762	52	52	165	52	86						
Conn.	62	62	250	62	154	162	162	514	162	1,109	10	10	34	10	20						
Maine†	23	3	23	23	3	23	3	23	23	6	3	3	6	3	5						
Mass.†	121	121	182	121	206	128	128	189	128	230	32	32	113	32	43						
N.H.	19	6	19	19	3	26	8	26	26	380	2	0	2	2	3						
R.I.†	44	2	44	44	35	43	2	43	43	36	3	3	14	3	13						
Vt.†	5	0	5	5	1	5	0	5	5	1	2	0	3	2	2						
MID. ATLANTIC	1,245	1,245	2,605	1,245	1,973	2,486	2,486	4,243	2,486	3,196	461	461	607	461	443						
N.J.	59	59	381	59	358	202	202	501	202	626	86	86	135	86	106						
N.Y. (Upstate)	59	59	628	59	195	107	107	726	107	254	45	45	110	45	46						
N.Y. City	935	935	1,345	935	1,105	1,370	1,370	1,743	1,370	1,823	245	223	271	245	230						
Pa.	192	192	566	192	315	807	466	1,284	807	493	85	63	102	85	61						
E.N. CENTRAL	896	896	1,198	896	893	1,228	1,228	1,477	1,228	1,114	207	207	353	207	282						
Ill.†	242	242	525	242	473	273	273	604	273	473	91	91	159	91	140						
Ind.	96	75	113	96	112	132	126	170	132	134	18	18	40	18	28						
Mich.	197	118	386	197	135	243	89	488	243	259	30	30	92	30	40						
Ohio	273	176	278	273	130	406	379	406	406	185	52	51	83	52	57						
Wis.	88	5	88	88	43	174	4	174	174	63	16	16	23	16	17						
W.N. CENTRAL	218	200	237	218	227	386	344	421	386	338	87	87	126	87	99						
Iowa	19	19	32	19	18	32	20	49	32	23	7	7	13	7	11						
Kans.	57	16	57	57	31	82	19	82	82	46	29	11	29	29	18						
Minn.	70	49	70	70	69	117	87	117	117	104	32	32	56	32	40						
Mo.	50	50	103	50	97	141	118	208	141	147	14	14	29	14	23						
Nebr.	19	13	22	19	2	6	6	50	6	1	1	1	17	1	2						
N. Dak.	-	0	4	-	5	1	1	3	1	3	-	0	1	-	1						
S. Dak.	3	3	5	3	5	7	4	11	7	14	4	3	4	4	4						
S. ATLANTIC	3,742	2,874	3,742	3,742	3,314	5,093	4,877	5,599	5,093	4,855	312	312	824	312	597						
Del.†	17	17	48	17	51	22	22	47	22	53	-	0	8	-	8						
