
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 1, 2010 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	14	33	61	397	622	33	56	187	816	1,190	12	14	38	223	256						
NEW ENGLAND	-	1	5	14	38	-	1	4	15	19	-	1	5	8	20						
Conn.	-	0	2	8	8	-	0	3	3	5	-	1	4	8	16						
Maine	-	0	1	2	1	-	0	2	8	3	-	0	1	-	-						
Mass.	-	1	4	-	21	-	0	2	-	10	-	0	1	-	3						
N.H.	-	0	1	-	4	-	0	2	3	1	-	0	0	-	-						
R.I.	-	0	4	4	3	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	1	-	0	1	1	-	-	0	0	-	1						
MID. ATLANTIC	3	4	10	59	84	3	4	10	77	141	2	2	4	25	36						
N.J.	-	0	5	4	26	-	1	4	10	43	-	0	1	-	4						
N.Y. (Upstate)	1	1	3	16	14	2	1	5	15	22	1	1	3	17	15						
N.Y. City	-	2	5	21	20	-	1	5	29	27	-	0	1	-	-						
Pa.	2	1	6	18	24	1	1	5	23	49	1	0	4	8	17						
E.N. CENTRAL	1	4	19	48	97	4	7	13	111	184	2	2	6	42	32						
Ill.	-	1	13	10	36	-	2	6	19	39	-	0	1	-	3						
Ind.	-	0	4	3	7	-	1	5	18	30	-	0	4	6	4						
Mich.	-	1	4	19	27	-	2	6	35	46	2	1	3	34	9						
Ohio	1	0	4	11	20	4	1	4	39	47	-	0	3	2	14						
Wis.	-	0	2	5	7	-	0	2	-	22	-	0	2	-	2						
W.N. CENTRAL	1	1	9	14	35	-	3	15	47	41	-	0	10	10	4						
Iowa	-	0	3	4	10	-	1	3	7	10	-	0	4	1	2						
Kans.	-	0	2	4	3	-	0	2	2	4	-	0	0	-	1						
Minn.	-	0	8	1	7	-	0	13	2	6	-	0	9	3	-						
Mo.	1	0	2	4	8	-	1	5	28	12	-	0	1	5	-						
Nebr.	-	0	3	1	6	-	0	2	8	8	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	1	-	0	1	-	1	-	0	1	1	-						
S. ATLANTIC	2	7	15	95	136	13	15	39	245	368	1	3	12	49	64						
Del.	-	0	1	4	2	U	1	2	U	U	U	0	0	U	U						
D.C.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Fla.	1	3	8	36	71	10	5	11	94	107	1	1	4	19	8						
Ga.	1	1	3	12	12	1	3	7	50	49	-	0	2	3	15						
Md.	-	0	3	4	15	1	1	6	23	40	-	1	3	8	16						
N.C.	-	0	7	11	14	-	0	12	4	105	-	0	10	9	8						
S.C.	-	1	4	17	12	-	1	4	10	11	-	0	1	-	-						
Va.	-	1	3	10	10	1	2	14	33	24	-	0	2	4	6						
W. Va.	-	0	2	1	-	-	0	19	20	20	-	0	3	6	11						
E.S. CENTRAL	-	1	3	14	13	3	7	13	91	123	5	2	5	39	39						
Ala.	-	0	2	4	1	-	1	5	22	35	-	0	2	1	5						
Ky.	-	0	2	7	1	2	2	6	30	29	3	1	5	31	21						
Miss.	-	0	1	-	6	-	0	3	5	8	-	0	0	-	-						
Tenn.	-	0	2	3	5	1	2	6	34	51	2	0	3	7	13						
W.S. CENTRAL	2	3	19	45	62	4	9	93	108	170	-	1	6	14	14						
Ark.	-	0	2	-	4	-	0	4	3	19	-	0	1	-	1						
La.	-	0	1	3	2	-	0	3	13	18	-	0	1	1	3						
Okla.	-	0	3	-	1	1	2	8	19	32	-	0	4	6	1						
Tex.	2	3	19	42	55	3	6	87	73	101	-	0	4	7	9						
MOUNTAIN	-	3	8	44	48	1	2	6	27	50	-	1	4	13	20						
Ariz.	-	1	5	23	15	-	0	3	8	23	-	0	0	-	-						
Colo.	-	1	4	7	16	-	0	2	1	11	-	0	3	2	12						
Idaho	-	0	1	2	-	-	0	2	3	1	-	0	2	5	1						
Mont.	-	0	1	3	2	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	2	6	7	1	0	3	11	7	-	0	1	1	1						
N. Mex.	-	0	1	2	5	-	0	1	2	4	-	0	1	3	4						
Utah	-	0	2	1	3	-	0	1	2	4	-	0	1	2	2						
Wyo.	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
PACIFIC	5	5	16	64	109	5	6	21	95	94	2	1	6	23	27						
Alaska	-	0	0	-	3	-	0	1	1	-	-	0	2	-	-						
Calif.	4	4	15	52	81	5	4	17	69	67	1	1	4	7	12						
Hawaii	-	0	1	-	6	-	0	1	-	2	-	0	0	-	-						
Oreg.	-	0	2	7	5	-	1	4	15	13	-	0	3	9	7						
Wash.	1	0	4	5	14	-	0	4	10	12	1	0	6	7	8						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	6	7	-	-	1	6	20	-	-	1	4	12	-						
P.R.	-	0	2	2	13	-	0	5	6	9	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
