
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 22, 2007 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	11,908	20,446	25,327	742,102	738,101	147	128	658	5,036	6,010	259	80	878	6,666	3,915						
NEW ENGLAND	823	713	1,357	25,059	23,199	-	0	1	2	-	1	4	33	188	300						
Conn.	325	223	829	7,420	6,631	N	0	0	N	N	-	0	33	33	38						
Maine	64	50	74	1,870	1,609	-	0	0	-	-	1	1	6	35	34						
Mass.	373	304	600	11,416	10,482	-	0	0	-	-	-	1	6	50	153						
N.H.	-	40	70	1,497	1,394	-	0	1	2	-	-	1	4	37	36						
R.I.	32	66	108	2,237	2,216	-	0	0	-	-	-	0	5	6	6						
Vt.	29	19	45	619	867	N	0	0	N	N	-	1	4	27	33						
MID. ATLANTIC	1,753	2,690	4,284	102,890	90,428	-	0	0	-	-	33	10	108	948	480						
N.J.	146	407	538	15,128	14,669	N	0	0	N	N	-	0	3	9	39						
N.Y. (Upstate)	663	514	2,758	19,230	17,314	N	0	0	N	N	9	3	19	159	119						
N.Y. City	500	895	1,683	34,706	29,630	N	0	0	N	N	-	1	10	43	102						
Pa.	444	784	1,760	33,826	28,815	N	0	0	N	N	24	4	103	737	220						
E.N. CENTRAL	1,570	3,120	6,224	119,987	125,006	1	1	3	24	36	48	18	93	1,099	1,016						
Ill.	518	948	1,367	33,923	39,191	-	0	0	-	-	-	2	9	101	169						
Ind.	407	394	646	15,153	14,580	-	0	0	-	-	4	1	18	67	46						
Mich.	340	716	1,080	25,951	25,382	-	0	3	16	32	2	3	10	127	106						
Ohio	67	705	3,651	31,133	30,840	1	0	2	8	4	39	5	61	386	259						
Wis.	238	371	528	13,827	15,013	N	0	0	N	N	3	6	41	418	436						
W.N. CENTRAL	524	1,185	1,429	41,862	45,042	-	0	54	6	1	63	12	120	984	653						
Iowa	-	161	252	5,895	6,005	N	0	0	N	N	17	2	57	401	148						
Kans.	237	149	294	5,982	5,859	N	0	0	N	N	-	1	15	90	62						
Minn.	-	233	314	7,293	9,392	-	0	54	-	-	34	3	25	150	139						
Mo.	227	450	565	16,682	16,730	-	0	1	6	1	5	2	13	105	152						
Nebr.	-	100	183	3,122	3,865	N	0	0	N	N	6	1	18	105	78						
N. Dak.	-	28	69	1,011	1,278	N	0	0	N	N	1	0	11	11	7						
S. Dak.	60	49	84	1,877	1,913	N	0	0	N	N	-	2	15	122	67						
S. ATLANTIC	3,573	4,038	6,760	147,927	140,398	-	0	1	2	3	30	20	67	734	726						
Del.	45	65	140	2,489	2,589	-	0	0	-	-	-	0	4	13	12						
D.C.	95	101	166	4,190	2,111	-	0	0	-	-	-	0	2	3	12						
Fla.	1,360	1,075	1,767	42,078	35,688	N	0	0	N	N	30	11	34	412	305						
Ga.	2	663	3,822	18,319	25,932	N	0	0	N	N	-	4	17	121	186						
Md.	369	406	697	14,705	15,402	-	0	1	2	3	-	0	2	21	13						
N.C.	614	600	1,905	22,135	24,039	-	0	0	-	-	-	1	11	59	60						
S.C.	447	497	3,030	23,870	15,145	N	0	0	N	N	-	1	11	53	95						
Va.	624	490	685	17,998	17,344	N	0	0	N	N	-	1	4	42	36						
W. Va.	17	58	90	2,143	2,148	N	0	0	N	N	-	0	5	10	7						
E.S. CENTRAL	946	1,451	2,044	51,799	55,822	-	0	0	-	-	17	3	47	353	123						
Ala.	28	367	548	11,248	17,197	N	0	0	N	N	8	1	12	68	42						
Ky.	197	130	691	5,937	6,399	N	0	0	N	N	5	1	37	167	32						
