
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 29, 2012 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	13	73	127	3,581	4,357	164	997	1,640	49,303	51,887	17	119	196	5,620	6,047						
NEW ENGLAND	4	7	16	376	344	2	37	73	1,899	2,106	-	4	12	218	212						
Conn.	-	3	8	173	195	-	8	17	435	466	-	1	5	55	57						
Maine	2	1	6	85	66	1	3	11	147	134	-	0	6	31	28						
Mass.	-	0	0	-	-	-	21	54	997	1,049	-	2	7	92	80						
N.H.	-	0	3	29	25	-	2	8	131	178	-	0	4	21	22						
R.I.	-	0	5	28	27	1	2	7	103	194	-	0	1	2	8						
Vt.	2	1	7	61	31	-	1	7	86	85	-	0	2	17	17						
MID. ATLANTIC	3	14	31	733	835	21	89	191	5,065	5,649	2	11	23	598	663						
N.J.	-	0	0	-	-	-	19	48	1,051	1,222	-	2	6	106	143						
N.Y. (Upstate)	3	7	20	420	370	3	23	64	1,268	1,423	1	4	13	222	221						
N.Y. City	-	0	0	-	13	1	20	49	1,164	1,132	-	1	7	83	90						
Pa.	-	7	15	313	452	17	26	79	1,582	1,872	1	3	11	187	209						
E.N. CENTRAL	4	2	13	158	195	12	93	211	5,016	5,119	3	15	66	987	1,023						
Ill.	-	1	6	63	51	-	33	79	1,870	1,694	-	3	12	180	241						
Ind.	-	0	2	7	28	-	13	39	681	634	-	2	23	162	132						
Mich.	4	0	5	49	65	2	15	46	870	854	-	3	41	280	152						
Ohio	-	0	7	39	51	10	24	53	1,300	1,187	3	3	20	236	183						
Wis.	N	0	0	N	N	-	4	17	295	750	-	1	13	129	315						
W.N. CENTRAL	-	3	18	201	197	7	48	116	2,691	3,001	1	15	31	743	1,021						
Iowa	-	0	5	32	25	1	9	30	609	448	-	3	15	179	189						
Kans.	-	1	4	52	31	-	9	19	472	463	-	2	7	88	108						
Minn.	-	0	0	-	56	-	0	7	-	717	-	0	0	-	285						
Mo.	-	0	3	30	29	6	19	48	1,123	900	1	5	21	322	282						
Nebr.	-	0	0	-	33	-	4	26	270	252	-	1	8	75	103						
N. Dak.	-	0	13	30	23	-	1	19	57	59	-	0	4	34	13						
S. Dak.	-	1	7	57	-	-	3	9	160	162	-	1	4	45	41						
S. ATLANTIC	-	19	45	990	1,147	97	278	605	14,996	15,305	3	12	69	710	624						
Del.	-	0	0	-	-	-	2	10	143	175	-	0	2	13	16						
D.C.	-	0	0	-	-	-	0	3	35	92	-	0	1	4	6						
Fla.	-	0	34	105	120	88	110	274	6,548	5,923	2	4	10	225	103						
Ga.	-	0	0	-	-	-	46	125	2,640	2,645	-	2	9	123	122						
Md.	-	6	16	305	305	3	16	43	921	1,010	-	1	5	74	71						
N.C.	-	0	0	-	-	-	28	166	2,129	2,519	-	1	60	155	155						
S.C.	N	0	0	N	N	3	23	68	1,359	1,567	-	0	7	24	18						
Va.	-	11	23	520	618	3	22	57	1,079	1,208	1	1	7	82	123						
W. Va.	-	1	6	60	104	-	3	52	142	166	-	0	2	10	10						
E.S. CENTRAL	-	1	5	70	162	4	61	202	3,948	4,364	-	5	14	274	296						
Ala.	-	1	5	53	83	2	19	52	1,071	1,266	-	1	5	58	74						
Ky.	-	0	3	15	16	-	7	47	527	606	-	1	9	75	75						
Miss.	-	0	1	2	-	-	17	67	1,266	1,438	-	0	3	26	37						
Tenn.	-	0	0	-	63	2	18	69	1,084	1,054	-	2	12	115	110						
W.S. CENTRAL	2	11	58	756	1,144	6	135	410	7,548	8,333	1	10	92	554	655						
Ark.	-	0	35	128	60	2	16	229	1,383	848	1	1	4	56	61						
La.	-	0	0	-	6	-	24	59	1,354	1,440	-	0	3	36	20						
Okla.	-	0	23	74	60	4	14	102	731	827	-	2	16	99	88						
Tex.	2	10	29	554	1,018	-	78	227	4,080	5,218	-	7	76	363	486						
MOUNTAIN	-	1	16	97	75	5	44	82	2,296	2,599	-	11	42	687	706						
Ariz.	N	0	0	N	N	3	15	30	798	886	-	3	8	153	126						
Colo.	-	0	0	-	-	-	10	19	501	522	-	3	9	169	169						
Idaho	-	0	15	23	6	2	2	7	118	143	-	1	14	120	117						
Mont.	N	0	0	N	N	-	1	8	89	120	-	0	5	37	37						
Nev.	-	0	4	16	17	-	3	12	158	175	-	0	5	31	42						
N. Mex.	-	0	5	43	19	-	5	16	312	341	-	1	5	55	43						
Utah	-	0	2	15	7	-	4	15	255	338	-	1	15	100	142						
