
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending February 25, 2006 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	31	78	183	489	622	35	102	197	520	878	15	38	111	147	173						
NEW ENGLAND	2	7	23	39	68	1	4	12	33	38	-	2	11	7	5						
Conn.	1	1	3	4	9	-	0	5	-	11	-	0	8	3	-						
Maine	-	0	2	1	-	-	0	2	-	1	-	0	1	1	-						
Mass.	-	5	14	24	55	-	4	10	29	23	-	1	5	2	5						
N.H.	-	1	12	5	4	-	0	3	3	2	-	0	1	-	-						
R.I.	-	0	4	1	-	1	0	2	1	-	-	0	7	-	-						
Vt.	1	0	2	4	-	-	0	1	-	1	-	0	3	1	-						
MID. ATLANTIC	1	12	23	25	112	3	13	37	37	159	5	11	53	43	54						
N.J.	-	3	11	-	20	-	5	26	7	86	-	1	12	1	8						
N.Y. (Upstate)	-	1	17	5	10	1	2	12	4	9	4	3	24	14	13						
N.Y. City	1	5	12	10	58	-	2	7	6	22	-	2	20	7	2						
Pa.	-	1	6	10	24	2	4	8	20	42	1	5	17	21	31						
E.N. CENTRAL	2	7	18	35	67	4	10	25	41	87	3	6	23	19	43						
Ill.	-	1	9	-	28	-	2	7	-	26	-	0	2	-	7						
Ind.	-	1	10	2	3	1	0	11	1	1	-	0	5	1	4						
Mich.	1	2	11	20	15	2	3	7	23	30	-	2	6	7	12						
Ohio	1	1	4	12	15	1	2	8	15	26	3	3	19	11	17						
Wis.	-	1	5	1	6	-	0	6	2	4	-	0	2	-	3						
W.N. CENTRAL	3	2	31	22	12	2	5	13	11	37	-	1	12	2	6						
Iowa	-	0	2	-	2	-	0	2	-	1	-	0	1	-	-						
Kans.	3	0	4	17	2	-	0	3	2	6	-	0	1	-	-						
Minn.	-	0	31	-	-	-	0	6	-	-	-	0	10	-	-						
Mo.	-	0	5	3	6	2	3	7	9	23	-	0	3	2	5						
Nebr.	-	0	3	-	2	-	0	2	-	7	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	1	2	-	-	0	1	-	-	-	0	6	-	-						
S. ATLANTIC	7	13	33	86	93	13	23	52	133	260	4	9	19	44	36						
Del.	-	0	1	1	2	-	1	6	3	10	-	0	4	1	-						
D.C.	-	0	2	1	-	-	0	4	1	-	-	0	2	-	-						
Fla.	6	4	18	32	31	9	9	21	64	85	1	2	6	19	11						
Ga.	1	1	6	6	21	2	2	7	7	52	-	1	3	3	3						
Md.	-	2	6	14	7	1	2	8	27	33	1	2	9	14	12						
N.C.	-	0	20	28	21	-	0	19	19	32	1	0	3	4	6						
S.C.	-	1	3	4	3	1	2	9	7	17	-	0	2	-	-						
Va.	-	1	7	-	8	-	2	13	3	29	-	1	8	2	3						
W. Va.	-	0	2	-	-	-	0	11	2	2	1	0	3	1	1						
E.S. CENTRAL	-	3	16	13	29	2	7	20	29	51	-	1	6	2	2						
Ala.	-	0	6	-	3	1	1	7	11	15	-	0	2	-	2						
Ky.	-	0	3	4	3	-	1	6	7	14	-	0	4	-	-						
Miss.	-	0	2	-	6	-	1	4	4	6	-	0	1	-	-						
Tenn.	-	2	13	9	17	1	2	12	7	16	-	1	4	2	-						
W.S. CENTRAL	1	6	20	9	45	-	12	46	92	72	-	0	4	2	1						
Ark.	-	0	3	-	1	-	1	3	2	12	-	0	1	-	-						
La.	-	1	5	1	13	-	1	5	3	12	-	0	2	2	-						
Okla.	-	0	1	2	1	-	0	5	-	5	-	0	3	-	-						
Tex.	1	4	17	6	30	-	9	44	87	43	-	0	3	-	1						
MOUNTAIN	6	6	21	31	60	4	10	50	87	74	1	2	8	6	13						
Ariz.	2	3	20	12	35	3	5	47	69	48	-	0	3	-	3						
Colo.	2	1	5	9	7	-	1	4	7	8	-	0	3	1	2						
Idaho	-	0	3	1	5	-	0	2	2	3	-	0	2	-	-						
Mont.	-	0	1	1	4	-	0	2	-	-	-	0	1	-	-						
Nev.	-	0	2	3	2	-	1	4	6	4	-	0	2	3	3						
N. Mex.	-	0	3	2	3	-	0	3	1	4	-	0	1	-	1						
Utah	2	0	3	3	4	1	0	5	2	7	1	0	2	2	2						
Wyo.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	2						
PACIFIC	9	15	148	229	136	6	10	54	57	100	2	1	10	22	13						
Alaska	-	0	2	-	1	-	0	2	-	-	-	0	1	-	-						
Calif.	7	13	147	216	111	4	6	39	45	74	2	1	10	22	13						
Hawaii	-	0	2	4	4	-	0	1	-	1	-	0	1	-	-						
Oreg.	-	1	4	3	9	-	2	5	9	20	N	0	0	N	N						
Wash.	2	1	11	6	11	2	1	11	3	5	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	6	1	8	-	1	6	1	2	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


