
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 2, 2011 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	7	24	74	486	758	17	57	167	1,059	1,573	10	17	39	447	400						
NEW ENGLAND	-	1	6	12	59	-	0	5	21	32	-	1	4	24	34						
Conn.	-	0	4	5	14	-	0	4	7	9	-	0	3	15	20						
Maine	-	0	1	1	4	-	0	2	5	9	-	0	2	5	2						
Mass.	-	0	5	3	35	-	0	3	8	8	-	0	1	1	12						
N.H.	-	0	1	-	-	-	0	1	1	4	N	0	0	N	N						
R.I.	-	0	1	1	6	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	2	-	-	0	0	-	2	-	0	1	3	-						
MID. ATLANTIC	-	4	12	96	121	2	5	11	128	158	3	1	6	35	51						
N.J.	-	1	4	10	36	-	1	4	26	43	-	0	4	-	10						
N.Y. (Upstate)	-	1	4	25	25	2	1	9	24	26	3	0	3	21	26						
N.Y. City	-	1	6	33	34	-	1	5	39	48	-	0	1	-	1						
Pa.	-	1	3	28	26	-	1	4	39	41	-	0	2	14	14						
E.N. CENTRAL	-	4	9	84	88	-	6	23	131	264	2	3	12	95	48						
Ill.	-	1	3	15	24	-	2	7	35	66	-	0	1	1	-						
Ind.	-	0	3	10	9	-	1	6	15	37	-	0	5	37	18						
Mich.	-	1	5	34	29	-	2	5	44	68	2	1	7	54	22						
Ohio	-	1	5	22	17	-	1	16	25	63	-	0	1	2	5						
Wis.	-	0	2	3	9	-	0	3	12	30	-	0	1	1	3						
W.N. CENTRAL	-	1	25	17	24	-	2	16	62	61	-	0	6	2	6						
Iowa	-	0	3	2	4	-	0	1	5	10	-	0	0	-	-						
Kans.	-	0	2	3	7	-	0	2	7	4	-	0	1	2	-						
Minn.	U	0	22	2	1	U	0	15	2	2	U	0	6	-	3						
Mo.	-	0	1	5	10	-	2	4	40	35	-	0	1	-	2						
Nebr.	-	0	4	3	2	-	0	3	7	9	-	0	1	-	1						
N. Dak.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	-	-	0	1	1	1	-	0	0	-	-						
S. ATLANTIC	-	5	14	112	169	6	14	33	301	437	4	4	11	106	90						
