
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 17, 2004 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	261	350	510	668	2,162	1,894	943	1,891	128	96											
NEW ENGLAND	16	8	25	30	540	192	117	118	4	-											
Maine	-	1	7	3	-	1	11	11	-	-											
N.H.	-	2	3	3	11	14	6	6	-	-											
Vt.	1	-	1	-	20	21	5	8	-	-											
Mass.	8	5	14	20	495	141	42	42	4	-											
R.I.	2	-	-	1	9	1	8	11	-	-											
Conn.	5	-	-	3	5	14	45	40	-	-											
MID. ATLANTIC	52	66	60	62	606	192	115	231	12	9											
Upstate N.Y.	10	13	16	9	452	70	86	81	1	-											
N.Y. City	21	36	11	15	-	20	-	1	1	4											
N.J.	8	5	9	10	51	31	-	55	2	4											
Pa.	13	12	24	28	103	71	29	94	8	1											
E.N. CENTRAL	18	29	70	94	253	126	4	8	7	1											
Ohio	6	5	29	27	126	71	2	2	6	1											
Ind.	-	-	10	13	16	9	1	2	-	-											
Ill.	2	12	1	24	-	-	-	1	-	-											
Mich.	5	9	24	19	30	13	1	3	1	-											
Wis.	5	3	6	11	81	33	-	-	-	-											
W.N. CENTRAL	19	8	26	48	128	92	101	177	4	2											
Minn.	8	5	7	11	28	33	14	5	-	-											
Iowa	1	2	5	7	17	31	13	21	-	1											
Mo.	3	-	7	22	68	17	3	2	4	1											
N. Dak.	1	-	-	-	4	1	15	17	-	-											
S. Dak.	1	-	1	1	1	2	10	33	-	-											
Nebr.	1	-	1	3	-	1	15	33	-	-											
Kans.	4	1	5	4	10	7	31	66	-	-											
S. ATLANTIC	91	139	96	170	134	230	470	779	84	80											
Del.	2	-	1	7	3	1	9	-	-	-											
Md.	23	21	4	11	32	16	50	101	4	8											
D.C.	4	3	-	-	1	-	-	-	-	-											
Va.	7	7	4	6	28	33	109	126	-	1											
W. Va.	-	2	3	1	2	1	17	20	-	-											
N.C.	5	6	14	16	26	53	176	198	73	47											
S.C.	4	1	8	9	10	6	40	46	2	3											
Ga.	12	7	13	13	17	6	64	104	3	3											
Fla.	34	92	49	107	15	114	5	184	2	18											
E.S. CENTRAL	7	7	24	26	26	32	35	54	12	4											
Ky.	1	1	3	2	3	4	6	9	-	-											
Tenn.	1	3	9	6	15	17	13	39	5	3											
Ala.	4	2	6	7	4	8	16	5	2	-											
Miss.	1	1	6	11	4	3	-	1	5	1											
W.S. CENTRAL	20	29	53	76	68	94	46	456	-	-											
Ark.	1	1	12	7	3	4	15	25	-	-											
La.	2	1	12	24	2	4	-	-	-	-											
Okla.	1	-	3	5	10	4	31	56	-	-											
Tex.	16	27	26	40	53	82	-	375	-	-											
MOUNTAIN	12	9	30	29	253	294	21	22	1	-											
Mont.	-	-	1	2	4	-	3	2	-	-											
Idaho	-	1	2	2	14	9	-	-	-	-											
Wyo.	-	-	2	2	3	91	-	-	-	-											
Colo.	5	7	14	5	152	104	-	-	1	-											
N. Mex.	1	-	4	3	10	19	-	-	-	-											
Ariz.	1	1	4	12	46	46	18	20	-	-											
Utah	3	-	3	-	21	20	-	-	-	-											
Nev.	2	-	-	3	3	5	-	-	-	-											
PACIFIC	26	55	126	133	154	642	34	46	4	-											
Wash.	2	7	8	11	103	96	-	-	-	-											
Oreg.	2	5	29	24	45	73	-	-	2	-											
Calif.	22	43	85	90	-	472	26	41	2	-											
Alaska	-	-	1	2	3	-	8	5	-	-											
Hawaii	-	-	3	6	3	1	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	2	4	1	-	16	21	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


