
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 17, 1997 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	453	488	9,838	10,204	3,090	3,469	1	31	-	14	45	144									
NEW ENGLAND	25	11	226	128	69	82	-	-	-	-	-	6									
Maine	3	-	35	10	4	2	-	-	-	-	-	-									
N.H.	2	6	16	3	5	6	-	-	-	-	-	-									
Vt.	-	-	6	3	1	5	-	-	-	-	-	1									
Mass.	17	5	97	64	40	19	-	-	-	-	-	4									
R.I.	2	-	20	4	8	4	-	-	-	-	-	-									
Conn.	1	-	52	44	11	46	-	-	-	-	-	1									
MID. ATLANTIC	52	96	749	693	416	576	-	7	-	4	11	12									
Upstate N.Y.	4	24	97	151	81	127	-	1	-	3	4	4									
N.Y. City	17	21	257	242	127	225	-	4	-	1	5	7									
N.J.	22	29	145	149	103	113	-	1	-	-	1	-									
Pa.	9	22	250	151	105	111	-	1	-	-	1	1									
E.N. CENTRAL	62	85	816	972	331	429	-	4	-	2	6	11									
Ohio	39	48	169	385	37	49	-	-	-	-	-	2									
Ind.	5	3	123	136	35	53	-	-	-	-	-	-									
Ill.	11	25	173	221	54	125	-	4	-	1	5	2									
Mich.	6	4	299	144	193	166	-	-	-	1	1	2									
Wis.	1	5	52	86	12	36	-	-	-	-	-	5									
W.N. CENTRAL	20	14	747	784	206	176	-	9	-	1	10	6									
Minn.	12	7	64	35	17	13	-	-	-	1	1	5									
Iowa	2	2	102	166	29	21	-	-	-	-	-	-									
Mo.	2	3	390	384	136	112	-	1	-	-	1	1									
N. Dak.	-	-	7	21	1	-	-	-	-	-	-	-									
S. Dak.	2	1	12	34	-	-	-	8	-	-	8	-									
Nebr.	1	1	55	93	9	12	U	-	U	-	-	-									
Kans.	1	-	117	51	14	18	-	-	-	-	-	-									
S. ATLANTIC	105	90	622	359	455	444	-	1	-	2	3	2									
Del.	-	1	11	5	2	2	-	-	-	-	-	1									
Md.	36	31	116	77	67	67	-	-	-	1	1	-									
D.C.	2	4	13	15	18	15	-	-	-	1	1	-									
Va.	6	4	68	57	44	57	-	-	-	-	-	-									
W. Va.	3	4	5	10	6	11	-	-	-	-	-	-									
N.C.	13	14	80	43	93	129	-	-	-	-	-	-									
S.C.	4	3	53	29	41	38	-	-	-	-	-	-									
Ga.	17	24	115	13	46	7	-	-	-	-	-	-									
Fla.	24	5	161	110	138	118	-	1	-	-	1	1									
E.S. CENTRAL	32	17	307	693	276	319	-	-	-	-	-	-									
Ky.	5	4	27	14	14	32	-	-	-	-	-	-									
Tenn.	19	7	200	495	165	197	-	-	-	-	-	-									
Ala.	8	5	45	89	29	20	-	-	-	-	-	-									
Miss.	-	1	35	95	68	U	U	-	U	-	-	-									
W.S. CENTRAL	22	17	1,933	1,652	340	298	-	3	-	1	4	2									
Ark.	1	-	109	204	17	33	-	-	-	-	-	-									
La.	2	-	82	46	45	39	-	-	-	-	-	-									
Okla.	14	16	662	733	10	18	-	-	-	-	-	-									
Tex.	5	1	1,080	669	268	208	-	3	-	1	4	2									
MOUNTAIN	42	27	1,608	1,586	358	433	1	2	-	-	2	12									
Mont.	-	-	44	50	5	4	-	-	-	-	-	-									
Idaho	1	1	68	119	14	53	-	-	-	-	-	1									
Wyo.	-	-	18	17	15	13	-	-	-	-	-	-									
Colo.	6	5	186	149	74	52	-	-	-	-	-	4									
N. Mex.	3	7	109	205	124	142	-	-	-	-	-	-									
Ariz.	13	9	790	530	71	98	1	2	-	-	2	3									
Utah	3	5	288	376	38	51	-	-	-	-	-	-									
Nev.	16	-	105	140	17	20	-	-	-	-	-	4									
PACIFIC	93	131	2,830	3,337	639	712	-	5	-	4	9	93									
Wash.	1	1	197	217	20	46	-	-	-	-	-	24									
Oreg.	18	18	149	479	49	47	-	-	-	-	-	3									
Calif.	70	108	2,413	2,577	553	616	-	2	-	4	6	1									
Alaska	1	2	16	28	12	1	-	-	-	-	-	63									
Hawaii	3	2	55	36	5	2	-	3	-	-	3	2									
Guam	-	-	-	3	-	-	U	-	U	-	-	-									
P.R.	-	-	139	24	500	74	-	-	-	-	-	1									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	4	10	1	1	19	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


