
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending November 15, 2008 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	147	156	849	7,532	8,651	27	93	147	4,211	5,537	10	36	195	2,077	1,880						
NEW ENGLAND	-	14	49	561	1,348	4	7	20	333	494	-	0	1	2	8						
Conn.	-	0	4	34	80	3	4	17	186	208	-	0	0	-	-						
Maine	-	0	5	35	75	-	1	5	51	80	N	0	0	N	N						
Mass.	-	11	33	420	1,041	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	31	74	-	1	3	35	51	-	0	1	1	1						
R.I.	-	0	25	29	29	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	12	49	1	1	6	61	155	-	0	0	-	-						
MID. ATLANTIC	21	19	43	866	1,133	6	22	50	1,179	930	-	2	5	76	74						
N.J.	-	1	9	36	200	-	0	0	-	-	-	0	2	12	29						
N.Y. (Upstate)	7	7	24	388	496	6	9	20	461	482	-	0	2	16	6						
N.Y. City	-	1	6	46	132	-	0	2	13	42	-	0	2	24	24						
Pa.	14	9	23	396	305	-	14	35	705	406	-	0	2	24	15						
E.N. CENTRAL	29	22	189	1,248	1,408	-	3	28	240	401	-	1	13	125	58						
Ill.	-	3	18	213	177	-	1	21	103	113	-	1	10	84	38						
Ind.	5	1	15	92	53	-	0	2	10	12	-	0	3	7	5						
Mich.	2	5	14	226	269	-	1	8	70	200	-	0	1	3	4						
Ohio	22	8	176	653	593	-	1	7	57	76	-	0	4	30	10						
Wis.	-	1	7	64	316	N	0	0	N	N	-	0	1	1	1						
W.N. CENTRAL	44	14	142	853	660	2	3	12	174	244	1	5	36	487	358						
Iowa	-	1	9	68	138	-	0	5	27	30	-	0	2	6	16						
Kans.	-	1	13	53	96	-	0	7	-	99	-	0	0	-	12						
Minn.	8	2	131	223	210	-	0	10	61	32	-	0	4	-	1						
Mo.	14	5	31	300	87	2	0	9	50	38	1	4	35	458	310						
Nebr.	22	2	30	191	65	-	0	0	-	-	-	0	4	20	14						
N. Dak.	-	0	5	1	7	-	0	8	24	21	-	0	0	-	-						
S. Dak.	-	0	3	17	57	-	0	2	12	24	-	0	1	3	5						
S. ATLANTIC	13	14	50	753	861	12	37	101	1,853	2,016	2	15	70	796	889						
Del.	-	0	3	16	11	-	0	0	-	-	1	0	4	28	16						
D.C.	-	0	1	5	9	-	0	0	-	-	-	0	2	7	3						
Fla.	7	4	20	255	197	-	0	77	128	128	-	0	3	17	15						
Ga.	-	1	6	59	33	-	6	42	288	271	1	1	8	72	58						
Md.	4	2	9	107	108	-	8	17	386	392	-	1	7	63	60						
N.C.	-	0	38	79	288	12	9	16	424	445	-	2	55	414	563						
S.C.	-	2	22	97	71	-	0	0	-	46	-	1	8	49	61						
Va.	2	3	10	129	114	-	12	24	554	658	-	1	15	139	108						
W. Va.	-	0	2	6	30	-	1	9	73	76	-	0	1	7	5						
E.S. CENTRAL	4	6	13	284	431	2	1	7	95	147	-	3	23	296	268						
Ala.	-	1	5	42	85	-	0	0	-	-	-	1	8	84	92						
Ky.	-	1	8	81	27	2	0	4	45	18	-	0	1	1	5						
Miss.	-	2	6	86	243	-	0	1	2	2	-	0	1	6	20						
Tenn.	4	1	6	75	76	-	0	6	48	127	-	2	19	205	151						
W.S. CENTRAL	21	24	198	1,260	955	-	1	40	85	989	7	2	153	259	188						
Ark.	-	1	11	48	159	-	1	6	47	29	7	0	14	57	100						
La.	-	1	7	68	20	-	0	0	-	6	-	0	1	5	4						
Okla.	21	0	26	53	6	-	0	32	36	45	-	0	132	158	47						
Tex.	-	20	179	1,091	770	-	0	14	2	909	-	1	8	39	37						
MOUNTAIN	4	15	37	679	978	-	1	8	71	89	-	0	3	32	34						
Ariz.	-	3	10	176	195	N	0	0	N	N	-	0	2	13	9						
Colo.	4	3	13	136	266	-	0	0	-	-	-	0	1	1	3						
Idaho	-	0	5	28	37	-	0	1	-	11	-	0	1	1	4						
Mont.	-	1	11	77	41	-	0	2	8	19	-	0	1	3	1						
Nev.	-	0	7	18	37	-	0	4	5	13	-	0	2	2	-						
N. Mex.	-	0	5	39	70	-	0	3	24	12	-	0	1	2	5						
Utah	-	5	27	189	309	-	0	6	13	16	-	0	0	-	-						
Wyo.	-	0	2	16	23	-	0	3	21	18	-	0	2	10	12						
PACIFIC	11	22	303	1,028	877	1	4	13	181	227	-	0	1	4	3						
Alaska	9	2	19	194	86	1	0	4	14	41	N	0	0	N	N						
Calif.	-	7	129	299	402	-	3	12	154	174	-	0	1	1	1						
Hawaii	-	0	2	11	18	-	0	0	-	-	N	0	0	N	N						
