
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 4, 2006 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	44	78	186	580	714	95	98	209	665	1,005	19	38	112	178	192						
NEW ENGLAND	3	8	23	43	78	1	4	12	35	42	1	2	11	8	5						
Conn.	1	1	3	5	12	-	0	5	-	13	1	0	8	4	-						
Maine	-	0	2	1	-	-	0	2	-	2	-	0	1	1	-						
Mass.	-	5	14	24	59	-	4	10	30	24	-	1	5	2	5						
N.H.	2	1	12	7	6	1	0	3	4	2	-	0	1	-	-						
R.I.	-	0	4	1	1	-	0	2	1	-	-	0	7	-	-						
Vt.	-	0	2	5	-	-	0	1	-	1	-	0	3	1	-						
MID. ATLANTIC	4	12	23	39	136	4	12	37	53	182	8	11	53	55	57						
N.J.	-	3	11	6	27	-	4	23	15	99	-	1	12	6	8						
N.Y. (Upstate)	3	1	17	8	17	2	1	12	5	12	7	3	27	19	14						
N.Y. City	-	5	12	13	65	-	2	7	8	23	-	2	20	7	2						
Pa.	1	1	6	12	27	2	4	9	25	48	1	5	17	23	33						
E.N. CENTRAL	1	7	18	37	75	3	10	25	45	100	3	6	24	22	49						
Ill.	-	1	9	1	32	-	2	7	-	27	-	0	2	-	9						
Ind.	-	1	10	2	4	-	0	11	1	3	-	0	5	1	4						
Mich.	1	2	11	21	16	1	3	7	25	36	-	2	6	7	12						
Ohio	-	1	4	12	16	2	2	8	17	29	3	3	19	14	21						
Wis.	-	1	5	1	7	-	0	6	2	5	-	0	2	-	3						
W.N. CENTRAL	-	2	31	23	19	3	5	13	15	43	-	1	12	5	7						
Iowa	-	0	2	-	3	-	0	2	1	1	-	0	1	-	-						
Kans.	-	0	5	17	3	1	0	3	3	6	-	0	1	-	-						
Minn.	-	0	31	-	-	1	0	6	1	-	-	0	10	-	-						
Mo.	-	0	5	3	11	1	3	7	10	28	-	0	3	4	6						
Nebr.	-	0	3	1	2	-	0	2	-	7	-	0	1	1	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	1	2	-	-	0	1	-	1	-	0	6	-	-						
S. ATLANTIC	14	13	33	101	105	19	23	52	153	289	5	9	19	51	42						
Del.	-	0	1	1	2	-	1	6	3	16	-	0	4	1	-						
D.C.	-	0	2	1	-	-	0	4	1	-	-	0	2	-	1						
Fla.	7	5	18	39	35	7	9	21	70	92	1	2	6	20	13						
Ga.	1	1	6	8	21	1	2	7	9	55	-	1	3	3	3						
Md.	2	2	6	16	10	6	2	8	34	39	1	2	9	15	13						
N.C.	3	0	20	31	21	-	0	19	19	34	3	0	3	7	6						
S.C.	1	1	3	5	3	3	2	9	10	20	-	0	2	-	-						
Va.	-	1	7	-	13	-	2	13	3	30	-	1	8	4	3						
W. Va.	-	0	2	-	-	2	0	11	4	3	-	0	3	1	3						
E.S. CENTRAL	3	3	16	18	30	1	7	20	32	65	-	1	6	4	3						
Ala.	-	0	6	-	3	-	1	7	11	18	-	0	2	1	3						
Ky.	3	0	3	9	3	-	1	6	9	20	-	0	4	-	-						
Miss.	-	0	2	-	6	-	1	4	4	8	-	0	1	-	-						
Tenn.	-	2	13	9	18	1	2	12	8	19	-	1	4	3	-						
W.S. CENTRAL	4	7	25	27	52	4	12	48	107	77	-	0	4	2	1						
Ark.	-	0	3	-	1	-	1	3	2	13	-	0	1	-	-						
La.	-	1	5	1	15	-	1	5	5	13	-	0	2	2	-						
Okla.	2	0	1	4	1	-	0	5	-	6	-	0	3	-	-						
Tex.	2	6	22	22	35	4	9	46	100	45	-	0	3	-	1						
MOUNTAIN	4	6	21	44	68	51	11	55	159	95	-	2	6	6	13						
Ariz.	1	3	20	21	40	51	5	52	141	59	-	0	3	-	3						
Colo.	3	1	5	12	7	-	1	6	7	10	-	0	3	1	2						
Idaho	-	0	3	1	5	-	0	2	2	3	-	0	2	-	-						
Mont.	-	0	1	1	5	-	0	7	-	-	-	0	1	-	-						
Nev.	-	0	2	3	2	-	1	4	6	8	-	0	2	3	3						
N. Mex.	-	0	3	3	4	-	0	3	1	6	-	0	1	-	1						
Utah	-	0	3	3	5	-	0	5	2	9	-	0	2	2	2						
Wyo.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	2						
PACIFIC	11	15	148	248	151	9	10	54	66	112	2	1	10	25	15						
Alaska	-	0	2	-	1	-	0	2	-	-	-	0	1	-	-						
Calif.	11	13	147	231	124	6	6	39	50	81	2	1	10	25	15						
Hawaii	-	0	2	5	4	-	0	1	-	1	-	0	1	-	-						
Oreg.	-	1	5	6	10	-	2	6	10	22	N	0	0	N	N						
Wash.	-	1	11	6	12	3	1	11	6	8	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
