
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 16, 2002 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2002
Meningococcal Disease cummulative for 2001
Mumps cummulative for 2002
Mumps cummulative for 2001
Pertussis cummulative for 2002
Pertussis cummulative for 2001
Rabies, Animal cummulative for 2002
Rabies, Animal cummulative for 2001

tab delimited data:
test
UNITED STATES	344	778	52	35	854	1,190	652	1,102													
NEW ENGLAND	31	44	3	-	150	147	118	92													
Maine	2	-	-	-	3	-	5	14													
N.H.	4	3	2	-	1	16	1	1													
Vt.	3	4	-	-	26	21	24	21													
Mass.	18	25	1	-	120	104	37	23													
R.I.	2	-	-	-	-	-	4	9													
Conn.	2	12	-	-	-	6	47	24													
MID. ATLANTIC	23	91	6	2	29	85	32	72													
Upstate N.Y.	1	19	-	1	13	56	11	-													
N.Y. City	4	16	1	1	5	8	5	1													
N.J.	5	36	1	-	-	-	-	24													
Pa.	13	20	4	-	11	21	16	47													
E.N. CENTRAL	51	86	7	4	147	139	2	8													
Ohio	24	26	3	1	99	96	1	-													
Ind.	10	1	-	-	12	3	1	1													
Ill.	-	21	2	3	17	8	-	-													
Mich.	12	24	2	-	15	14	-	3													
Wis.	5	14	-	-	4	18	-	4													
W.N. CENTRAL	31	40	6	1	122	36	55	64													
Minn.	5	-	-	-	30	-	5	12													
Iowa	5	11	-	-	43	6	6	12													
Mo.	15	16	3	-	30	18	1	4													
N. Dak.	-	2	-	-	-	-	-	11													
S. Dak.	2	2	-	-	5	2	16	10													
Nebr.	-	2	-	-	-	-	-	-													
Kans.	4	7	3	1	14	10	27	15													
S. ATLANTIC	65	132	7	3	77	48	329	372													
Del.	1	-	-	-	1	-	3	-													
Md.	1	17	1	2	9	10	38	74													
D.C.	-	-	-	-	-	-	-	-													
Va.	8	12	2	1	21	6	100	67													
W. Va.	-	4	-	-	1	1	25	30													
N.C.	10	33	1	-	11	15	101	108													
S.C.	10	8	1	-	18	6	15	18													
Ga.	9	23	2	-	8	6	47	41													
Fla.	26	35	-	-	8	4	-	34													
E.S. CENTRAL	19	47	4	-	27	25	27	112													
Ky.	2	8	1	-	8	8	6	3													
Tenn.	6	16	1	-	18	11	16	106													
Ala.	9	17	1	-	1	3	5	3													
Miss.	2	6	1	-	-	3	-	-													
W.S. CENTRAL	16	169	4	2	81	30	22	262													
Ark.	7	7	-	1	5	3	-	-													
La.	2	31	-	1	-	-	-	2													
Okla.	6	11	-	-	9	1	22	15													
Tex.	1	120	4	-	67	26	-	245													
MOUNTAIN	34	32	3	4	131	518	27	51													
Mont.	1	-	-	-	2	3	-	5													
Idaho	-	3	1	-	20	128	-	-													
Wyo.	-	-	-	1	3	-	1	15													
Colo.	11	11	-	1	70	117	-	-													
N. Mex.	1	5	-	2	19	13	-	1													
Ariz.	10	6	-	-	10	250	26	30													
Utah	4	4	2	-	6	7	-	-													
Nev.	7	3	-	-	1	-	-	-													
PACIFIC	74	137	12	19	90	162	40	69													
Wash.	12	21	-	-	56	14	-	-													
Oreg.	16	2	N	N	12	2	-	-													
Calif.	42	108	12	11	20	138	22	45													
Alaska	1	1	-	1	2	-	18	24													
Hawaii	3	5	-	7	-	8	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	1	1	-	-	-	1	14	22													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


