
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending March 31, 2012 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2012
Giardiasis cummulative for 2011
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2012
Gonorrhea cummulative for 2011
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2012
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2011

tab delimited data:
test
UNITED STATES	85	290	476	2,517	3,614	2,797	6,025	6,849	65,175	76,330	24	68	122	832	912						
NEW ENGLAND	3	26	63	206	319	88	107	176	976	1,453	-	4	9	60	60						
Conn.	-	4	10	35	61	43	43	89	174	720	-	1	5	17	14						
Maine	-	3	9	27	24	9	6	18	97	43	-	0	2	8	7						
Mass.	-	12	29	108	161	19	47	78	515	561	-	2	7	32	30						
N.H.	-	2	8	10	24	5	2	8	35	31	-	0	2	2	4						
R.I.	3	0	10	13	13	10	7	35	135	91	-	0	2	1	4						
Vt.	-	2	19	13	36	2	0	6	20	7	-	0	2	-	1						
MID. ATLANTIC	27	55	91	493	725	553	754	1,022	9,530	9,291	8	15	33	176	166						
N.J.	-	0	14	-	90	49	149	217	1,697	1,622	-	2	6	16	33						
N.Y. (Upstate)	16	20	50	176	222	160	119	403	1,587	1,283	3	3	18	48	37						
N.Y. City	6	18	30	194	228	95	225	315	2,303	3,173	1	4	9	52	38						
Pa.	5	14	30	123	185	249	281	492	3,943	3,213	4	5	15	60	58						
E.N. CENTRAL	10	50	93	425	622	265	1,100	1,297	10,647	14,512	-	12	22	123	165						
Ill.	-	11	20	60	134	4	313	419	2,363	4,144	-	3	11	34	48						
Ind.	-	5	13	33	81	48	133	172	1,487	1,897	-	2	6	19	25						
Mich.	1	11	22	118	124	129	239	375	2,772	3,338	-	1	5	18	19						
Ohio	8	14	30	151	181	47	313	403	2,921	4,033	-	4	7	45	50						
Wis.	1	10	22	63	102	37	90	118	1,104	1,100	-	1	5	7	23						
W.N. CENTRAL	7	29	70	191	398	1	313	391	799	3,782	1	4	10	28	41						
Iowa	5	4	15	52	52	-	36	110	364	493	-	0	1	-	-						
Kans.	-	2	9	13	25	-	42	65	47	473	-	0	2	3	3						
Minn.	-	12	23	-	176	-	47	62	-	510	-	1	5	-	15						
Mo.	-	6	17	65	73	-	149	204	-	1,775	1	1	5	20	13						
Nebr.	2	3	11	44	51	-	26	52	269	311	-	0	2	5	10						
N. Dak.	-	0	12	-	-	-	4	13	-	62	-	0	6	-	-						
S. Dak.	-	1	8	17	21	1	11	20	119	158	-	0	1	-	-						
S. ATLANTIC	29	51	117	544	630	1,091	1,473	1,965	17,819	18,826	13	15	31	218	212						
Del.	-	0	3	5	7	11	15	35	204	255	-	0	2	-	1						
D.C.	-	1	5	2	10	35	38	105	555	530	-	0	1	-	-						
Fla.	20	23	69	226	278	240	377	473	4,629	4,728	4	4	12	59	71						
Ga.	2	11	51	163	172	265	319	457	3,625	3,698	2	2	7	37	47						
Md.	4	6	15	59	69	67	122	192	984	1,626	3	2	6	28	22						
N.C.	N	0	0	N	N	207	312	548	3,743	3,990	1	1	7	30	24						
S.C.	3	2	8	31	27	136	151	421	2,034	2,316	1	1	5	29	18						
Va.	-	5	18	46	64	122	130	353	1,885	1,449	-	2	8	20	28						
W. Va.	-	0	8	12	3	8	14	29	160	234	2	0	6	15	1						
E.S. CENTRAL	1	3	8	37	34	197	524	789	5,977	6,268	1	4	12	66	58						
Ala.	1	3	8	37	34	-	167	408	1,177	2,065	-	1	3	14	19						
Ky.	N	0	0	N	N	115	77	151	994	812	-	1	3	15	13						
Miss.	N	0	0	N	N	-	114	242	1,684	1,542	1	0	3	8	4						
Tenn.	N	0	0	N	N	82	153	258	2,122	1,849	-	2	8	29	22						
W.S. CENTRAL	-	5	15	48	44	312	858	1,173	9,324	11,299	-	2	10	39	49						
Ark.	-	2	8	18	20	84	86	124	1,166	1,210	-	0	3	8	11						
La.	-	2	10	30	24	89	102	255	1,087	1,516	-	0	4	13	22						
Okla.	-	0	0	-	-	-	28	196	225	977	-	1	9	18	16						
Tex.	N	0	0	N	N	139	593	828	6,846	7,596	-	0	1	-	-						
MOUNTAIN	3	22	41	146	250	101	217	324	2,435	2,649	-	5	11	77	98						
Ariz.	1	2	7	22	34	41	95	128	1,133	913	-	1	6	32	42						
Colo.	-	7	23	45	71	7	38	77	450	634	-	1	3	5	23						
Idaho	2	3	9	25	36	4	3	15	31	35	-	0	2	4	3						
Mont.	-	2	4	12	10	-	1	4	19	23	-	0	1	2	2						
Nev.	-	1	4	12	23	47	35	57	363	565	-	0	2	7	6						
N. Mex.	-	2	6	13	18	2	35	73	361	410	-	1	3	15	16						
Utah	-	2	9	10	47	-	6	10	74	52	-	0	3	11	6						
Wyo.	-	0	2	7	11	-	0	3	4	17	-	0	1	1	-						
PACIFIC	5	48	200	427	592	189	643	762	7,668	8,250	1	3	9	45	63						
Alaska	1	2	7	16	14	5	17	31	159	244	-	0	3	4	6						
Calif.	1	31	52	276	405	121	536	637	6,492	6,775	-	1	5	15	18						
