
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 22, 1997 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	274	283	5,469	6,050	1,610	1,925	-	7	-	4	11	55									
NEW ENGLAND	8	8	109	58	32	39	-	-	-	-	-	6									
Maine	2	-	8	8	3	2	-	-	-	-	-	-									
N.H.	1	6	8	3	2	1	-	-	-	-	-	-									
Vt.	-	-	4	1	1	2	-	-	-	-	-	1									
Mass.	4	2	47	23	20	7	-	-	-	-	-	4									
R.I.	1	-	9	2	4	2	-	-	-	-	-	-									
Conn.	-	-	33	21	2	25	-	-	-	-	-	1									
MID. ATLANTIC	28	40	325	429	239	313	-	1	-	1	2	3									
Upstate N.Y.	1	3	27	67	41	62	-	1	-	1	2	1									
N.Y. City	11	6	121	208	83	149	-	-	-	-	-	2									
N.J.	11	16	77	85	56	57	-	-	-	-	-	-									
Pa.	5	15	100	69	59	45	-	-	-	-	-	-									
E.N. CENTRAL	28	52	371	570	163	244	-	3	-	1	4	1									
Ohio	21	31	116	233	24	27	-	-	-	-	-	-									
Ind.	4	2	53	89	10	23	-	-	-	-	-	-									
Ill.	-	15	-	128	-	67	-	3	-	-	3	-									
Mich.	3	2	172	75	127	100	-	-	-	1	1	-									
Wis.	-	2	30	45	2	27	U	-	U	-	-	1									
W.N. CENTRAL	8	8	384	462	78	101	-	-	-	-	-	-									
Minn.	2	1	24	12	3	2	-	-	-	-	-	-									
Iowa	2	3	56	120	32	12	-	-	-	-	-	-									
Mo.	1	4	202	220	31	66	-	-	-	-	-	-									
N. Dak.	-	-	4	5	-	-	-	-	-	-	-	-									
S. Dak.	2	-	5	25	-	-	-	-	-	-	-	-									
Nebr.	-	-	36	48	3	7	-	-	-	-	-	-									
Kans.	1	-	57	32	9	14	-	-	-	-	-	-									
S. ATLANTIC	70	51	364	196	212	296	-	-	-	-	-	2									
Del.	-	1	7	3	1	1	-	-	-	-	-	1									
Md.	23	18	92	44	42	77	-	-	-	-	-	-									
D.C.	2	-	11	6	17	3	-	-	-	-	-	-									
Va.	2	3	39	32	16	29	-	-	-	-	-	-									
W. Va.	1	-	3	5	4	8	-	-	-	-	-	-									
N.C.	7	9	54	26	48	93	-	-	-	-	-	-									
S.C.	4	2	24	19	17	24	-	-	-	-	-	-									
Ga.	15	16	38	-	13	-	-	-	-	-	-	-									
Fla.	16	2	96	61	54	61	-	-	-	-	-	1									
E.S. CENTRAL	14	9	138	479	174	146	-	-	-	-	-	-									
Ky.	1	2	19	6	5	21	-	-	-	-	-	-									
Tenn.	10	2	66	356	99	112	-	-	-	-	-	-									
Ala.	3	4	30	65	17	13	-	-	-	-	-	-									
Miss.	-	1	23	52	53	U	-	-	-	-	-	-									
W.S. CENTRAL	9	9	977	954	116	151	-	-	-	-	-	-									
Ark.	1	-	61	122	15	22	-	-	-	-	-	-									
La.	-	-	49	14	23	12	-	-	-	-	-	-									
Okla.	7	9	402	458	5	13	-	-	-	-	-	-									
Tex.	1	-	465	360	73	104	-	-	-	-	-	-									
MOUNTAIN	32	20	1,010	884	226	237	-	-	-	-	-	3									
Mont.	-	-	31	17	1	-	-	-	-	-	-	-									
Idaho	-	1	45	98	10	25	-	-	-	-	-	-									
Wyo.	-	-	11	6	10	5	-	-	-	-	-	-									
Colo.	2	4	117	92	47	35	-	-	-	-	-	-									
N. Mex.	1	7	67	125	72	92	-	-	-	-	-	-									
Ariz.	12	5	421	251	39	41	-	-	-	-	-	-									
Utah	3	2	213	227	29	26	-	-	-	-	-	-									
Nev.	14	1	105	68	18	13	-	-	-	-	-	3									
PACIFIC	77	86	1,791	2,018	370	398	-	3	-	2	5	40									
Wash.	-	-	113	117	11	18	-	-	-	-	-	4									
Oreg.	12	11	101	305	35	34	-	-	-	-	-	-									
Calif.	62	73	1,529	1,560	315	343	-	-	-	2	2	1									
Alaska	1	-	9	14	5	1	-	-	-	-	-	34									
Hawaii	2	2	39	22	4	2	-	3	-	-	3	1									
Guam	-	-	-	2	-	-	U	-	U	-	-	-									
P.R.	-	-	70	18	122	35	U	-	U	-	-	-									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	3	10	1	1	13	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


