
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending February 11, 2006 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	19	78	182	326	429	19	102	142	333	671	11	37	111	101	139						
NEW ENGLAND	3	8	23	31	55	-	5	12	21	28	-	2	11	3	4						
Conn.	1	1	3	2	9	-	0	5	-	6	-	0	8	1	-						
Maine	-	0	2	-	-	-	0	2	-	-	-	0	1	-	-						
Mass.	2	6	14	20	42	-	3	10	18	20	-	1	5	1	4						
N.H.	-	1	12	5	4	-	1	3	3	1	-	0	1	-	-						
R.I.	-	0	4	1	-	-	0	2	-	-	-	0	7	-	-						
Vt.	-	0	2	3	-	-	0	1	-	1	-	0	3	1	-						
MID. ATLANTIC	-	12	23	17	85	4	13	37	20	129	3	11	53	30	45						
N.J.	-	3	11	-	17	-	5	26	-	72	-	1	12	-	8						
N.Y. (Upstate)	-	2	15	4	6	2	2	8	3	5	3	3	25	9	10						
N.Y. City	-	5	12	8	43	-	2	7	2	18	-	1	20	3	-						
Pa.	-	1	6	5	19	2	4	8	15	34	-	5	17	18	27						
E.N. CENTRAL	2	7	18	28	49	2	10	25	26	67	3	6	23	14	34						
Ill.	-	1	9	-	24	-	2	7	-	21	-	0	2	-	7						
Ind.	1	1	10	2	2	-	0	11	-	1	-	0	5	-	3						
Mich.	1	2	11	17	12	1	3	7	12	24	1	2	6	6	10						
Ohio	-	1	7	8	6	1	2	8	13	18	2	3	19	8	12						
Wis.	-	1	5	1	5	-	0	6	1	3	-	0	2	-	2						
W.N. CENTRAL	1	2	31	12	10	1	5	13	8	25	-	1	12	2	5						
Iowa	-	0	2	-	1	-	0	2	-	1	-	0	1	-	-						
Kans.	1	0	3	8	2	-	0	3	2	4	-	0	1	-	-						
Minn.	-	0	31	-	-	-	0	6	-	-	-	0	10	-	-						
Mo.	-	0	5	3	5	1	3	7	6	14	-	0	3	2	5						
Nebr.	-	0	3	-	2	-	0	2	-	6	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	1	-	-	0	1	-	-	-	0	6	-	-						
S. ATLANTIC	1	13	33	50	52	9	24	52	97	193	4	8	19	28	27						
Del.	-	0	1	1	-	-	1	6	1	7	-	0	4	1	-						
D.C.	-	0	2	1	-	-	0	4	-	-	-	0	2	-	-						
Fla.	-	5	18	22	22	7	9	21	46	62	2	2	6	13	10						
Ga.	1	1	6	4	18	1	2	6	5	44	1	0	3	1	3						
Md.	-	2	6	12	4	-	2	8	18	21	-	2	9	8	7						
N.C.	-	0	18	8	3	-	0	19	19	26	-	0	3	3	4						
S.C.	-	1	3	2	1	-	3	9	6	11	-	0	2	-	-						
Va.	-	1	7	-	4	1	2	12	2	20	1	1	8	2	2						
W. Va.	-	0	2	-	-	-	0	11	-	2	-	0	3	-	1						
E.S. CENTRAL	3	3	16	9	20	2	7	20	18	38	-	1	6	2	2						
