
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 13, 2007 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	11,326	20,421	25,327	800,902	804,763	64	142	658	5,840	6,347	224	82	942	8,096	4,506						
NEW ENGLAND	824	713	1,357	27,246	26,059	-	0	1	2	-	4	4	37	244	334						
Conn.	368	223	829	8,134	7,436	N	0	0	N	N	-	0	37	37	38						
Maine	42	50	74	2,021	1,780	-	0	0	-	-	-	1	6	41	36						
Mass.	339	305	600	12,347	11,829	-	0	0	-	-	-	2	7	80	163						
N.H.	-	39	70	1,612	1,543	-	0	1	2	-	-	1	5	44	40						
R.I.	53	63	106	2,449	2,532	-	0	0	-	-	2	0	3	8	14						
Vt.	22	19	45	683	939	N	0	0	N	N	2	1	3	34	43						
MID. ATLANTIC	2,040	2,727	4,284	110,702	98,146	-	0	0	-	-	8	10	109	989	536						
N.J.	215	401	528	16,034	15,934	N	0	0	N	N	-	0	2	9	41						
N.Y. (Upstate)	510	515	2,758	21,002	18,935	N	0	0	N	N	8	3	20	199	130						
N.Y. City	1,149	925	1,682	38,815	32,063	N	0	0	N	N	-	1	6	51	122						
Pa.	166	764	1,760	34,851	31,214	N	0	0	N	N	-	4	103	730	243						
E.N. CENTRAL	1,262	3,123	6,213	129,855	135,663	-	1	3	24	36	58	18	117	1,364	1,145						
Ill.	472	944	1,367	37,489	42,481	-	0	0	-	-	-	2	10	110	178						
Ind.	227	398	646	16,268	15,601	-	0	0	-	-	6	1	12	82	71						
Mich.	360	713	1,059	27,790	28,146	-	0	3	16	32	2	2	10	138	121						
Ohio	93	704	3,640	33,621	33,078	-	0	2	8	4	28	5	61	476	294						
Wis.	110	371	443	14,687	16,357	N	0	0	N	N	22	6	51	558	481						
W.N. CENTRAL	625	1,178	1,429	46,534	48,789	-	0	54	6	1	41	13	121	1,191	716						
Iowa	186	161	252	6,858	6,594	N	0	0	N	N	3	2	59	514	157						
Kans.	-	151	294	6,194	6,278	N	0	0	N	N	-	1	15	76	70						
Minn.	-	231	314	8,106	10,184	-	0	54	-	-	34	3	34	208	155						
Mo.	339	453	565	18,249	18,066	-	0	1	6	1	-	2	13	115	165						
Nebr.	27	103	183	3,956	4,152	N	0	0	N	N	3	1	21	124	84						
N. Dak.	18	27	61	1,143	1,442	N	0	0	N	N	1	0	11	15	9						
S. Dak.	55	49	84	2,028	2,073	N	0	0	N	N	-	2	16	139	76						
S. ATLANTIC	2,478	3,999	6,760	157,720	154,289	-	0	1	3	3	33	20	66	903	893						
Del.	30	66	140	2,650	2,796	-	0	0	-	-	-	0	4	16	13						
D.C.	-	103	166	4,303	2,303	-	0	0	-	-	-	0	2	3	12						
Fla.	1,139	1,115	1,767	45,719	38,877	N	0	0	N	N	22	11	35	499	381						
Ga.	1	628	3,822	19,385	27,851	N	0	0	N	N	5	4	22	171	224						
Md.	278	399	696	15,804	16,785	-	0	1	3	3	-	0	2	24	15						
N.C.	-	562	1,905	22,648	26,405	-	0	0	-	-	6	1	9	78	81						
S.C.	639	497	3,030	25,524	18,115	N	0	0	N	N	-	1	5	57	117						
Va.	379	485	685	19,381	18,860	N	0	0	N	N	-	1	4	45	42						
W. Va.	12	57	91	2,306	2,297	N	0	0	N	N	-	0	5	10	8						
E.S. CENTRAL	847	1,451	2,044	55,886	59,943	-	0	0	-	-	10	3	60	474	144						
Ala.	-	348	558	12,235	18,560	N	0	0	N	N	-	1	12	71	52						
Ky.	78	148	691	6,313	6,437	N	0	0	N	N	6	1	39	219	34						
Miss.	351	355	959	15,497	14,898	N	0	0	N	N	-	0	10	74	22						
Tenn.	418	505	724	21,841	20,048	N	0	0	N	N	4	1	19	110	36						
W.S. CENTRAL	1,820	2,288	2,971	95,252	91,390	-	0	1	1	1	9	5	41	259	327						
Ark.	320	168	288	7,202	6,496	N	0	0	N	N	-	0	8	25	18						
La.	157	359	855	15,009	14,374	-	0	1	1	1	-	1	5	39	73						
Okla.	267	266	467	10,464	9,554	N	0	0	N	N	9	1	11	98	32						
Tex.	1,076	1,490	1,952	62,577	60,966	N	0	0	N	N	-	2	29	97	204						
MOUNTAIN	108	1,290	1,811	46,784	53,717	51	91	293	3,763	4,365	59	6	570	2,555	340						
Ariz.	41	474	897	16,142	17,207	44	89	293	3,639	4,248	-	0	6	38	23						
Colo.	-	240	369	7,581	12,871	N	0	0	N	N	-	1	25	136	61						
Idaho	67	56	253	2,883	2,234	N	0	0	N	N	20	0	71	335	30						
Mont.	-	47	82	1,488	2,002	N	0	0	N	N	2	1	18	56	125						
Nev.	-	178	293	7,279	6,652	2	1	5	50	51	1	0	3	17	9						
N. Mex.	-	153	394	6,354	7,713	-	0	2	17	18	-	1	7	83	37						
Utah	-	104	209	4,140	3,870	5	1	7	54	46	35	0	497	1,846	15						
Wyo.	-	23	38	917	1,168	-	0	1	3	2	1	0	8	44	40						
PACIFIC	1,322	3,364	4,362	130,923	136,767	13	44	311	2,041	1,941	2	1	19	117	71						
Alaska	82	88	157	3,445	3,457	N	0	0	N	N	-	0	2	3	4						
Calif.	957	2,666	3,627	105,454	107,284	13	44	311	2,041	1,941	-	0	0	-	-						
Hawaii	3	103	133	4,128	4,533	N	0	0	N	N	-	0	4	6	4						
Oreg.	260	159	394	6,835	7,494	N	0	0	N	N	2	1	15	108	63						
Wash.	20	314	621	11,061	13,999	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	1	4	207	389	708	-	0	0	-	-	-	0	0	-	-						
P.R.	90	120	544	6,009	3,928	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


