
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending May 2, 2009 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	29	58	109	1,215	1,422	3	8	19	179	178	89	254	439	3,631	3,919						
NEW ENGLAND	-	1	48	22	25	-	0	5	1	2	5	5	15	112	103						
Conn.	-	0	48	-	-	-	0	5	-	-	1	1	5	25	7						
Maine	-	0	2	4	9	-	0	1	-	-	-	0	2	1	3						
Mass.	-	0	1	1	-	-	0	1	1	-	4	4	11	74	78						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	8	6						
R.I.	-	0	6	5	8	-	0	1	-	1	-	0	5	4	4						
Vt.	-	0	2	7	8	-	0	1	-	1	-	0	2	-	5						
MID. ATLANTIC	7	3	10	66	144	-	0	3	10	12	35	33	51	605	566						
N.J.	-	0	0	-	-	-	0	0	-	-	-	4	12	77	76						
N.Y. (Upstate)	2	1	8	27	27	-	0	2	6	4	3	2	8	32	42						
N.Y. City	-	1	3	2	56	-	0	0	-	-	24	23	37	397	346						
Pa.	5	1	8	37	61	-	0	1	4	8	8	5	11	99	102						
E.N. CENTRAL	7	9	28	222	315	-	1	5	33	40	5	24	44	290	389						
Ill.	N	0	0	N	N	N	0	0	N	N	-	8	19	48	149						
Ind.	-	2	19	40	113	-	0	3	7	13	1	2	10	55	48						
Mich.	-	0	2	11	11	-	0	1	1	2	4	4	18	80	61						
Ohio	7	7	18	171	191	-	1	4	25	25	-	6	28	89	111						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	18	20						
W.N. CENTRAL	-	2	8	46	99	-	0	3	13	6	1	7	14	91	145						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	10	7						
Kans.	-	1	4	14	45	-	0	2	8	2	1	0	3	7	9						
Minn.	-	0	0	-	-	-	0	0	-	-	-	2	6	16	35						
Mo.	-	1	4	28	51	-	0	1	5	1	-	3	10	55	89						
Nebr.	-	0	0	-	-	-	0	0	-	-	-	0	2	3	5						
N. Dak.	-	0	2	4	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	3	-	0	0	-	3	-	0	1	-	-						
S. ATLANTIC	11	24	53	615	582	2	4	14	83	81	22	60	248	868	734						
Del.	-	0	1	8	2	-	0	0	-	-	-	0	4	11	1						
D.C.	N	0	0	N	N	N	0	0	N	N	-	3	9	55	37						
Fla.	-	14	36	380	299	-	3	13	57	46	-	20	38	329	284						
Ga.	9	8	25	169	214	2	1	5	24	30	-	13	220	94	100						
Md.	-	0	1	4	4	-	0	0	-	1	7	8	16	107	107						
N.C.	N	0	0	N	N	N	0	0	N	N	9	6	19	158	89						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	6	20	28						
Va.	N	0	0	N	N	N	0	0	N	N	6	5	16	93	86						
W. Va.	2	1	13	54	63	-	0	3	2	4	-	0	1	1	2						
E.S. CENTRAL	3	5	25	147	150	1	1	4	20	21	12	22	36	384	331						
Ala.	N	0	0	N	N	N	0	0	N	N	-	8	17	139	144						
Ky.	-	1	5	40	38	-	0	2	6	6	-	1	10	22	27						
Miss.	-	0	2	-	1	-	0	1	-	-	5	3	18	73	37						
Tenn.	3	3	22	107	111	1	0	3	14	15	7	8	19	150	123						
W.S. CENTRAL	1	2	7	43	51	-	0	3	8	10	1	44	74	610	662						
Ark.	1	0	5	24	7	-	0	3	5	3	-	3	35	53	31						
La.	-	1	6	19	44	-	0	1	3	7	1	11	33	129	161						
Okla.	N	0	0	N	N	N	0	0	N	N	-	1	7	20	28						
Tex.	-	0	0	-	-	-	0	0	-	-	-	28	40	408	442						
MOUNTAIN	-	2	7	52	55	-	0	3	10	5	1	9	19	75	185						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	5	13	20	103						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	4	35						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	2	2	1						
Mont.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	-						
Nev.	-	1	4	24	25	-	0	2	6	1	1	1	7	33	26						
N. Mex.	-	0	1	-	-	-	0	0	-	-	-	1	5	16	8						
Utah	-	1	6	22	30	-	0	3	4	4	-	0	2	-	11						
Wyo.	-	0	2	6	-	-	0	0	-	-	-	0	1	-	1						
