
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending July 2, 2005 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal disease, All serogroups cummulative for 2005
Meningococcal disease, All serogroups cummulative for 2004
Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2005
Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2004
Meningococcal disease, Serogroup B cummulative for 2005
Meningococcal disease, Serogroup B cummulative for 2004
Meningococcal disease, Other serogroup cummulative for 2005
Meningococcal disease, Other serogroup cummulative for 2004
Meningococcal disease, Serogroup unknown cummulative for 2005
Meningococcal disease, Serogroup unknown cummulative for 2004

tab delimited data:
test
UNITED STATES	688	729	52	57	35	30	-	1	601	641											
NEW ENGLAND	51	38	1	4	-	5	-	1	50	28											
Maine	2	8	-	-	-	1	-	-	2	7											
N.H.	8	3	-	-	-	-	-	-	8	3											
Vt.	4	1	-	-	-	-	-	-	4	1											
Mass.	25	22	-	4	-	4	-	-	25	14											
R.I.	2	1	-	-	-	-	-	-	2	1											
Conn.	10	3	1	-	-	-	-	1	9	2											
MID. ATLANTIC	91	110	26	33	4	5	-	-	61	72											
Upstate N.Y.	23	32	3	5	3	3	-	-	17	24											
N.Y. City	12	19	-	-	-	-	-	-	12	19											
N.J.	26	20	-	-	-	-	-	-	26	20											
Pa.	30	39	23	28	1	2	-	-	6	9											
E.N. CENTRAL	61	77	15	14	5	5	-	-	41	58											
Ohio	28	41	-	3	5	4	-	-	23	34											
Ind.	10	12	-	-	-	1	-	-	10	11											
Ill.	3	1	-	-	-	-	-	-	3	1											
Mich.	15	11	15	11	-	-	-	-	-	-											
Wis.	5	12	-	-	-	-	-	-	5	12											
W.N. CENTRAL	44	48	2	-	1	4	-	-	41	44											
Minn.	6	14	1	-	-	-	-	-	5	14											
Iowa	12	10	-	-	1	2	-	-	11	8											
Mo.	15	14	1	-	-	1	-	-	14	13											
N. Dak.	-	1	-	-	-	-	-	-	-	1											
S. Dak.	2	2	-	-	-	1	-	-	2	1											
Nebr.	3	2	-	-	-	-	-	-	3	2											
Kans.	6	5	-	-	-	-	-	-	6	5											
S. ATLANTIC	132	141	4	2	7	2	-	-	121	137											
Del.	2	2	-	-	-	-	-	-	2	2											
Md.	15	7	2	-	2	-	-	-	11	7											
D.C.	-	5	-	2	-	-	-	-	-	3											
Va.	16	9	-	-	-	-	-	-	16	9											
W. Va.	5	4	1	-	-	-	-	-	4	4											
N.C.	19	21	1	-	5	2	-	-	13	19											
S.C.	11	13	-	-	-	-	-	-	11	13											
Ga.	12	9	-	-	-	-	-	-	12	9											
Fla.	52	71	-	-	-	-	-	-	52	71											
E.S. CENTRAL	34	35	-	-	3	-	-	-	31	35											
Ky.	11	4	-	-	3	-	-	-	8	4											
Tenn.	15	11	-	-	-	-	-	-	15	11											
Ala.	4	10	-	-	-	-	-	-	4	10											
Miss.	4	10	-	-	-	-	-	-	4	10											
W.S. CENTRAL	54	42	1	1	5	1	-	-	48	40											
Ark.	9	10	-	-	-	-	-	-	9	10											
La.	23	25	-	1	2	-	-	-	21	24											
Okla.	12	4	1	-	3	1	-	-	8	3											
Tex.	10	3	-	-	-	-	-	-	10	3											
MOUNTAIN	59	41	2	1	5	4	-	-	52	36											
Mont.	-	3	-	-	-	-	-	-	-	3											
Idaho	1	4	-	-	-	-	-	-	1	4											
Wyo.	-	3	-	-	-	-	-	-	-	3											
Colo.	13	11	2	-	-	-	-	-	11	11											
N. Mex.	1	6	-	1	-	3	-	-	1	2											
Ariz.	32	6	-	-	2	-	-	-	30	6											
Utah	7	3	-	-	2	-	-	-	5	3											
Nev.	5	5	-	-	1	1	-	-	4	4											
PACIFIC	162	197	1	2	5	4	-	-	156	191											
Wash.	29	16	1	2	4	4	-	-	24	10											
Oreg.	25	39	-	-	-	-	-	-	25	39											
Calif.	99	135	-	-	-	-	-	-	99	135											
Alaska	1	2	-	-	-	-	-	-	1	2											
Hawaii	8	5	-	-	1	-	-	-	7	5											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	4	9	-	-	-	-	-	-	4	9											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	-	-	-	-	-	-	-	-	-	-											
C.N.M.I.	-	-	-	-	-	-	-	-	-	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


