
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 8, 2012 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	19	67	122	3,321	4,162	386	950	1,611	45,708	49,397	37	105	186	5,011	5,730						
NEW ENGLAND	2	7	16	354	329	4	33	73	1,724	2,028	1	3	12	193	206						
Conn.	-	3	8	166	188	-	8	17	416	453	-	1	5	54	53						
Maine	-	1	6	82	64	3	3	11	145	127	1	0	6	31	28						
Mass.	-	0	0	-	-	-	18	54	870	1,015	-	1	5	69	79						
N.H.	-	0	3	28	22	-	2	8	125	170	-	0	4	21	22						
R.I.	-	0	2	24	25	1	1	7	85	184	-	0	1	1	8						
Vt.	2	1	7	54	30	-	2	7	83	79	-	0	2	17	16						
MID. ATLANTIC	5	14	31	722	801	28	89	183	4,680	5,410	4	11	23	580	640						
N.J.	-	0	0	-	-	-	17	34	833	1,177	-	2	6	105	139						
N.Y. (Upstate)	5	7	20	409	356	16	23	64	1,235	1,337	2	4	13	215	210						
N.Y. City	-	0	1	-	12	1	19	49	1,119	1,086	-	1	7	79	87						
Pa.	-	7	15	313	433	11	27	76	1,493	1,810	2	3	11	181	204						
E.N. CENTRAL	-	2	13	154	195	27	92	210	4,793	4,960	2	16	65	953	994						
Ill.	-	1	6	63	51	-	28	79	1,752	1,635	-	3	12	175	237						
Ind.	-	0	2	7	28	-	13	39	664	622	-	2	22	157	127						
Mich.	-	0	5	45	65	3	15	45	827	822	-	3	41	271	150						
Ohio	-	0	7	39	51	24	24	53	1,261	1,148	2	3	20	224	175						
Wis.	N	0	0	N	N	-	5	17	289	733	-	2	13	126	305						
W.N. CENTRAL	-	3	18	197	182	-	48	115	2,615	2,898	-	15	31	728	995						
Iowa	-	0	5	29	23	-	9	30	588	439	-	3	15	177	185						
Kans.	-	1	4	52	31	-	9	19	462	446	-	2	7	87	104						
Minn.	-	0	1	-	54	-	0	12	-	699	-	0	2	-	285						
Mo.	-	0	3	30	28	-	19	48	1,081	872	-	6	20	310	272						
Nebr.	-	0	0	-	33	-	4	26	270	244	-	1	8	75	101						
N. Dak.	-	0	13	30	13	-	1	19	55	40	-	0	4	33	9						
S. Dak.	-	1	7	56	-	-	3	9	159	158	-	1	4	46	39						
S. ATLANTIC	8	19	45	905	1,080	177	278	540	14,055	14,600	14	12	67	679	594						
Del.	-	0	0	-	-	-	2	10	141	171	-	0	2	12	15						
D.C.	-	0	0	-	-	-	1	4	35	87	-	0	1	4	6						
Fla.	-	0	34	98	120	136	110	273	6,233	5,608	10	4	10	211	100						
Ga.	-	0	0	-	-	19	44	125	2,549	2,579	-	2	9	121	115						
Md.	-	5	16	253	290	13	17	43	892	981	1	1	5	72	68						
N.C.	-	0	0	-	-	5	30	166	2,116	2,437	2	1	60	153	152						
S.C.	N	0	0	N	N	-	16	61	924	1,521	-	0	7	18	18						
Va.	7	10	23	495	576	4	22	57	1,038	1,114	1	1	7	79	113						
W. Va.	1	1	6	59	94	-	2	52	127	102	-	0	2	9	7						
E.S. CENTRAL	-	1	5	67	159	10	62	201	3,816	4,209	1	5	14	263	283						
Ala.	-	1	5	52	81	2	19	52	1,025	1,213	-	1	5	55	72						
Ky.	-	0	3	15	16	-	7	47	527	585	-	1	9	75	72						
Miss.	-	0	0	-	-	-	17	67	1,228	1,402	-	0	3	24	35						
Tenn.	-	0	1	-	62	8	19	68	1,036	1,009	1	2	12	109	104						
W.S. CENTRAL	3	11	58	727	1,102	99	142	403	7,223	7,642	8	9	92	484	538						
Ark.	-	0	35	123	54	16	15	229	1,361	805	1	1	4	54	60						
La.	-	0	0	-	6	-	25	58	1,282	1,393	-	0	3	25	20						
Okla.	-	0	23	73	55	9	15	102	711	699	3	2	16	94	70						
Tex.	3	10	29	531	987	74	80	227	3,869	4,745	4	6	76	311	388						
MOUNTAIN	-	1	16	97	70	10	45	85	2,214	2,490	2	11	41	661	685						
Ariz.	N	0	0	N	N	6	15	29	758	843	-	3	8	149	117						
Colo.	-	0	0	-	-	-	10	20	501	503	-	3	9	167	165						
Idaho	-	0	15	23	6	2	2	7	115	139	2	1	14	117	117						
Mont.	N	0	0	N	N	-	1	8	89	116	-	0	5	37	35						
Nev.	-	0	4	16	17	-	3	12	158	168	-	0	5	31	40						
N. Mex.	-	1	5	43	14	1	5	16	298	330	-	1	5	49	43						
Utah	-	0	2	15	7	-	5	14	242	318	-	1	14	92	139						
Wyo.	-	0	0	-	26	1	0	8	53	73	-	0	3	19	29						
PACIFIC	1	2	12	98	244	31	87	205	4,588	5,160	5	8	31	470	795						
Alaska	-	0	1	6	13	3	1	5	57	54	-	0	0	-	-						
Calif.	-	1	6	78	214	-	54	155	3,061	3,908	-	1	14	64	483						
Hawaii	-	0	0	-	-	-	4	58	332	316	-	0	1	13	9						
Oreg.	1	0	2	14	17	-	7	16	375	349	-	3	11	187	129						
Wash.	-	0	11	-	-	28	13	56	763	533	5	3	24	206	174						
Amer. Samoa	N	0	0	N	N	-	1	2	4	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	19	-	0	0	-	-						
P.R.	-	0	5	27	46	-	0	19	32	436	-	0	2	2	-						
V.I.	-	0	0	-	-	-	0	6	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


