
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 15, 1997 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	821	858	23	110	125	67	883	491	1	5	34										
NEW ENGLAND	50	34	3	5	-	3	239	118	-	-	2										
Maine	6	6	-	-	-	-	6	3	-	-	-										
N.H.	5	1	-	-	-	-	35	13	-	-	-										
Vt.	2	1	-	-	-	3	86	6	-	-	-										
Mass.	30	10	-	-	-	-	102	93	-	-	-										
R.I.	1	5	3	4	-	-	9	-	-	-	-										
Conn.	6	11	-	1	-	-	1	3	-	-	2										
MID. ATLANTIC	64	86	3	10	19	10	49	53	-	2	4										
Upstate N.Y.	20	16	-	-	5	3	24	29	-	1	2										
N.Y. City	12	11	-	-	3	-	5	9	-	1	1										
N.J.	15	18	-	-	2	-	-	3	-	-	1										
Pa.	17	41	3	10	9	7	20	12	-	-	-										
E.N. CENTRAL	70	116	5	14	33	12	97	99	-	2	1										
Ohio	44	45	-	3	14	3	45	41	-	-	-										
Ind.	11	10	1	3	5	6	8	6	-	-	-										
Ill.	-	35	3	5	8	3	15	19	-	-	1										
Mich.	7	8	1	3	6	-	17	8	-	-	-										
Wis.	8	18	-	-	-	-	12	25	-	2	-										
W.N. CENTRAL	67	78	1	5	2	6	44	8	-	-	-										
Minn.	2	3	1	3	-	6	31	1	-	-	-										
Iowa	17	12	-	2	-	-	9	2	-	-	-										
Mo.	32	41	-	-	-	-	-	3	-	-	-										
N. Dak.	-	1	-	-	2	-	1	-	-	-	-										
S. Dak.	3	2	-	-	-	-	1	-	-	-	-										
Nebr.	4	8	-	-	-	-	2	1	-	-	-										
Kans.	9	11	-	-	-	-	-	1	-	-	-										
S. ATLANTIC	175	116	6	19	15	4	77	36	-	-	-										
Del.	3	2	-	-	-	-	-	5	-	-	-										
Md.	18	15	1	2	8	-	32	21	-	-	-										
D.C.	1	2	-	-	-	-	2	-	-	-	-										
Va.	10	14	-	1	2	-	13	-	-	-	-										
W. Va.	1	4	-	-	-	-	3	-	-	-	-										
N.C.	36	22	1	5	-	1	13	-	-	-	-										
S.C.	32	17	-	1	3	-	3	-	-	-	-										
Ga.	29	32	-	2	1	-	3	1	-	-	-										
Fla.	45	8	4	8	1	3	8	9	-	-	-										
E.S. CENTRAL	67	72	1	9	6	-	21	14	-	-	-										
Ky.	14	8	-	-	-	-	1	6	-	-	-										
Tenn.	27	22	-	3	1	-	7	5	-	-	-										
Ala.	19	23	1	3	3	-	7	1	-	-	-										
Miss.	7	19	-	3	2	-	6	2	-	-	N										
W.S. CENTRAL	68	97	3	12	3	-	10	6	-	-	-										
Ark.	16	9	-	-	-	-	3	2	-	-	-										
La.	14	18	2	2	3	-	2	2	-	-	-										
Okla.	8	5	-	-	-	-	-	1	-	-	-										
Tex.	30	65	1	10	-	-	5	1	-	-	-										
MOUNTAIN	54	56	-	4	6	9	167	56	-	-	-										
Mont.	4	1	-	-	-	3	3	2	-	-	-										
Idaho	4	7	-	1	-	6	102	8	-	-	-										
Wyo.	-	3	-	-	-	-	3	-	-	-	-										
Colo.	12	7	-	2	-	-	47	10	-	-	-										
N. Mex.	11	12	N	N	N	-	7	15	-	-	-										
Ariz.	12	16	-	-	1	-	5	3	-	-	-										
Utah	8	4	-	1	-	-	-	1	-	-	-										
Nev.	3	6	-	-	5	-	-	17	-	-	-										
PACIFIC	206	203	1	32	41	23	179	101	1	1	27										
Wash.	21	18	-	3	3	16	58	23	-	-	1										
Oreg.	53	32	-	-	-	2	6	18	-	-	-										
Calif.	131	148	-	23	31	5	110	55	1	1	24										
Alaska	-	3	1	1	1	-	1	-	-	-	-										
Hawaii	1	2	-	5	6	-	4	5	-	-	2										
Guam	-	1	U	-	1	U	-	-	U	-	-										
P.R.	2	-	-	-	1	-	-	-	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


