
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 6, 2002 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2002
Meningococcal Disease cummulative for 2001
Mumps cummulative for 2002
Mumps cummulative for 2001
Pertussis cummulative for 2002
Pertussis cummulative for 2001
Rabies, Animal cummulative for 2002
Rabies, Animal cummulative for 2001

tab delimited data:
test
UNITED STATES	446	961	74	46	1,151	1,470	994	1,547													
NEW ENGLAND	38	51	4	-	189	164	189	134													
Maine	2	-	-	-	3	-	12	18													
N.H.	4	4	3	-	2	16	2	4													
Vt.	3	4	-	-	31	22	39	26													
Mass.	20	29	1	-	149	120	64	37													
R.I.	2	1	-	-	-	-	4	14													
Conn.	7	13	-	-	4	6	68	35													
MID. ATLANTIC	33	113	9	3	46	108	83	89													
Upstate N.Y.	9	28	1	1	21	67	43	-													
N.Y. City	4	19	1	2	5	11	7	1													
N.J.	6	42	1	-	-	2	-	31													
Pa.	14	24	6	-	20	28	33	57													
E.N. CENTRAL	64	114	9	5	190	160	3	8													
Ohio	30	34	2	1	117	104	1	-													
Ind.	11	4	-	-	15	5	1	1													
Ill.	-	32	2	4	28	14	1	-													
Mich.	15	27	5	-	22	17	-	3													
Wis.	8	17	-	-	8	20	-	4													
W.N. CENTRAL	44	54	6	2	150	44	78	90													
Minn.	10	6	-	-	46	-	7	15													
Iowa	5	11	-	-	48	7	9	14													
Mo.	23	23	3	-	35	24	4	5													
N. Dak.	-	2	-	-	-	-	1	14													
S. Dak.	2	2	-	-	5	2	16	13													
Nebr.	-	2	-	-	-	1	-	-													
Kans.	4	8	3	2	16	10	41	29													
S. ATLANTIC	94	162	12	4	98	66	489	532													
Del.	3	-	-	-	1	-	3	10													
Md.	3	21	2	2	12	10	75	88													
D.C.	-	-	-	-	-	-	-	-													
Va.	14	17	2	1	31	8	144	96													
W. Va.	-	4	-	-	1	1	40	36													
N.C.	11	39	1	-	13	23	146	143													
S.C.	11	13	1	1	21	8	20	27													
Ga.	14	27	2	-	10	9	59	85													
Fla.	38	41	4	-	9	7	2	47													
E.S. CENTRAL	21	60	4	-	40	31	34	115													
Ky.	3	10	1	-	14	9	6	5													
Tenn.	7	21	1	-	23	14	22	106													
Ala.	9	22	1	-	3	5	6	4													
Miss.	2	7	1	-	-	3	-	-													
W.S. CENTRAL	17	204	4	7	122	71	26	410													
Ark.	7	9	-	1	5	4	-	-													
La.	3	40	-	2	-	1	-	2													
Okla.	6	13	-	-	12	2	26	21													
Tex.	1	142	4	4	105	64	-	387													
MOUNTAIN	39	44	3	4	168	610	36	62													
Mont.	1	-	-	-	2	3	4	5													
Idaho	1	3	1	-	22	151	-	-													
Wyo.	-	-	-	1	3	-	1	16													
Colo.	13	17	-	1	86	133	-	-													
N. Mex.	1	7	-	2	22	39	-	1													
Ariz.	12	9	-	-	19	274	31	40													
Utah	4	5	2	-	10	9	-	-													
Nev.	7	3	-	-	4	1	-	-													
PACIFIC	96	159	23	21	148	216	56	107													
Wash.	15	25	-	-	79	27	-	-													
Oreg.	17	6	N	N	14	5	-	-													
Calif.	60	121	18	12	49	175	34	76													
Alaska	1	1	-	1	3	-	22	31													
Hawaii	3	6	5	8	3	9	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	1	1	-	-	-	2	18	32													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


