
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2007 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	245	297	1,514	9,320	10,630	4,808	6,705	8,941	213,009	227,896	19	45	184	1,497	1,545						
NEW ENGLAND	12	24	67	697	822	54	114	259	3,580	3,546	-	3	19	118	121						
Conn.	-	5	25	188	159	-	47	204	1,337	1,401	-	0	6	31	35						
Maine	10	3	12	107	91	4	2	8	88	82	-	0	2	7	15						
Mass.	-	9	24	271	390	33	51	96	1,742	1,572	-	2	6	58	52						
N.H.	-	0	3	13	19	6	3	8	104	133	-	0	2	13	8						
R.I.	-	0	17	31	67	9	8	18	271	309	-	0	10	7	4						
Vt.	2	3	12	87	96	2	1	5	38	49	-	0	1	2	7						
MID. ATLANTIC	60	55	127	1,686	2,132	514	717	1,537	24,150	21,198	-	10	27	321	321						
N.J.	-	6	17	142	321	98	114	159	3,708	3,442	-	1	5	46	57						
N.Y. (Upstate)	42	24	108	642	708	149	112	1,035	4,016	3,958	-	3	15	91	99						
N.Y. City	1	16	32	497	619	75	192	376	6,470	6,419	-	2	6	62	60						
Pa.	17	14	34	405	484	192	247	613	9,956	7,379	-	3	10	122	105						
E.N. CENTRAL	27	44	99	1,268	1,725	512	1,232	2,613	42,397	44,636	8	5	15	188	258						
Ill.	-	10	23	283	444	257	359	508	11,251	13,142	-	1	6	45	78						
Ind.	N	0	0	N	N	157	159	306	5,639	5,748	5	1	10	42	50						
Mich.	-	13	38	359	437	-	294	880	9,212	8,592	-	0	5	20	22						
Ohio	27	15	32	456	489	37	274	1,568	12,025	12,661	3	2	5	72	58						
Wis.	-	7	27	170	355	61	132	181	4,270	4,493	-	0	4	9	50						
W.N. CENTRAL	23	20	553	574	1,181	241	383	512	12,323	12,463	-	3	24	85	93						
Iowa	1	5	16	145	179	14	39	62	1,213	1,162	-	0	1	1	1						
Kans.	3	3	9	90	127	73	44	86	1,532	1,465	-	0	2	9	14						
Minn.	-	0	514	12	414	-	60	87	1,764	2,089	-	1	17	35	47						
Mo.	19	7	28	219	312	154	200	266	6,711	6,573	-	1	5	26	22						
Nebr.	-	2	9	61	76	-	28	57	885	850	-	0	2	12	5						
N. Dak.	-	0	16	11	12	-	2	7	59	76	-	0	2	2	4						
S. Dak.	-	1	6	36	61	-	6	15	159	248	-	0	0	-	-						
S. ATLANTIC	53	57	106	1,698	1,591	1,790	1,634	3,209	50,365	56,207	6	11	34	382	385						
Del.	-	1	3	24	26	20	28	44	900	959	-	0	3	5	1						
D.C.	-	0	7	34	45	36	45	72	1,514	1,136	-	0	2	3	3						
Fla.	27	24	44	782	648	578	471	717	15,344	15,721	2	3	8	115	120						
Ga.	4	12	31	340	381	3	303	2,068	6,275	11,237	2	2	7	73	81						
Md.	4	4	12	151	143	115	130	227	4,107	4,681	-	2	6	61	50						
N.C.	-	0	0	-	-	571	283	675	8,564	11,370	-	0	9	43	44						
S.C.	4	2	8	61	69	321	199	1,361	9,239	6,436	1	1	4	36	27						
Va.	14	10	28	286	262	133	123	236	3,853	4,109	-	1	6	28	44						
W. Va.	-	0	21	20	17	13	18	44	569	558	1	0	6	18	15						
E.S. CENTRAL	6	9	21	299	265	451	537	752	16,612	20,511	-	2	9	87	80						
Ala.	4	4	16	147	122	-	141	242	3,283	7,172	-	0	3	18	17						
Ky.	N	0	0	N	N	98	43	268	1,851	2,171	-	0	1	2	5						
Miss.	N	0	0	N	N	129	148	310	5,053	4,875	-	0	1	6	10						
Tenn.	2	5	16	152	143	224	194	239	6,425	6,293	-	2	6	61	48						
W.S. CENTRAL	4	7	56	214	191	794	980	1,490	32,219	32,411	2	1	34	73	61						
Ark.	1	3	13	68	68	89	79	142	2,552	2,716	-	0	2	5	8						
La.	-	2	6	59	53	91	219	384	7,288	7,020	-	0	3	5	13						
Okla.	3	3	43	87	70	172	99	235	3,335	2,763	2	1	29	59	34						
Tex.	N	0	0	N	N	442	575	938	19,044	19,912	-	0	3	4	6						
MOUNTAIN	24	30	67	910	1,000	53	254	454	7,511	9,670	3	4	11	161	154						
Ariz.	3	3	11	100	99	35	109	220	2,879	3,423	1	1	6	56	64						
Colo.	-	10	26	281	332	-	57	93	1,487	2,397	-	1	4	40	40						
Idaho	8	3	12	105	110	-	3	20	161	112	-	0	1	4	3						
Mont.	-	2	10	57	57	-	2	8	50	137	-	0	0	-	-						
Nev.	-	2	8	75	78	-	48	135	1,473	1,742	-	0	2	9	10						
N. Mex.	-	2	6	62	46	-	28	52	882	1,215	-	0	3	24	21						
Utah	13	7	27	206	257	17	18	34	531	555	2	0	3	26	13						
Wyo.	-	1	4	24	21	1	2	5	48	89	-	0	1	2	3						
PACIFIC	36	60	558	1,974	1,723	399	726	900	23,852	27,254	-	2	16	82	72						
Alaska	2	1	17	40	37	15	10	27	306	381	-	0	2	8	9						
Calif.	26	43	93	1,360	1,389	362	612	768	20,552	22,442	-	0	10	20	23						
Hawaii	-	1	4	46	37	-	12	23	388	664	-	0	2	6	12						
Oreg.	8	8	14	264	260	-	23	46	651	957	-	1	6	46	28						
Wash.	-	3	449	264	-	22	66	142	1,955	2,810	-	0	5	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	1	7	22	79	-	0	0	-	1						
P.R.	-	6	19	131	125	9	6	23	231	203	-	0	2	2	1						
V.I.	U	0	0	U	U	U	1	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


