
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 14, 1996 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	62,258	68,191	376,408	2,647	1,570	291,569	375,018	3,206	3,917	1,014	1,099										
NEW ENGLAND	2,551	3,138	15,972	339	194	6,786	7,350	110	118	81	36										
Maine	42	82	914	22	-	59	88	-	-	5	6										
N.H.	85	108	397	40	39	80	108	8	14	5	2										
Vt.	19	28	U	35	32	46	66	38	14	5	1										
Mass.	1,249	1,337	6,712	156	123	2,130	2,622	58	83	35	22										
R.I.	167	211	1,759	16	-	474	533	6	7	31	5										
Conn.	989	1,372	6,190	70	-	3,997	3,933	-	-	N	N										
MID. ATLANTIC	17,328	18,869	43,813	221	43	33,925	42,845	303	479	233	199										
Upstate N.Y.	2,385	2,254	N	146	16	6,375	8,927	237	255	76	56										
N.Y. City	9,497	10,021	18,756	17	-	10,373	16,060	1	1	14	6										
N.J.	3,353	4,311	7,845	58	5	5,208	5,594	-	184	14	32										
Pa.	2,093	2,283	17,212	N	22	11,969	12,264	65	39	129	105										
E.N. CENTRAL	4,733	5,045	76,111	566	419	53,380	74,778	444	347	289	337										
Ohio	1,058	1,034	16,570	170	101	11,975	22,724	33	15	111	150										
Ind.	548	494	9,068	84	55	5,974	8,677	8	14	41	80										
Ill.	2,084	2,048	22,235	214	128	16,390	19,923	72	81	9	36										
Mich.	788	1,131	19,360	98	73	14,646	17,228	331	237	104	35										
Wis.	255	338	8,878	N	62	4,395	6,226	-	-	24	36										
W.N. CENTRAL	1,443	1,547	26,946	592	356	12,027	19,022	145	86	64	75										
Minn.	270	345	2,702	274	224	U	2,852	4	4	10	6										
Iowa	82	104	4,054	124	101	1,104	1,477	75	13	11	21										
Mo.	749	711	11,376	70	-	7,918	10,815	39	22	19	17										
N. Dak.	11	5	922	16	15	33	35	-	5	-	3										
S. Dak.	12	17	1,444	25	-	170	223	-	1	3	3										
Nebr.	94	101	2,133	52	4	812	992	8	23	16	17										
Kans.	225	264	4,315	31	12	1,990	2,628	19	18	5	8										
S. ATLANTIC	15,559	17,213	52,584	135	69	91,942	104,712	248	233	165	162										
Del.	264	302	1,148	2	2	1,401	2,163	1	-	11	2										
Md.	2,164	2,559	6,583	N	8	13,885	13,490	5	7	30	26										
D.C.	1,196	980	N	-	-	4,171	4,548	-	-	8	5										
Va.	1,097	1,489	11,285	N	34	8,878	10,137	16	21	37	23										
W. Va.	112	124	1	N	3	559	630	9	44	2	4										
N.C.	830	963	-	44	15	17,717	22,915	46	61	12	32										
S.C.	808	870	-	13	7	10,936	11,980	33	19	7	30										
Ga.	2,293	2,173	11,445	30	-	17,151	19,036	U	15	3	14										
Fla.	6,795	7,753	22,122	34	-	17,244	19,813	138	66	55	26										
E.S. CENTRAL	2,089	2,107	30,156	76	61	33,274	39,086	559	953	52	54										
Ky.	362	269	6,466	14	10	4,083	4,611	28	33	9	10										
Tenn.	743	855	12,714	35	48	11,379	13,279	388	918	22	25										
Ala.	569	560	8,029	15	3	12,910	15,974	9	2	4	7										
Miss.	415	423	U	12	-	4,902	5,222	134	U	17	12										
W.S. CENTRAL	6,313	5,994	48,410	77	13	34,214	51,235	457	369	19	22										
Ark.	247	275	1,631	13	4	3,704	5,608	16	7	1	6										
La.	1,375	998	7,089	7	4	7,862	10,282	222	200	3	3										
Okla.	245	257	7,072	13	1	4,667	5,465	69	52	5	5										
Tex.	4,446	4,464	32,618	44	4	17,981	29,880	150	110	10	8										
MOUNTAIN	1,801	2,107	16,702	219	103	6,638	9,013	534	465	54	112										
Mont.	34	22	-	26	-	34	67	19	16	1	4										
Idaho	37	43	1,480	39	13	94	138	96	51	-	3										
Wyo.	6	18	567	11	9	35	49	177	189	7	12										
Colo.	463	629	U	82	43	1,077	2,685	61	66	10	40										
N. Mex.	153	155	3,776	13	-	897	1,022	67	51	2	5										
Ariz.	535	632	7,069	N	26	3,372	3,566	74	55	22	12										
Utah	178	149	1,492	32	-	271	273	21	13	6	16										
Nev.	395	459	2,318	16	12	858	1,213	19	24	6	20										
PACIFIC	10,440	12,171	65,714	422	312	19,383	26,977	406	867	57	102										
Wash.	642	848	8,772	154	126	1,926	2,639	50	211	6	21										
Oreg.	439	451	5,047	93	59	613	789	9	37	1	-										
Calif.	9,160	10,558	48,916	170	117	15,965	22,371	140	500	42	76										
Alaska	30	63	1,253	5	2	424	638	3	3	1	-										
Hawaii	169	251	1,726	N	8	455	540	204	116	7	5										
Guam	4	-	177	N	-	32	94	1	6	2	1										
P.R.	2,170	2,395	N	18	U	370	562	75	204	-	-										
V.I.	18	31	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	41	-	-	-	-										
C.N.M.I.	1	-	N	N	U	11	51	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


