
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 12, 2008 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	10,893	20,930	25,201	20,286	31,534	5	141	254	51	246	30	78	978	60	132						
NEW ENGLAND	543	698	1,119	909	901	-	0	1	-	-	-	4	16	-	43						
Conn.	27	222	603	48	22	N	0	0	N	N	-	0	0	-	41						
Maine	47	49	74	65	79	-	0	0	-	-	-	1	5	-	1						
Mass.	396	301	668	648	538	-	0	0	-	-	-	2	11	-	-						
N.H.	52	38	73	68	81	-	0	1	-	-	-	1	5	-	-						
R.I.	21	62	98	74	139	-	0	0	-	-	-	0	3	-	-						
Vt.	-	18	32	6	42	N	0	0	N	N	-	1	3	-	1						
MID. ATLANTIC	1,188	2,849	4,018	2,424	4,739	-	0	0	-	-	8	10	113	11	12						
N.J.	-	401	526	-	771	N	0	0	N	N	-	0	6	-	-						
N.Y. (Upstate)	108	537	1,331	153	250	N	0	0	N	N	-	3	20	-	2						
N.Y. City	645	997	2,036	1,149	1,947	N	0	0	N	N	-	1	10	-	4						
Pa.	435	848	1,764	1,122	1,771	N	0	0	N	N	8	5	103	11	6						
E.N. CENTRAL	836	3,254	6,210	1,937	6,414	-	1	3	1	2	6	20	134	17	24						
Ill.	2	1,010	1,843	25	1,759	-	0	0	-	-	-	2	13	-	7						
Ind.	259	395	631	548	1,009	-	0	0	-	-	-	2	23	-	-						
Mich.	409	706	1,024	716	1,626	-	0	2	-	2	1	3	11	4	5						
Ohio	64	753	3,633	378	1,323	-	0	1	1	-	4	6	61	11	7						
Wis.	102	368	455	270	697	N	0	0	N	N	1	7	59	2	5						
W.N. CENTRAL	523	1,199	1,465	872	1,874	-	0	1	-	1	2	14	125	3	12						
Iowa	186	157	251	244	315	N	0	0	N	N	-	2	61	1	5						
