
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending August 21, 2004 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	4,593	4,437	210	284	6,224	7,899	168	215	12,584	10,622											
NEW ENGLAND	125	139	1	-	209	262	16	20	590	2,187											
Maine	2	6	-	-	-	17	-	-	179	641											
N.H.	3	15	-	-	9	10	-	2	-	-											
Vt.	-	-	-	-	-	7	-	-	411	492											
Mass.	81	89	-	-	133	127	13	11	-	115											
R.I.	17	14	-	-	19	34	1	2	-	3											
Conn.	22	15	1	-	48	67	2	5	-	936											
MID. ATLANTIC	622	532	36	44	1,288	1,368	34	38	65	19											
Upstate N.Y.	62	26	6	7	167	167	5	6	-	-											
N.Y. City	375	293	10	24	654	721	11	20	-	-											
N.J.	102	109	19	13	255	262	9	11	-	-											
Pa.	83	104	1	-	212	218	9	1	65	19											
E.N. CENTRAL	516	608	36	48	738	719	10	26	3,953	3,792											
Ohio	143	132	1	2	127	125	3	-	1,023	929											
Ind.	39	33	9	9	76	87	-	4	-	-											
Ill.	193	247	4	18	331	335	-	15	-	-											
Mich.	122	182	22	19	145	129	6	7	2,538	2,268											
Wis.	19	14	-	-	59	43	1	-	392	595											
W.N. CENTRAL	106	103	2	4	274	288	7	4	122	40											
Minn.	14	33	-	-	106	109	3	2	-	-											
Iowa	5	7	-	-	23	18	-	1	N	N											
Mo.	64	35	1	4	71	76	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	74	40											
S. Dak.	-	1	-	-	5	16	-	-	43	-											
Nebr.	5	5	-	-	22	12	2	-	-	-											
Kans.	18	20	1	-	44	57	-	-	-	-											
S. ATLANTIC	1,224	1,167	25	54	1,238	1,469	34	36	1,567	1,555											
Del.	6	4	1	-	-	-	-	-	4	20											
Md.	232	192	3	9	161	143	9	8	-	-											
D.C.	49	33	1	-	54	-	1	-	17	22											
Va.	69	57	2	1	140	163	3	11	394	432											
W. Va.	2	2	-	-	14	12	-	-	927	910											
N.C.	114	100	6	11	161	191	3	6	N	N											
S.C.	74	67	1	4	115	98	-	-	225	171											
Ga.	184	318	1	13	11	321	11	5	-	-											
Fla.	494	394	10	16	582	541	7	6	-	-											
E.S. CENTRAL	255	200	16	10	355	437	5	5	-	-											
Ky.	27	26	1	1	66	76	2	-	-	-											
Tenn.	86	84	7	2	127	154	3	2	-	-											
Ala.	113	71	6	5	129	139	-	3	-	-											
Miss.	29	19	2	2	33	68	-	-	-	-											
W.S. CENTRAL	729	543	34	49	474	1,197	12	18	4,654	2,668											
Ark.	32	36	-	1	76	62	-	-	-	-											
La.	142	82	-	1	-	-	-	-	42	9											
Okla.	19	35	2	1	96	91	1	-	-	-											
Tex.	536	390	32	46	302	1,044	11	18	4,612	2,659											
MOUNTAIN	220	208	37	27	287	258	5	4	1,633	361											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	13	4	2	2	4	5	-	-	-	-											
Wyo.	1	-	-	-	2	2	-	-	24	38											
Colo.	21	23	-	3	58	60	1	3	1,236	-											
N. Mex.	32	38	1	4	16	31	-	-	68	-											
Ariz.	130	130	34	18	130	110	2	1	-	-											
Utah	4	4	-	-	27	23	1	-	305	323											
Nev.	19	9	-	-	46	22	1	-	-	-											
PACIFIC	796	937	23	48	1,361	1,901	45	64	-	-											
Wash.	73	50	-	-	142	146	4	2	-	-											
Oreg.	19	29	-	-	55	68	1	3	-	-											
Calif.	701	851	23	48	1,072	1,578	34	58	-	-											
Alaska	-	1	-	-	22	39	-	-	-	-											
Hawaii	3	6	-	-	70	70	6	1	-	-											
Guam	-	1	-	-	-	38	-	-	-	94											
P.R.	77	122	5	9	60	58	-	-	186	400											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


