
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 6, 2004 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	151	249	315	406	1,153	1,101	438	785	78	56											
NEW ENGLAND	10	7	9	15	355	118	36	69	4	-											
Maine	-	1	-	1	-	-	2	4	-	-											
N.H.	-	2	-	-	6	6	4	5	-	-											
Vt.	-	-	1	-	9	17	4	4	-	-											
Mass.	6	4	8	12	338	94	15	27	4	-											
R.I.	1	-	-	-	-	-	-	1	-	-											
Conn.	3	-	-	2	2	1	11	28	-	-											
MID. ATLANTIC	23	39	40	37	314	110	79	119	7	7											
Upstate N.Y.	7	6	12	4	225	45	50	46	1	-											
N.Y. City	7	21	7	10	-	-	-	1	1	2											
N.J.	2	4	3	5	26	18	-	28	-	4											
Pa.	7	8	18	18	63	47	29	44	5	1											
E.N. CENTRAL	11	18	37	50	147	85	3	4	-	1											
Ohio	3	5	18	18	86	55	2	-	-	1											
Ind.	-	-	3	4	6	4	1	2	-	-											
Ill.	-	8	1	11	-	-	-	-	-	-											
Mich.	5	3	13	11	19	9	-	2	-	-											
Wis.	3	2	2	6	36	17	-	-	-	-											
W.N. CENTRAL	10	4	15	18	55	62	62	74	2	2											
Minn.	6	2	3	3	8	19	7	5	-	-											
Iowa	1	2	3	4	9	25	8	7	-	1											
Mo.	2	-	4	9	31	12	2	-	2	1											
N. Dak.	-	-	-	-	1	-	9	12	-	-											
S. Dak.	-	-	1	-	-	1	10	6	-	-											
Nebr.	-	-	-	1	-	-	12	7	-	-											
Kans.	1	-	4	1	6	5	14	37	-	-											
S. ATLANTIC	66	119	58	142	63	167	210	456	57	42											
Del.	-	-	1	4	2	-	1	-	-	-											
Md.	19	16	4	5	20	13	13	48	3	4											
D.C.	3	-	-	-	1	-	-	-	-	-											
Va.	4	3	2	5	10	1	15	66	-	1											
W. Va.	-	2	3	1	-	-	11	9	-	-											
N.C.	3	4	7	5	16	34	90	96	52	18											
S.C.	1	-	1	5	2	1	16	23	-	-											
Ga.	10	2	10	10	-	4	64	46	2	1											
Fla.	26	92	30	107	12	114	-	168	-	18											
E.S. CENTRAL	3	5	15	19	19	21	9	20	7	2											
Ky.	1	1	2	1	2	3	2	3	-	-											
Tenn.	-	2	7	3	12	8	5	15	2	1											
Ala.	1	2	2	4	1	8	2	2	1	-											
Miss.	1	-	4	11	4	2	-	-	4	1											
W.S. CENTRAL	4	16	32	43	4	25	18	14	-	2											
Ark.	1	1	5	2	2	1	7	-	-	-											
La.	2	1	9	14	2	4	-	-	-	-											
Okla.	1	-	1	3	-	2	11	14	-	-											
Tex.	-	14	17	24	-	18	-	-	-	2											
MOUNTAIN	7	5	22	13	124	146	13	12	-	-											
Mont.	-	-	1	-	4	-	-	1	-	-											
Idaho	-	1	3	-	13	7	-	-	-	-											
Wyo.	-	-	2	-	2	-	-	-	-	-											
Colo.	3	3	9	4	69	71	-	-	-	-											
N. Mex.	1	-	1	2	3	16	-	-	-	-											
Ariz.	1	1	5	4	16	36	13	11	-	-											
Utah	1	-	1	-	17	11	-	-	-	-											
Nev.	1	-	-	3	-	5	-	-	-	-											
PACIFIC	17	36	87	69	72	367	8	17	1	-											
Wash.	2	4	5	6	49	28	-	-	-	-											
Oreg.	1	5	16	15	22	45	-	-	-	-											
Calif.	14	27	62	45	-	293	8	16	1	-											
Alaska	-	-	1	-	1	-	-	1	-	-											
Hawaii	-	-	3	3	-	1	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	1	-	-	11	8	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


