
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 15, 2005 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	8,813	10,436	209	263	18,501	21,620	913	1,120	1,240												
NEW ENGLAND	266	342	22	20	1,032	2,346	9	-	3												
Maine	14	16	1	-	213	181	-	-	-												
N.H.	5	12	-	-	222	-	-	-	-												
Vt.	4	2	-	-	59	413	-	-	-												
Mass.	168	197	13	14	538	325	4	-	1												
R.I.	24	42	1	1	-	-	1	-	-												
Conn.	51	73	7	5	U	1,427	4	-	2												
MID. ATLANTIC	1,571	1,614	36	66	3,575	75	24	17	15												
Upstate N.Y.	200	211	5	9	-	-	-	5	-												
N.Y. City	766	809	12	26	-	-	8	2	4												
N.J.	371	355	10	16	-	-	2	1	1												
Pa.	234	239	9	15	3,575	75	14	9	10												
E.N. CENTRAL	992	928	19	32	4,885	9,233	207	66	98												
Ohio	183	154	2	6	1,117	1,095	44	11	12												
Ind.	106	102	1	-	482	N	7	8	-												
Ill.	477	413	5	15	67	4,703	120	29	78												
Mich.	163	191	6	9	2,885	2,905	29	13	4												
Wis.	63	68	5	2	334	530	7	5	4												
W.N. CENTRAL	475	355	4	7	371	146	107	86	362												
Minn.	145	138	4	3	-	-	16	13	22												
Iowa	170	32	-	-	N	N	10	13	14												
Mo.	74	89	-	2	266	5	11	27	10												
N. Dak.	2	3	-	-	20	81	11	2	72												
S. Dak.	11	8	-	-	85	60	34	6	192												
Nebr.	28	26	-	2	-	-	19	7	49												
Kans.	45	59	-	-	-	-	6	18	3												
S. ATLANTIC	1,974	2,137	41	37	1,630	1,956	24	64	19												
Del.	12	17	1	-	23	5	1	-	-												
Md.	211	219	9	11	-	-	4	9	-												
D.C.	42	71	-	-	28	20	-	1	-												
Va.	234	207	15	6	357	474	-	4	-												
W. Va.	19	16	-	-	819	1,109	-	-	N												
N.C.	224	253	3	6	-	N	2	3	1												
S.C.	179	149	-	-	403	348	4	-	-												
Ga.	308	459	2	4	-	-	7	14	5												
Fla.	745	746	11	10	-	-	6	33	13												
E.S. CENTRAL	394	489	5	8	-	38	55	60	32												
Ky.	84	87	2	3	N	N	4	1	-												
Tenn.	161	158	-	5	-	-	11	13	1												
Ala.	149	151	1	-	-	38	5	15	2												
Miss.	-	93	2	-	-	-	35	31	29												
W.S. CENTRAL	984	1,535	15	20	4,973	5,953	140	218	83												
Ark.	84	94	-	-	1	-	8	14	13												
La.	-	-	1	-	109	48	58	77	23												
Okla.	113	130	-	1	-	-	4	16	5												
Tex.	787	1,311	14	19	4,863	5,905	70	111	42												
MOUNTAIN	279	405	9	7	2,035	1,873	100	321	175												
Mont.	8	4	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	2	-	-	47	28	3	2	4												
Colo.	46	98	4	2	1,457	1,497	14	41	61												
N. Mex.	14	23	-	-	139	U	17	31	12												
Ariz.	168	166	3	2	-	-	25	213	33												
Utah	25	32	1	1	392	348	19	6	26												
Nev.	18	77	1	2	-	-	12	25	15												
PACIFIC	1,878	2,631	58	66	-	-	247	288	453												
Wash.	196	179	5	6	N	N	-	-	-												
Oreg.	54	81	3	1	-	-	-	-	5												
Calif.	1,502	2,249	38	53	-	-	247	288	448												
Alaska	32	30	-	-	-	-	-	-	-												
Hawaii	94	92	12	6	-	-	-	-	-												
Guam	-	44	-	-	-	136	-	-	-												
P.R.	-	83	-	-	517	323	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


