
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending December 24, 2011 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2011
Varicella (chickenpox) cummulative for 2010
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2011
West Nile virus disease † Non-neuroinvasive § cummulative for 2010

tab delimited data:
test
UNITED STATES	113	259	364	11,817	15,063	-	0	59	464	629	-	0	31	222	392						
NEW ENGLAND	1	23	50	1,150	1,152	-	0	3	14	14	-	0	1	2	5						
Conn.	-	5	16	283	320	-	0	2	8	7	-	0	1	1	4						
Maine	-	4	11	201	242	-	0	0	-	-	-	0	0	-	-						
Mass.	-	9	18	429	255	-	0	2	4	6	-	0	1	1	1						
N.H.	-	1	7	102	161	-	0	0	-	1	-	0	0	-	-						
R.I.	-	0	6	34	46	-	0	1	1	-	-	0	0	-	-						
Vt.	1	1	9	101	128	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	25	19	39	1,020	1,707	-	0	11	34	123	-	0	6	22	63						
N.J.	9	0	17	37	564	-	0	1	2	15	-	0	2	5	15						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	18	56	-	0	4	14	30						
N.Y. City	-	0	0	-	-	-	0	4	9	33	-	0	1	2	9						
Pa.	16	19	39	983	1,143	-	0	2	5	19	-	0	1	1	9						
E.N. CENTRAL	39	64	110	3,073	4,831	-	0	13	73	80	-	0	6	27	30						
Ill.	-	15	31	761	1,189	-	0	6	22	45	-	0	5	12	16						
Ind.	3	5	20	276	356	-	0	2	7	6	-	0	1	2	7						
Mich.	5	19	44	991	1,444	-	0	7	32	25	-	0	1	1	4						
Ohio	31	21	58	1,043	1,330	-	0	3	10	4	-	0	3	11	1						
Wis.	-	0	5	2	512	-	0	1	2	-	-	0	1	1	2						
W.N. CENTRAL	1	19	63	710	1,007	-	0	9	31	32	-	0	7	29	75						
Iowa	N	0	0	N	N	-	0	2	5	5	-	0	2	4	4						
Kans.	1	14	60	403	387	-	0	1	4	4	-	0	0	-	15						
Minn.	-	0	1	1	-	-	0	1	1	4	-	0	1	1	4						
Mo.	-	3	23	207	486	-	0	2	6	3	-	0	2	4	-						
Nebr.	-	0	2	7	25	-	0	4	14	10	-	0	3	15	29						
N. Dak.	-	0	7	36	49	-	0	1	1	2	-	0	1	3	7						
S. Dak.	-	1	6	56	60	-	0	0	-	4	-	0	1	2	16						
S. ATLANTIC	24	33	65	1,733	2,082	-	0	10	52	38	-	0	7	27	22						
Del.	-	0	2	9	39	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	2	12	20	-	0	1	3	3	-	0	5	10	3						
Fla.	24	17	38	861	967	-	0	5	20	9	-	0	2	3	3						
