
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 16, 2010 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive †, All groups current week
Meningococcal diseases, invasive †, All groups previous 52 weeks median 
Meningococcal diseases, invasive †, All groups previous 52 weeks maximum 
Meningococcal diseases, invasive †, All groups cummulative for 2010
Meningococcal diseases, invasive †, All groups cummulative for 2009
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2010
Pertussis cummulative for 2009
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2010
Rabies, animal cummulative for 2009

tab delimited data:
test
UNITED STATES	5	17	33	15	30	36	269	436	97	459	7	65	140	24	166						
NEW ENGLAND	-	0	4	-	-	-	11	24	-	35	-	6	24	5	9						
Conn.	-	0	2	-	-	-	1	4	-	2	-	2	22	-	3						
Maine	-	0	1	-	-	-	1	10	-	5	-	1	4	1	1						
Mass.	-	0	3	-	-	-	7	14	-	25	-	0	0	-	-						
N.H.	-	0	1	-	-	-	1	7	-	3	-	0	3	1	1						
R.I.	-	0	1	-	-	-	0	7	-	-	-	1	7	-	2						
Vt.	-	0	1	-	-	-	0	1	-	-	-	1	5	3	2						
MID. ATLANTIC	2	2	6	5	2	5	21	38	11	38	6	10	23	11	10						
N.J.	-	0	2	-	-	-	3	11	-	8	-	0	0	-	-						
N.Y. (Upstate)	1	0	4	1	-	2	4	20	2	4	6	7	22	11	8						
N.Y. City	1	0	2	2	2	-	0	11	-	-	-	0	3	-	-						
Pa.	-	1	4	2	-	3	11	29	9	26	-	0	16	-	2						
E.N. CENTRAL	-	3	10	2	7	17	53	100	45	141	-	2	19	1	2						
Ill.	-	0	4	-	1	-	11	29	-	50	-	1	9	-	1						
Ind.	-	0	3	-	1	-	6	15	-	21	-	0	6	-	1						
Mich.	-	0	5	1	-	2	14	40	11	19	-	1	6	-	-						
Ohio	-	1	3	1	3	15	18	49	34	44	-	0	5	1	-						
Wis.	-	0	3	-	2	-	3	12	-	7	N	0	0	N	N						
W.N. CENTRAL	1	2	6	1	3	5	31	145	10	110	-	7	18	-	4						
Iowa	-	0	2	-	-	-	3	10	-	7	-	0	3	-	-						
Kans.	-	0	2	-	1	-	4	12	-	5	-	1	6	-	3						
Minn.	-	0	2	-	-	-	0	101	-	-	-	0	11	-	-						
Mo.	1	0	3	1	2	4	18	47	6	90	-	1	5	-	-						
Nebr.	-	0	1	-	-	1	2	11	4	5	-	1	6	-	1						
N. Dak.	-	0	1	-	-	-	0	12	-	-	-	0	7	-	-						
S. Dak.	-	0	1	-	-	-	0	6	-	3	-	0	4	-	-						
S. ATLANTIC	2	2	10	6	7	6	28	71	15	49	1	26	111	5	121						
Del.	1	0	1	1	-	-	0	2	-	1	-	0	0	-	-						
D.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
Fla.	1	1	4	4	3	4	8	29	10	20	1	0	95	4	95						
Ga.	-	0	2	1	1	-	3	11	1	10	-	0	72	-	-						
Md.	-	0	1	-	-	1	2	8	1	3	-	7	15	-	12						
N.C.	-	0	10	-	2	-	0	65	-	3	N	2	4	N	N						
S.C.	-	0	1	-	-	1	4	18	2	9	-	0	0	-	-						
Va.	-	0	2	-	1	-	3	13	-	3	-	10	26	-	13						
W. Va.	-	0	2	-	-	-	0	5	1	-	-	2	6	1	1						
E.S. CENTRAL	-	0	4	1	-	3	14	30	8	34	-	1	6	-	6						
Ala.	-	0	1	-	-	1	4	19	1	3	-	0	0	-	-						
Ky.	-	0	1	1	-	-	3	15	2	21	-	1	4	-	4						
Miss.	-	0	1	-	-	-	1	5	-	4	-	0	1	-	-						
Tenn.	-	0	2	-	-	2	3	9	5	6	-	0	4	-	2						
W.S. CENTRAL	-	1	8	-	3	-	62	139	3	9	-	0	13	-	2						
Ark.	-	0	2	-	1	-	5	23	-	2	-	0	10	-	1						
La.	-	0	3	-	2	-	1	8	-	5	-	0	0	-	-						
Okla.	-	0	2	-	-	-	0	32	-	-	-	0	13	-	1						
Tex.	-	1	5	-	-	-	52	126	3	2	-	0	1	-	-						
MOUNTAIN	-	1	4	-	2	-	17	32	4	37	-	1	6	-	5						
Ariz.	-	0	2	-	-	-	4	11	-	4	N	0	0	N	N						
Colo.	-	0	3	-	-	-	4	12	1	11	-	0	0	-	-						
Idaho	-	0	1	-	1	-	1	19	3	2	-	0	0	-	-						
Mont.	-	0	2	-	-	-	1	6	-	-	-	0	4	-	-						
Nev.	-	0	1	-	1	-	0	3	-	-	-	0	1	-	-						
N. Mex.	-	0	1	-	-	-	1	6	-	4	-	0	2	-	1						
Utah	-	0	1	-	-	-	3	16	-	16	-	0	2	-	-						
Wyo.	-	0	2	-	-	-	0	5	-	-	-	0	4	-	4						
PACIFIC	-	3	10	-	6	-	20	43	1	6	-	4	12	2	7						
Alaska	-	0	2	-	1	-	1	4	1	3	-	0	3	2	3						
Calif.	-	2	6	-	3	-	10	22	-	1	-	4	12	-	4						
Hawaii	-	0	1	-	1	-	0	3	-	-	-	0	0	-	-						
Oreg.	-	0	6	-	1	-	3	14	-	2	-	0	3	-	-						
Wash.	-	0	7	-	-	-	5	26	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	1	-	-	2	1	3	2	-						
V.I.	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


